Iteration, Small_Alive, Small_Dead, Medium_Alive, Medium_Dead, Large_Alive, Large_Dead, Mean_Diameter_Alive, Mean_Diameter_Dead
1, 4081, 0, 4078, 4, 4071, 9, 2.767399, 1.701752
51, 4080, 1, 4078, 4, 4071, 9, 2.761167, 15.83559
101, 4080, 1, 4078, 4, 4071, 9, 2.761167, 15.83559
151, 4079, 2, 4078, 4, 4071, 9, 2.761781, 8.046794
201, 4079, 2, 4078, 4, 4071, 9, 2.761781, 8.046794
251, 4079, 2, 4078, 4, 4071, 9, 2.761781, 8.046794
301, 4079, 2, 4078, 4, 4071, 9, 2.761781, 8.046794
351, 4079, 2, 4078, 4, 4069, 11, 2.768044, 1.656843
401, 4079, 2, 4078, 4, 4068, 12, 2.768484, 1.60032
451, 4076, 5, 4078, 4, 4068, 12, 2.762695, 4.13034
501, 4076, 5, 4078, 4, 4068, 12, 2.762695, 4.13034
551, 4076, 5, 4076, 6, 4068, 12, 2.762266, 3.733489
601, 4075, 6, 4075, 7, 4068, 12, 2.762616, 3.39096
651, 4074, 7, 4075, 7, 4068, 12, 2.763155, 3.47195
701, 4074, 7, 4075, 7, 4068, 12, 2.763155, 3.47195
751, 4074, 7, 4074, 8, 4068, 12, 2.762952, 3.141237
801, 4074, 7, 4072, 10, 4068, 12, 2.763918, 2.672359
851, 4073, 8, 4071, 11, 4068, 12, 2.764271, 2.549758
901, 4072, 9, 4071, 11, 4068, 12, 2.763446, 3.182588
951, 4072, 9, 4070, 12, 4068, 12, 2.76458, 2.463073
1001, 4072, 9, 4070, 12, 4068, 12, 2.76458, 2.463073
1051, 4072, 9, 4069, 13, 4067, 13, 2.764708, 2.446284
1101, 4072, 9, 4069, 13, 4067, 13, 2.764708, 2.446284
1151, 4072, 9, 4069, 13, 4065, 15, 2.766924, 2.256791
1201, 4072, 9, 4068, 14, 4064, 16, 2.764415, 2.554035
1251, 4071, 10, 4067, 15, 4064, 16, 2.764758, 2.474989
1301, 4071, 10, 4067, 15, 4063, 17, 2.767214, 2.247406
1351, 4069, 12, 4067, 15, 4063, 17, 2.76285, 3.279952
1401, 4069, 12, 4067, 15, 4063, 17, 2.76285, 3.279952
1451, 4068, 13, 4067, 15, 4063, 17, 2.763362, 3.079978
1501, 4068, 13, 4066, 16, 4062, 18, 2.76692, 2.342721
1551, 4068, 13, 4066, 16, 4062, 18, 2.76692, 2.342721
1601, 4068, 13, 4064, 18, 4061, 19, 2.764878, 2.49623
1651, 4067, 14, 4064, 18, 4061, 19, 2.762702, 3.249045
1701, 4067, 14, 4063, 19, 4061, 19, 2.765234, 2.434272
1751, 4067, 14, 4062, 20, 4059, 21, 2.767232, 2.342858
1801, 4067, 14, 4059, 23, 4059, 21, 2.766601, 2.250486
1851, 4065, 16, 4059, 23, 4059, 21, 2.762197, 3.316484
1901, 4064, 17, 4057, 25, 4059, 21, 2.767113, 2.208733
1951, 4063, 18, 4057, 25, 4057, 23, 2.766472, 2.513848
2001, 4062, 19, 4056, 26, 4056, 24, 2.76655, 2.317937
2051, 4062, 19, 4055, 27, 4055, 25, 2.766736, 2.491233
2101, 4062, 19, 4052, 30, 4055, 25, 2.768237, 2.14988
2151, 4062, 19, 4050, 32, 4055, 25, 2.769226, 2.0634
2201, 4059, 22, 4050, 32, 4054, 26, 2.762489, 3.111481
2251, 4058, 23, 4049, 33, 4054, 26, 2.762843, 3.03383
2301, 4058, 23, 4049, 33, 4054, 26, 2.762843, 3.03383
2351, 4057, 24, 4047, 35, 4053, 27, 2.765438, 2.706522
2401, 4054, 27, 4044, 38, 4053, 27, 2.770582, 2.030536
2451, 4053, 28, 4043, 39, 4052, 28, 2.770696, 2.037736
2501, 4052, 29, 4043, 39, 4051, 29, 2.764858, 2.791601
2551, 4051, 30, 4042, 40, 4051, 29, 2.770684, 2.057277
2601, 4050, 31, 4040, 42, 4051, 29, 2.77145, 2.017543
2651, 4050, 31, 4040, 42, 4050, 30, 2.76428, 2.868673
2701, 4050, 31, 4040, 42, 4049, 31, 2.764624, 2.820424
2751, 4050, 31, 4038, 44, 4049, 31, 2.771743, 2.024937
2801, 4047, 34, 4038, 44, 4049, 31, 2.76529, 2.654871
2851, 4045, 36, 4038, 44, 4049, 31, 2.766394, 2.53697
2901, 4044, 37, 4038, 44, 4049, 31, 2.767012, 2.475684
2951, 4044, 37, 4037, 45, 4048, 32, 2.763773, 2.926385
3001, 4043, 38, 4036, 46, 4048, 32, 2.771643, 2.066183
3051, 4043, 38, 4035, 47, 4047, 33, 2.771829, 2.0652
3101, 4043, 38, 4035, 47, 4047, 33, 2.771829, 2.0652
3151, 4043, 38, 4035, 47, 4047, 33, 2.771829, 2.0652
3201, 4043, 38, 4035, 47, 4047, 33, 2.771829, 2.0652
3251, 4043, 38, 4035, 47, 4047, 33, 2.771829, 2.0652
3301, 4043, 38, 4035, 47, 4046, 34, 2.76404, 2.884963
3351, 4043, 38, 4034, 48, 4045, 35, 2.771775, 2.084444
3401, 4043, 38, 4034, 48, 4045, 35, 2.771775, 2.084444
3451, 4042, 39, 4034, 48, 4045, 35, 2.766133, 2.5817
3501, 4042, 39, 4034, 48, 4045, 35, 2.766133, 2.5817
3551, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
3601, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
3651, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
3701, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
3751, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
3801, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
3851, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
3901, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
3951, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
4001, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
4051, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
4101, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
4151, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
4201, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
4251, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
4301, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
4351, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
4401, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
4451, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
4501, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
4551, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
4601, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
4651, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
4701, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
4751, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
4801, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
4851, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
4901, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
4951, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
5001, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
5051, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
5101, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
5151, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
5201, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
5251, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
5301, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
5351, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
5401, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
5451, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
5501, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
5551, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
5601, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
5651, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
5701, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
5751, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
5801, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
5851, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
5901, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
5951, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
6001, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
6051, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
6101, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
6151, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
6201, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
6251, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
6301, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
6351, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
6401, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
6451, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
6501, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
6551, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
6601, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
6651, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
6701, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
6751, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
6801, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
6851, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
6901, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
6951, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
7001, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
7051, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
7101, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
7151, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
7201, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
7251, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
7301, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
7351, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
7401, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
7451, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
7501, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
7551, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
7601, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
7651, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
7701, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
7751, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
7801, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
7851, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
7901, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
7951, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
8001, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
8051, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
8101, 4042, 39, 4034, 48, 4044, 36, 2.764504, 2.826168
