Iteration, Small_Alive, Small_Dead, Medium_Alive, Medium_Dead, Large_Alive, Large_Dead, Mean_Diameter_Alive, Mean_Diameter_Dead
1, 99951, 103, 101593, 88, 102394, 49, 2.832442, 1.812619
51, 99945, 109, 101593, 88, 102394, 49, 2.832588, 1.735049
101, 99933, 121, 101590, 91, 102394, 49, 2.786635, 2.174138
151, 99928, 126, 101585, 96, 102393, 50, 2.786697, 2.139759
201, 99924, 130, 101579, 102, 102389, 54, 2.832903, 1.669933
251, 99919, 135, 101572, 109, 102383, 60, 2.764722, 3.859333
301, 99911, 143, 101566, 115, 102379, 64, 2.786832, 2.127977
351, 99899, 155, 101562, 119, 102378, 65, 2.833235, 1.643156
401, 99888, 166, 101561, 120, 102375, 68, 2.786775, 2.203556
451, 99879, 175, 101558, 123, 102373, 70, 2.76458, 3.909573
501, 99876, 178, 101555, 126, 102371, 72, 2.786783, 2.224808
551, 99873, 181, 101551, 130, 102370, 73, 2.76453, 3.932629
601, 99872, 182, 101546, 135, 102368, 75, 2.786895, 2.178096
651, 99871, 183, 101539, 142, 102364, 79, 2.786978, 2.148458
701, 99864, 190, 101531, 150, 102359, 84, 2.764499, 3.817751
751, 99858, 196, 101525, 156, 102357, 86, 2.787112, 2.118328
801, 99850, 204, 101517, 164, 102356, 87, 2.764367, 3.937111
851, 99843, 211, 101508, 173, 102355, 88, 2.78734, 2.0504
901, 99831, 223, 101499, 182, 102350, 93, 2.787404, 2.051391
951, 99823, 231, 101493, 188, 102347, 96, 2.834082, 1.669163
1001, 99807, 247, 101484, 197, 102344, 99, 2.834338, 1.641162
1051, 99801, 253, 101474, 207, 102342, 101, 2.787642, 2.023897
1101, 99794, 260, 101461, 220, 102337, 106, 2.83437, 1.688757
1151, 99783, 271, 101452, 229, 102334, 109, 2.787886, 1.989328
1201, 99774, 280, 101443, 238, 102333, 110, 2.834647, 1.671379
1251, 99766, 288, 101429, 252, 102326, 117, 2.763726, 4.196939
1301, 99757, 297, 101417, 264, 102321, 122, 2.763661, 4.193171
1351, 99745, 309, 101407, 274, 102316, 127, 2.763622, 4.168417
1401, 99739, 315, 101396, 285, 102308, 135, 2.834823, 1.745083
1451, 99728, 326, 101386, 295, 102305, 138, 2.834958, 1.740697
1501, 99716, 338, 101376, 305, 102299, 144, 2.835093, 1.739574
1551, 99708, 346, 101360, 321, 102290, 153, 2.788852, 1.912969
1601, 99690, 364, 101352, 329, 102282, 161, 2.835324, 1.754475
1651, 99676, 378, 101335, 346, 102280, 163, 2.789077, 1.910348
1701, 99664, 390, 101323, 358, 102277, 166, 2.789222, 1.899041
1751, 99654, 400, 101302, 379, 102272, 171, 2.789518, 1.869172
1801, 99643, 411, 101289, 392, 102266, 177, 2.78965, 1.865358
1851, 99629, 425, 101276, 405, 102262, 181, 2.835909, 1.772704
1901, 99614, 440, 101262, 419, 102253, 190, 2.789896, 1.865726
1951, 99600, 454, 101254, 427, 102247, 196, 2.836242, 1.767721
2001, 99587, 467, 101241, 440, 102243, 200, 2.790047, 1.87506
2051, 99570, 484, 101229, 452, 102237, 206, 2.762621, 4.126466
2101, 99560, 494, 101215, 466, 102232, 211, 2.836678, 1.766339
2151, 99550, 504, 101205, 476, 102226, 217, 2.836767, 1.770043
2201, 99540, 514, 101185, 496, 102217, 226, 2.762439, 4.088455
2251, 99522, 532, 101171, 510, 102215, 228, 2.837009, 1.780908
2301, 99509, 545, 101153, 528, 102209, 234, 2.790986, 1.847831
2351, 99496, 558, 101142, 539, 102205, 238, 2.837263, 1.784666
2401, 99481, 573, 101123, 558, 102198, 245, 2.791302, 1.841365
2451, 99460, 594, 101101, 580, 102191, 252, 2.791535, 1.836997
2501, 99443, 611, 101088, 593, 102188, 255, 2.791668, 1.835214
2551, 99424, 630, 101064, 617, 102185, 258, 2.792005, 1.817227
2601, 99402, 652, 101047, 634, 102177, 266, 2.838345, 1.771875
2651, 99384, 670, 101028, 653, 102172, 271, 2.792364, 1.815535
2701, 99372, 682, 101008, 673, 102164, 279, 2.838579, 1.784639
2751, 99359, 695, 100992, 689, 102152, 291, 2.792718, 1.814494
2801, 99337, 717, 100979, 702, 102147, 296, 2.838974, 1.781561
2851, 99314, 740, 100957, 724, 102139, 304, 2.839247, 1.77774
2901, 99302, 752, 100945, 736, 102129, 314, 2.76072, 4.276592
2951, 99288, 766, 100931, 750, 102112, 331, 2.793114, 1.840861
3001, 99268, 786, 100916, 765, 102098, 345, 2.839522, 1.805026
3051, 99260, 794, 100898, 783, 102092, 351, 2.793389, 1.845606
3101, 99243, 811, 100883, 798, 102083, 360, 2.760671, 4.09709
3151, 99219, 835, 100863, 818, 102067, 376, 2.760649, 4.045959
3201, 99197, 857, 100851, 830, 102062, 381, 2.840262, 1.805162
3251, 99170, 884, 100834, 847, 102054, 389, 2.840651, 1.793114
3301, 99151, 903, 100815, 866, 102038, 405, 2.760385, 4.020336
3351, 99120, 934, 100795, 886, 102024, 419, 2.841179, 1.79312
3401, 99100, 954, 100773, 908, 102020, 423, 2.794248, 1.880701
3451, 99077, 977, 100747, 934, 102002, 441, 2.794436, 1.885817
3501, 99064, 990, 100733, 948, 101991, 452, 2.841602, 1.810208
3551, 99045, 1009, 100707, 974, 101986, 457, 2.759814, 4.004587
3601, 99027, 1027, 100685, 996, 101984, 459, 2.795178, 1.867443
3651, 99006, 1048, 100666, 1015, 101967, 476, 2.759582, 4.004476
3701, 98983, 1071, 100643, 1038, 101958, 485, 2.759414, 4.016783
3751, 98971, 1083, 100616, 1065, 101946, 497, 2.84227, 1.83769
3801, 98952, 1102, 100600, 1081, 101937, 506, 2.795924, 1.871068
3851, 98931, 1123, 100581, 1100, 101923, 520, 2.796036, 1.876737
3901, 98912, 1142, 100564, 1117, 101912, 531, 2.79616, 1.879595
3951, 98893, 1161, 100545, 1136, 101904, 539, 2.843071, 1.837042
4001, 98873, 1181, 100525, 1156, 101894, 549, 2.843254, 1.838663
4051, 98856, 1198, 100502, 1179, 101883, 560, 2.843332, 1.846596
4101, 98832, 1222, 100483, 1198, 101869, 574, 2.843573, 1.846619
4151, 98798, 1256, 100460, 1221, 101859, 584, 2.758594, 3.946745
4201, 98772, 1282, 100442, 1239, 101851, 592, 2.797146, 1.889924
4251, 98752, 1302, 100419, 1262, 101842, 601, 2.758309, 3.961483
4301, 98722, 1332, 100389, 1292, 101831, 612, 2.797709, 1.88339
