Iteration, Small_Alive, Small_Dead, Medium_Alive, Medium_Dead, Large_Alive, Large_Dead, Mean_Diameter_Alive, Mean_Diameter_Dead
1, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
51, 4031, 7, 4030, 9, 4034, 4, 2.782793, 1.872394
101, 4027, 11, 4028, 11, 4033, 5, 2.783643, 1.979788
151, 4027, 11, 4024, 15, 4032, 6, 2.779019, 4.416925
201, 4026, 12, 4018, 21, 4030, 8, 2.78679, 1.627884
251, 4023, 15, 4015, 24, 4029, 9, 2.787483, 1.656914
301, 4022, 16, 4011, 28, 4028, 10, 2.788994, 1.601836
351, 4018, 20, 4004, 35, 4024, 14, 2.790416, 1.676651
401, 4014, 24, 3998, 41, 4024, 14, 2.781831, 2.718233
451, 4012, 26, 3994, 45, 4022, 16, 2.781428, 2.785257
501, 4009, 29, 3992, 47, 4018, 20, 2.775463, 3.984779
551, 4006, 32, 3987, 52, 4017, 21, 2.795322, 1.664644
601, 4003, 35, 3985, 54, 4015, 23, 2.795301, 1.708045
651, 4001, 37, 3979, 60, 4012, 26, 2.774154, 3.907766
701, 3995, 43, 3975, 64, 4010, 28, 2.797628, 1.733383
751, 3989, 49, 3972, 67, 4008, 30, 2.785823, 2.425724
801, 3983, 55, 3968, 71, 4007, 31, 2.798471, 1.791166
851, 3982, 56, 3962, 77, 4002, 36, 2.799874, 1.797468
901, 3981, 57, 3960, 79, 3998, 40, 2.772728, 3.653539
951, 3978, 60, 3955, 84, 3995, 43, 2.772207, 3.640499
1001, 3973, 65, 3953, 86, 3994, 44, 2.800372, 1.879522
1051, 3970, 68, 3951, 88, 3987, 51, 2.773741, 3.38436
1101, 3966, 72, 3946, 93, 3985, 53, 2.800408, 1.947332
1151, 3955, 83, 3943, 96, 3983, 55, 2.771796, 3.48085
1201, 3951, 87, 3938, 101, 3981, 57, 2.792027, 2.301296
1251, 3944, 94, 3930, 109, 3977, 61, 2.803096, 1.975621
1301, 3935, 103, 3921, 118, 3975, 63, 2.805703, 1.952112
1351, 3931, 107, 3916, 123, 3967, 71, 2.769126, 3.470232
1401, 3922, 116, 3907, 132, 3962, 76, 2.796361, 2.277402
1451, 3915, 123, 3900, 139, 3956, 82, 2.768102, 3.425582
1501, 3909, 129, 3892, 147, 3955, 83, 2.798555, 2.263252
1551, 3908, 130, 3885, 154, 3948, 90, 2.811861, 1.996311
1601, 3901, 137, 3881, 158, 3939, 99, 2.768523, 3.295948
1651, 3894, 144, 3874, 165, 3934, 104, 2.811133, 2.067781
1701, 3886, 152, 3869, 170, 3927, 111, 2.810359, 2.107265
1751, 3875, 163, 3863, 176, 3917, 121, 2.799976, 2.341131
