Axon X, Axon Y, Axon D, Axon Dies
-14.79841, 6.151285, 1.611723, False
-12.17619, 11.01681, 1.631848, False
-11.9684, 9.872251, 0.2946829, False
-12.33364, 9.558083, 0.2688605, False
-13.52362, 9.474231, 1.717003, False
-14.56422, 8.239867, 1.111927, False
-15.26277, 7.411248, 0.6556301, False
-16.45021, 6.80753, 1.608585, False
-16.12148, 4.996766, 1.67214, False
-15.28693, 3.721869, 0.9753661, True
5.844188, -15.22135, 1.26154, True
6.878621, -14.91398, 0.4967276, True
7.747773, -14.72979, 0.8801814, True
9.295286, -13.65087, 2.492806, False
-7.565835, 13.78873, 0.5775379, True
-8.450592, 13.62105, 0.823477, True
-9.158625, 12.96498, 0.7070454, True
-10.35421, 12.93233, 1.285015, True
-11.39154, 12.24181, 0.8072728, True
-12.33155, 12.2914, 0.6753689, True
-13.21413, 11.97192, 0.8018726, True
-13.57509, 10.96264, 0.941903, True
-14.38585, 10.42294, 0.6060158, True
-14.67023, 9.792006, 0.378109, True
-15.83708, 9.260657, 1.786163, False
-17.47795, 8.348606, 1.568446, False
-17.60433, 7.1314, 0.4790546, True
-17.68927, 6.313385, 0.7657708, True
-17.0924, 5.795949, 0.4140901, True
-17.57535, 5.064371, 0.9391289, True
-17.21635, 3.889475, 1.11791, True
-16.19863, 3.731262, 0.5419868, True
-15.97647, 2.721451, 1.125932, True
-15.41774, 1.782011, 0.6601436, True
-15.90065, 0.710618, 1.290255, True
-5.69053, -14.81193, 0.5885757, False
-4.827811, -15.01778, 0.7852989, False
2.088968, -15.37715, 0.5380131, True
2.973294, -16.02768, 1.257637, True
4.037961, -15.46554, 0.7502792, True
4.910467, -15.82851, 0.7397076, True
5.644147, -16.2051, 0.5096707, True
6.806019, -16.38573, 1.441984, True
8.13884, -15.8131, 1.059266, True
9.361041, -15.6086, 1.019118, True
10.20879, -15.07024, 0.5893775, True
11.43823, -14.54203, 1.686837, False
11.14554, -13.06032, 0.9338457, False
