Iteration, Small_Alive, Small_Dead, Medium_Alive, Medium_Dead, Large_Alive, Large_Dead, Mean_Diameter_Alive, Mean_Diameter_Dead
1, 4017, 2, 3935, 5, 4026, 7, 2.765812, 1.978823
51, 4017, 2, 3935, 5, 4026, 7, 2.765812, 1.978823
101, 4015, 4, 3935, 5, 4026, 7, 2.773103, 3.751147
151, 4015, 4, 3935, 5, 4026, 7, 2.773103, 3.751147
201, 4014, 5, 3934, 6, 4025, 8, 2.773198, 3.479157
251, 4012, 7, 3932, 8, 4023, 10, 2.829836, 2.761907
301, 4009, 10, 3930, 10, 4021, 12, 2.829868, 2.763217
351, 4004, 15, 3926, 14, 4019, 14, 2.830678, 2.555147
401, 4000, 19, 3923, 17, 4019, 14, 2.831618, 2.386875
451, 3998, 21, 3919, 21, 4019, 14, 2.833442, 2.131069
501, 3995, 24, 3919, 21, 4019, 14, 2.779211, 1.919296
551, 3995, 24, 3916, 24, 4016, 17, 2.763248, 3.04736
601, 3993, 26, 3915, 25, 4015, 18, 2.778474, 2.09868
651, 3990, 29, 3914, 26, 4014, 19, 2.779619, 2.01147
701, 3985, 34, 3914, 26, 4013, 20, 2.782307, 1.809263
751, 3984, 35, 3911, 29, 4010, 23, 2.781412, 1.939024
801, 3981, 38, 3907, 33, 4010, 23, 2.78232, 1.910451
851, 3977, 42, 3906, 34, 4008, 25, 2.783846, 1.848927
901, 3973, 46, 3903, 37, 4007, 26, 2.761628, 3.198772
951, 3971, 48, 3900, 40, 4004, 29, 2.835588, 2.255431
1001, 3970, 49, 3897, 43, 4003, 30, 2.784482, 1.930928
1051, 3966, 53, 3894, 46, 3999, 34, 2.762006, 3.051402
1101, 3964, 55, 3894, 46, 3998, 35, 2.785833, 1.926709
1151, 3962, 57, 3891, 49, 3997, 36, 2.836903, 2.257587
1201, 3959, 60, 3889, 51, 3997, 36, 2.787354, 1.897947
1251, 3957, 62, 3886, 54, 3994, 39, 2.761136, 3.103385
1301, 3952, 67, 3880, 60, 3991, 42, 2.83941, 2.201644
1351, 3951, 68, 3878, 62, 3990, 43, 2.839973, 2.186995
1401, 3947, 72, 3872, 68, 3988, 45, 2.842061, 2.125714
1451, 3943, 76, 3871, 69, 3985, 48, 2.759936, 3.13881
1501, 3940, 79, 3867, 73, 3982, 51, 2.759824, 3.125287
1551, 3938, 81, 3865, 75, 3979, 54, 2.760298, 3.070025
1601, 3936, 83, 3863, 77, 3977, 56, 2.841953, 2.21484
1651, 3935, 84, 3857, 83, 3972, 61, 2.761231, 2.973763
1701, 3932, 87, 3852, 88, 3970, 63, 2.787214, 2.180252
1751, 3927, 92, 3847, 93, 3969, 64, 2.846755, 2.124092
1801, 3923, 96, 3843, 97, 3966, 67, 2.7591, 3.08082
1851, 3919, 100, 3838, 102, 3960, 73, 2.759941, 3.008788
1901, 3908, 111, 3833, 107, 3957, 76, 2.793211, 2.10037
1951, 3899, 120, 3828, 112, 3957, 76, 2.849211, 2.162732
2001, 3894, 125, 3823, 117, 3952, 81, 2.8495, 2.18263
2051, 3888, 131, 3818, 122, 3952, 81, 2.851193, 2.156974
2101, 3885, 134, 3814, 126, 3952, 81, 2.852978, 2.124979
2151, 3882, 137, 3810, 130, 3949, 84, 2.800841, 2.015629
2201, 3880, 139, 3805, 135, 3944, 89, 2.754158, 3.220288
2251, 3875, 144, 3799, 141, 3942, 91, 2.856591, 2.105097
2301, 3871, 148, 3794, 146, 3941, 92, 2.801571, 2.054924
2351, 3865, 154, 3787, 153, 3940, 93, 2.750015, 3.375817
2401, 3859, 160, 3784, 156, 3936, 97, 2.805145, 2.024736
2451, 3857, 162, 3773, 167, 3931, 102, 2.865236, 2.0268
2501, 3848, 171, 3770, 170, 3928, 105, 2.806614, 2.04188
2551, 3837, 182, 3764, 176, 3921, 112, 2.809824, 2.020425
2601, 3830, 189, 3760, 180, 3918, 115, 2.812148, 2.00256
2651, 3822, 197, 3759, 181, 3913, 120, 2.815297, 1.974331
2701, 3817, 202, 3751, 189, 3909, 124, 2.749171, 3.245969
2751, 3811, 208, 3747, 193, 3905, 128, 2.817116, 1.985485
2801, 3805, 214, 3740, 200, 3904, 129, 2.747333, 3.282336
2851, 3804, 215, 3734, 206, 3900, 133, 2.869565, 2.107073
2901, 3803, 216, 3729, 211, 3896, 137, 2.747885, 3.235403
2951, 3796, 223, 3719, 221, 3892, 141, 2.874155, 2.081561
3001, 3789, 230, 3713, 227, 3887, 146, 2.817506, 2.058596
3051, 3783, 236, 3705, 235, 3887, 146, 2.878845, 2.054835
3101, 3773, 246, 3696, 244, 3885, 148, 2.881721, 2.041663
3151, 3767, 252, 3690, 250, 3882, 151, 2.824489, 2.020463
3201, 3757, 262, 3683, 257, 3881, 152, 2.828856, 1.988516
3251, 3746, 273, 3674, 266, 3879, 154, 2.888784, 2.013568
3301, 3733, 286, 3667, 273, 3876, 157, 2.838912, 1.927779
3351, 3723, 296, 3662, 278, 3873, 160, 2.843087, 1.906039
3401, 3710, 309, 3655, 285, 3868, 165, 2.890867, 2.045199
3451, 3701, 318, 3652, 288, 3860, 173, 2.73294, 3.467334
3501, 3696, 323, 3649, 291, 3856, 177, 2.888281, 2.09506
3551, 3686, 333, 3646, 294, 3852, 181, 2.732815, 3.437553
3601, 3674, 345, 3638, 302, 3846, 187, 2.860155, 1.857357
3651, 3668, 351, 3632, 308, 3843, 190, 2.731298, 3.434846
3701, 3658, 361, 3626, 314, 3840, 193, 2.891284, 2.118476
3751, 3652, 367, 3618, 322, 3839, 194, 2.894451, 2.102097
3801, 3644, 375, 3612, 328, 3837, 196, 2.870656, 1.83555
3851, 3633, 386, 3604, 336, 3831, 202, 2.897144, 2.106226
3901, 3630, 389, 3599, 341, 3829, 204, 2.8989, 2.099291
3951, 3624, 395, 3591, 349, 3825, 208, 2.874676, 1.851074
4001, 3615, 404, 3585, 355, 3820, 213, 2.723268, 3.502897
4051, 3609, 410, 3577, 363, 3813, 220, 2.903414, 2.103268
4101, 3601, 418, 3572, 368, 3811, 222, 2.722476, 3.484871
4151, 3594, 425, 3567, 373, 3809, 224, 2.905979, 2.100188
4201, 3585, 434, 3559, 381, 3807, 226, 2.887698, 1.835487
4251, 3578, 441, 3558, 382, 3803, 230, 2.890868, 1.826467
4301, 3574, 445, 3553, 387, 3799, 234, 2.908366, 2.107427
4351, 3565, 454, 3548, 392, 3797, 236, 2.718512, 3.503432
4401, 3558, 461, 3544, 396, 3796, 237, 2.910315, 2.108188
4451, 3553, 466, 3538, 402, 3793, 240, 2.716495, 3.52222
4501, 3550, 469, 3532, 408, 3793, 240, 2.915467, 2.087185
4551, 3545, 474, 3524, 416, 3787, 246, 2.714867, 3.527639
4601, 3536, 483, 3519, 421, 3786, 247, 2.904905, 1.816261
4651, 3531, 488, 3514, 426, 3785, 248, 2.906814, 1.813601
4701, 3526, 493, 3505, 435, 3782, 251, 2.907221, 1.821786
4751, 3521, 498, 3498, 442, 3780, 253, 2.908348, 1.824715
