Iteration, Small_Alive, Small_Dead, Medium_Alive, Medium_Dead, Large_Alive, Large_Dead, Mean_Diameter_Alive, Mean_Diameter_Dead
1, 4044, 16, 4069, 11, 4027, 15, 2.758613, 3.894198
51, 4044, 16, 4069, 11, 4027, 15, 2.758613, 3.894198
101, 4041, 19, 4068, 12, 4027, 15, 2.777028, 2.403298
151, 4040, 20, 4067, 13, 4025, 17, 2.758457, 3.768173
201, 4038, 22, 4063, 17, 4024, 18, 2.777019, 2.455913
251, 4036, 24, 4062, 18, 4022, 20, 2.78707, 2.901912
301, 4034, 26, 4061, 19, 4022, 20, 2.778259, 2.312839
351, 4034, 26, 4060, 20, 4021, 21, 2.759972, 3.107289
401, 4033, 27, 4058, 22, 4020, 22, 2.786676, 2.963369
451, 4032, 28, 4057, 23, 4020, 22, 2.778056, 2.375386
501, 4032, 28, 4057, 23, 4019, 23, 2.786763, 2.940426
551, 4032, 28, 4057, 23, 4018, 24, 2.787154, 2.86863
601, 4032, 28, 4056, 24, 4018, 24, 2.760872, 2.897249
651, 4032, 28, 4055, 25, 4017, 25, 2.787154, 2.865363
701, 4031, 29, 4053, 27, 4017, 25, 2.761838, 2.737124
751, 4030, 30, 4051, 29, 4017, 25, 2.777068, 2.534929
801, 4030, 30, 4048, 32, 4017, 25, 2.764127, 2.451408
851, 4030, 30, 4047, 33, 4017, 25, 2.764628, 2.399501
901, 4028, 32, 4045, 35, 4015, 27, 2.776446, 2.628389
951, 4027, 33, 4044, 36, 4014, 28, 2.785567, 3.084546
1001, 4027, 33, 4042, 38, 4013, 29, 2.785615, 3.067557
1051, 4026, 34, 4041, 39, 4012, 30, 2.765838, 2.330265
1101, 4025, 35, 4040, 40, 4012, 30, 2.766225, 2.30213
1151, 4022, 38, 4037, 43, 4010, 32, 2.776992, 2.594033
1201, 4019, 41, 4035, 45, 4009, 33, 2.777817, 2.526557
1251, 4016, 44, 4033, 47, 4009, 33, 2.779072, 2.429202
1301, 4015, 45, 4031, 49, 4008, 34, 2.767982, 2.242884
1351, 4014, 46, 4029, 51, 4008, 34, 2.779253, 2.428583
1401, 4013, 47, 4028, 52, 4008, 34, 2.769225, 2.176912
1451, 4011, 49, 4028, 52, 4006, 36, 2.780018, 2.387399
1501, 4011, 49, 4028, 52, 4006, 36, 2.780018, 2.387399
1551, 4011, 49, 4026, 54, 4006, 36, 2.769288, 2.194114
1601, 4010, 50, 4024, 56, 4006, 36, 2.770107, 2.155815
1651, 4006, 54, 4023, 57, 4005, 37, 2.78169, 2.299758
1701, 4004, 56, 4022, 58, 4005, 37, 2.770196, 2.170837
1751, 4002, 58, 4018, 62, 4004, 38, 2.771682, 2.113168
1801, 4001, 59, 4017, 63, 4004, 38, 2.783109, 2.244326
1851, 4000, 60, 4015, 65, 4003, 39, 2.780882, 3.481181
1901, 4000, 60, 4015, 65, 4003, 39, 2.780882, 3.481181
1951, 3998, 62, 4012, 68, 4002, 40, 2.773342, 2.073325
2001, 3998, 62, 4010, 70, 4000, 42, 2.780683, 3.450136
2051, 3994, 66, 4010, 70, 3999, 43, 2.784071, 2.24326
2101, 3992, 68, 4008, 72, 3999, 43, 2.784788, 2.217067
2151, 3989, 71, 4005, 75, 3996, 46, 2.785119, 2.222495
2201, 3985, 75, 4004, 76, 3996, 46, 2.78726, 2.138716
2251, 3979, 81, 4003, 77, 3996, 46, 2.790499, 2.027639
2301, 3974, 86, 4001, 79, 3993, 49, 2.792088, 1.998581
