Iteration, Small_Alive, Small_Dead, Medium_Alive, Medium_Dead, Large_Alive, Large_Dead, Mean_Diameter_Alive, Mean_Diameter_Dead
1, 4044, 16, 4060, 20, 4023, 19, 2.788153, 2.678391
51, 4044, 16, 4060, 20, 4023, 19, 2.788153, 2.678391
101, 4042, 18, 4058, 22, 4023, 19, 2.774446, 2.962152
151, 4042, 18, 4055, 25, 4023, 19, 2.764984, 2.224765
201, 4039, 21, 4054, 26, 4021, 21, 2.787164, 2.878184
251, 4036, 24, 4053, 27, 4020, 22, 2.78697, 2.909535
301, 4033, 27, 4051, 29, 4019, 23, 2.764682, 2.341535
351, 4031, 29, 4049, 31, 4017, 25, 2.764924, 2.337144
401, 4028, 32, 4048, 32, 4017, 25, 2.778739, 2.339653
451, 4028, 32, 4047, 33, 4015, 27, 2.78687, 2.901685
501, 4028, 32, 4043, 37, 4014, 28, 2.766487, 2.235793
551, 4028, 32, 4041, 39, 4013, 29, 2.76716, 2.193243
601, 4027, 33, 4036, 44, 4012, 30, 2.775346, 2.767014
651, 4025, 35, 4034, 46, 4012, 30, 2.769778, 2.051053
701, 4025, 35, 4032, 48, 4012, 30, 2.770751, 1.999254
751, 4025, 35, 4031, 49, 4012, 30, 2.77125, 1.973923
801, 4025, 35, 4031, 49, 4011, 31, 2.7848, 3.154817
851, 4025, 35, 4029, 51, 4011, 31, 2.771953, 1.949651
901, 4023, 37, 4029, 51, 4011, 31, 2.775868, 2.711174
951, 4023, 37, 4029, 51, 4011, 31, 2.775868, 2.711174
1001, 4023, 37, 4028, 52, 4010, 32, 2.771894, 1.97008
1051, 4022, 38, 4027, 53, 4010, 32, 2.772295, 1.954728
1101, 4020, 40, 4027, 53, 4010, 32, 2.776863, 2.616071
1151, 4020, 40, 4027, 53, 4010, 32, 2.776863, 2.616071
1201, 4020, 40, 4027, 53, 4009, 33, 2.784225, 3.202212
1251, 4020, 40, 4026, 54, 4009, 33, 2.772249, 1.973259
1301, 4020, 40, 4026, 54, 4009, 33, 2.772249, 1.973259
1351, 4020, 40, 4023, 57, 4009, 33, 2.773726, 1.911096
1401, 4020, 40, 4023, 57, 4009, 33, 2.773726, 1.911096
1451, 4019, 41, 4023, 57, 4008, 34, 2.775974, 2.707142
1501, 4019, 41, 4022, 58, 4008, 34, 2.773678, 1.929299
1551, 4019, 41, 4022, 58, 4008, 34, 2.773678, 1.929299
1601, 4019, 41, 4022, 58, 4007, 35, 2.783762, 3.231301
1651, 4018, 42, 4022, 58, 4007, 35, 2.776017, 2.704579
1701, 4017, 43, 4022, 58, 4007, 35, 2.77663, 2.649025
1751, 4017, 43, 4022, 58, 4007, 35, 2.77663, 2.649025
1801, 4016, 44, 4022, 58, 4007, 35, 2.777155, 2.604032
1851, 4015, 45, 4022, 58, 4007, 35, 2.777756, 2.554204
1901, 4015, 45, 4022, 58, 4006, 36, 2.783744, 3.220959
1951, 4015, 45, 4021, 59, 4006, 36, 2.773157, 1.979099
2001, 4013, 47, 4020, 60, 4005, 37, 2.777912, 2.550395
2051, 4012, 48, 4019, 61, 4005, 37, 2.773409, 1.988554
2101, 4009, 51, 4019, 61, 4004, 38, 2.779679, 2.42939
2151, 4008, 52, 4019, 61, 4004, 38, 2.780234, 2.393305
2201, 4007, 53, 4019, 61, 4004, 38, 2.780803, 2.357571
2251, 4007, 53, 4019, 61, 4003, 39, 2.783285, 3.234389
2301, 4007, 53, 4019, 61, 4003, 39, 2.783285, 3.234389
2351, 4007, 53, 4018, 62, 4001, 41, 2.783812, 3.160946
2401, 4007, 53, 4018, 62, 4001, 41, 2.783812, 3.160946
2451, 4007, 53, 4018, 62, 4001, 41, 2.783812, 3.160946
2501, 4007, 53, 4017, 63, 4001, 41, 2.772524, 2.069868
2551, 4007, 53, 4017, 63, 4001, 41, 2.772524, 2.069868
2601, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
2651, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
2701, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
2751, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
2801, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
2851, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
2901, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
2951, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
3001, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
3051, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
3101, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
3151, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
3201, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
3251, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
3301, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
3351, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
3401, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
3451, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
3501, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
3551, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
3601, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
3651, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
3701, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
3751, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
3801, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
3851, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
3901, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
3951, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
4001, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
4051, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
4101, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
4151, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
4201, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
4251, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
4301, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
4351, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
4401, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
4451, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
4501, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
4551, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
4601, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
4651, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
4701, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
4751, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
4801, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
4851, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
4901, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
4951, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
5001, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
5051, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
5101, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
5151, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
5201, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
5251, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
5301, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
5351, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
5401, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
5451, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
5501, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
5551, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
5601, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
5651, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
5701, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
5751, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
5801, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
5851, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
5901, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
5951, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
6001, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
6051, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
6101, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
6151, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
6201, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
6251, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
6301, 4006, 54, 4017, 63, 4001, 41, 2.780028, 2.422903
