Iteration, Small_Alive, Small_Dead, Medium_Alive, Medium_Dead, Large_Alive, Large_Dead, Mean_Diameter_Alive, Mean_Diameter_Dead
1, 4043, 17, 4067, 13, 4027, 15, 2.776424, 2.502876
51, 4043, 17, 4067, 13, 4027, 15, 2.776424, 2.502876
101, 4040, 20, 4066, 14, 4027, 15, 2.760023, 3.24127
151, 4039, 21, 4065, 15, 4026, 16, 2.78687, 2.980832
201, 4038, 22, 4063, 17, 4025, 17, 2.760716, 2.99067
251, 4038, 22, 4063, 17, 4024, 18, 2.787163, 2.893811
301, 4037, 23, 4062, 18, 4023, 19, 2.787225, 2.874986
351, 4037, 23, 4061, 19, 4021, 21, 2.760349, 3.044949
401, 4036, 24, 4059, 21, 4020, 22, 2.776692, 2.537599
451, 4036, 24, 4057, 23, 4020, 22, 2.761924, 2.717672
501, 4035, 25, 4056, 24, 4020, 22, 2.762254, 2.663592
551, 4034, 26, 4055, 25, 4020, 22, 2.777009, 2.506854
601, 4034, 26, 4051, 29, 4020, 22, 2.764594, 2.353869
651, 4034, 26, 4050, 30, 4019, 23, 2.764768, 2.344015
701, 4033, 27, 4048, 32, 4019, 23, 2.765621, 2.262441
751, 4033, 27, 4047, 33, 4018, 24, 2.765812, 2.254206
801, 4033, 27, 4046, 34, 4017, 25, 2.786023, 3.04706
851, 4032, 28, 4045, 35, 4016, 26, 2.766263, 2.231362
901, 4029, 31, 4044, 36, 4014, 28, 2.776078, 2.671358
951, 4028, 32, 4041, 39, 4012, 30, 2.766554, 2.256121
1001, 4025, 35, 4038, 42, 4011, 31, 2.776106, 2.680242
1051, 4023, 37, 4037, 43, 4011, 31, 2.77701, 2.587139
1101, 4021, 39, 4034, 46, 4010, 32, 2.768391, 2.172727
1151, 4018, 42, 4031, 49, 4010, 32, 2.778479, 2.469199
1201, 4017, 43, 4031, 49, 4010, 32, 2.779033, 2.424626
1251, 4015, 45, 4030, 50, 4008, 34, 2.784136, 3.200541
1301, 4015, 45, 4030, 50, 4008, 34, 2.784136, 3.200541
1351, 4015, 45, 4030, 50, 4008, 34, 2.784136, 3.200541
1401, 4014, 46, 4028, 52, 4008, 34, 2.769725, 2.138164
1451, 4013, 47, 4028, 52, 4008, 34, 2.779927, 2.37848
1501, 4012, 48, 4028, 52, 4008, 34, 2.780479, 2.340732
1551, 4012, 48, 4023, 57, 4007, 35, 2.771684, 2.055248
1601, 4011, 49, 4022, 58, 4007, 35, 2.772031, 2.043546
1651, 4006, 54, 4020, 60, 4005, 37, 2.782311, 3.364289
1701, 4005, 55, 4019, 61, 4005, 37, 2.772332, 2.059569
1751, 4002, 58, 4017, 63, 4005, 37, 2.783279, 2.223345
1801, 4002, 58, 4016, 64, 4004, 38, 2.773071, 2.046628
1851, 4002, 58, 4015, 65, 4004, 38, 2.773547, 2.028359
1901, 4002, 58, 4014, 66, 4004, 38, 2.774006, 2.011753
1951, 3999, 61, 4011, 69, 4002, 40, 2.782752, 2.285394
2001, 3996, 64, 4009, 71, 4001, 41, 2.783858, 2.239656
2051, 3990, 70, 4009, 71, 4000, 42, 2.786999, 2.107303
