Iteration, Small_Alive, Small_Dead, Medium_Alive, Medium_Dead, Large_Alive, Large_Dead, Mean_Diameter_Alive, Mean_Diameter_Dead
1, 4030, 9, 4160, 9, 4011, 4, 2.810621, 4.297295
51, 4029, 10, 4160, 9, 4011, 4, 2.798012, 1.739621
101, 4026, 13, 4159, 10, 4011, 4, 2.799472, 1.531765
151, 4024, 15, 4154, 15, 4011, 4, 2.711983, 1.667269
201, 4021, 18, 4152, 17, 4011, 4, 2.712552, 1.651136
251, 4020, 19, 4150, 19, 4011, 4, 2.713432, 1.570738
301, 4020, 19, 4149, 20, 4011, 4, 2.713861, 1.538944
351, 4019, 20, 4144, 25, 4009, 6, 2.800015, 1.866324
401, 4015, 24, 4142, 27, 4008, 7, 2.806593, 5.965806
451, 4014, 25, 4139, 30, 4007, 8, 2.716801, 1.52493
501, 4011, 28, 4138, 31, 4006, 9, 2.802544, 1.770836
551, 4010, 29, 4135, 34, 4006, 9, 2.717786, 1.545289
601, 4008, 31, 4134, 35, 4005, 10, 2.717748, 1.583386
651, 4006, 33, 4129, 40, 4005, 10, 2.719738, 1.519774
701, 4005, 34, 4128, 41, 4005, 10, 2.803608, 1.827564
751, 4004, 35, 4128, 41, 4004, 11, 2.803801, 1.833418
801, 4003, 36, 4124, 45, 4002, 13, 2.803056, 1.943271
851, 4001, 38, 4123, 46, 4000, 15, 2.720517, 1.606437
901, 3997, 42, 4121, 48, 3998, 17, 2.804794, 1.900659
951, 3995, 44, 4119, 50, 3995, 20, 2.720182, 1.723181
1001, 3989, 50, 4115, 54, 3995, 20, 2.72134, 1.708778
1051, 3983, 56, 4110, 59, 3993, 22, 2.722242, 1.731773
1101, 3976, 63, 4109, 60, 3991, 24, 2.812141, 1.738401
1151, 3972, 67, 4106, 63, 3989, 26, 2.721438, 1.847067
1201, 3969, 70, 4102, 67, 3987, 28, 2.813645, 1.760496
1251, 3966, 73, 4095, 74, 3986, 29, 2.725083, 1.775347
1301, 3962, 77, 4090, 79, 3983, 32, 2.726105, 1.782539
