Axon X, Axon Y, Axon D, Axon Dies
7.052597, -3.574768, 0.6657174, True
4.859422, 6.303811, 0.5614915, False
4.528954, 7.147611, 0.8509195, False
3.662004, 7.68813, 0.7923742, False
3.066656, 8.534008, 0.8763921, False
2.461207, 9.394238, 0.8274735, False
1.280276, 10.00529, 1.43184, False
0.03736687, 9.221672, 1.106788, False
-1.624479, 8.810553, 1.917099, False
-3.193219, 7.075722, 0.2609533, False
-4.138748, 7.564972, 1.468264, False
-5.259768, 6.8582, 0.7821788, True
-6.061503, 6.151427, 0.9553974, True
-6.663034, 5.287575, 0.7499104, True
-6.972778, 4.484833, 0.5709452, True
-7.247546, 3.77274, 0.5555857, True
-7.488539, 2.959981, 0.7398841, True
-9.390577, -0.8278521, 2.661603, False
-7.88822, -1.810049, 0.5282651, True
-7.763028, -2.635164, 0.7354102, True
-7.436284, -3.525415, 0.7612273, True
-7.067312, -4.53072, 0.9805276, True
-6.406919, -5.132539, 0.4064309, True
-6.100656, -5.797235, 0.6572879, True
-5.378608, -6.705317, 1.263028, True
-4.521289, -7.622327, 0.84767, True
-3.482876, -7.810227, 0.8628829, True
-2.49736, -7.504292, 0.8009359, True
6.187013, -5.706236, 1.635568, False
7.331444, -4.740322, 0.9595686, True
7.889729, -3.829287, 0.7774085, True
8.697431, -3.251434, 0.8088385, True
8.904716, -2.365241, 0.6113877, True
8.980563, -1.279892, 1.164604, True
8.683887, -0.4144239, 0.2652051, True
8.747548, 0.4965322, 1.161151, False
7.821116, 0.5341009, 0.2932361, False
7.91446, 1.152672, 0.5579128, False
8.409988, 2.128722, 1.231354, False
7.61951, 3.011578, 0.7387028, False
7.009941, 3.813017, 0.8751279, False
6.847563, 4.757625, 0.6417963, False
7.134987, 5.6556, 0.8439099, False
6.646922, 6.570094, 0.8292603, False
5.663166, 6.853548, 0.818296, False
5.287934, 7.948182, 1.096027, False
4.223729, 8.44989, 0.8570496, False
3.835879, 9.967333, 1.8754, False
2.446406, 11.79416, 2.314997, False
0.9564945, 11.09368, 0.5777245, True
0.2993699, 10.56285, 0.7117689, True
-1.090012, 10.61919, 1.669278, False
-2.26757, 10.06557, 0.5331386, False
-3.110791, 9.489326, 1.109483, False
-5.750516, 9.809046, 3.808552, False
-5.080818, 7.709116, 0.1997123, True
-6.130961, 7.314464, 0.8439901, True
-7.047264, 6.68828, 0.9756655, True
-7.595524, 5.663609, 0.9485894, True
-7.873829, 4.579537, 0.8898603, True
-8.310515, 3.578367, 0.8946654, True
-8.244298, 2.616194, 0.6342324, True
-8.110439, 1.722732, 0.7726339, True
-8.919437, 1.069213, 0.9073337, False
-10.48393, 1.387219, 1.885629, False
-11.29286, -0.124639, 1.14371, True
-11.30717, -1.392367, 0.9919074, True
-10.62464, -2.330986, 0.9291731, True
-9.661119, -2.631212, 0.6892555, True
-8.823055, -2.48048, 0.6137659, True
-8.451846, -3.386843, 0.9451017, True
-8.272216, -4.585814, 1.079603, True
-7.566021, -5.287321, 0.5111975, True
-7.25872, -6.607405, 1.799563, False
-6.139189, -7.554333, 0.7330283, True
-5.361602, -8.326756, 1.059029, True
-4.173022, -8.697107, 1.030857, True
-3.080864, -8.6775, 0.7538107, True
-1.840318, -8.957587, 1.389733, True
-0.05094922, -9.068762, 1.795905, False
1.376759, -8.928465, 0.6732643, True
2.276041, -8.691203, 0.7868437, True
4.183633, -6.808545, 0.7487128, False
4.880334, -6.563695, 0.3282364, False
5.571706, -6.980064, 0.8858992, False
6.37562, -6.835474, 0.3477259, True
8.354252, -7.118451, 3.249803, False
7.950974, -5.200014, 0.2709272, True
8.662632, -4.65001, 1.127918, True
9.485721, -3.771478, 0.8798121, True
9.778068, -2.726607, 0.890186, True
9.807544, -1.828551, 0.5068929, True
10.34659, -0.8712148, 1.290437, True
10.40817, 1.005007, 2.064028, False
10.27372, 3.8519, 3.236104, False
8.442024, 3.085147, 0.3353109, False
8.529386, 5.746762, 1.590786, False
7.62115, 6.853491, 0.8725973, False
6.927177, 8.300452, 1.936947, False
5.450057, 9.408486, 1.356086, False
5.105643, 10.57456, 0.6756611, False
4.460089, 11.3612, 0.9595665, False
4.201906, 12.58941, 1.150538, False
3.216202, 13.32881, 0.9138762, True
2.098608, 13.51327, 0.9515528, True
0.9966977, 12.94458, 1.128459, True
0.8539053, 11.88801, 0.6038824, True
0.1640322, 11.37818, 0.7117628, True
-0.5775241, 11.84681, 0.6426813, True
-1.440837, 11.84989, 0.6839545, True
-2.019144, 11.3463, 0.449723, True
-2.895854, 10.80098, 1.215216, False
-3.891427, 11.6805, 1.041643, False
-4.871346, 12.00913, 0.6254689, True
-5.621794, 12.13299, 0.495734, True
-6.439, 12.13591, 0.7386881, True
-6.991049, 11.65519, 0.3253523, True
-7.692736, 11.29305, 0.8538972, True
-8.131108, 10.39552, 0.7438326, True
-8.277771, 9.31032, 1.046299, True
-7.684406, 8.238688, 1.003581, True
-8.10489, 7.168383, 0.896296, True
-8.512279, 6.131411, 0.9319566, True
-8.95112, 5.014377, 1.068332, True
-8.926827, 4.068224, 0.4245957, True
-9.305565, 3.292792, 0.9013677, True
-10.15668, 2.763392, 0.7032935, True
-12.02894, 3.391283, 2.84619, False
-11.97792, 1.403902, 0.7298796, True
-12.36079, 0.4293387, 0.9642686, True
-12.42984, -0.8403912, 1.178944, True
-12.27172, -2.331199, 1.419396, False
-11.21636, -3.675161, 1.598208, False
-10.18057, -3.061406, 0.4097457, True
-10.10409, -6.040267, 3.34994, False
-8.421236, -7.862382, 1.210744, True
-7.389159, -7.888284, 0.4540598, True
-6.629212, -8.589335, 1.213783, True
-5.691569, -9.324747, 0.769497, True
-4.626279, -9.807009, 1.169236, True
-3.206791, -9.842633, 1.270634, True
-1.966503, -10.2885, 0.9653553, True
-0.7560328, -10.61712, 1.143217, True
0.3780692, -10.46319, 0.7457864, True
1.110875, -9.852282, 0.76231, True
2.246051, -9.789886, 1.111469, True
3.131011, -9.05214, 0.7928088, True
4.06158, -8.596965, 0.8790439, True
5.250013, -8.129279, 1.27525, False
6.538483, -8.37053, 0.9464716, True
7.399183, -8.940734, 0.7184137, True
8.175917, -9.086168, 0.4620498, True
8.90206, -9.046255, 0.5924289, True
9.576223, -8.716496, 0.5085551, True
10.41596, -8.123413, 1.147565, True
10.2038, -7.2718, 0.207718, True
10.48434, -6.600526, 0.847359, True
9.948398, -6.084329, 0.2408594, True
9.67205, -5.438206, 0.7646192, True
9.881831, -4.565315, 0.630872, True
11.33551, -3.703943, 2.348561, False
11.17828, -1.839874, 0.9928162, True
11.61719, -0.789638, 0.8837115, True
11.61327, 0.1561646, 0.60791, True
12.39529, 1.215613, 1.625708, False
12.26898, 2.713053, 0.9798072, True
12.34576, 3.723341, 0.6465954, True
12.20255, 4.587905, 0.7060943, True
11.73106, 5.333037, 0.657454, True
11.04128, 5.811682, 0.6217114, True
10.30807, 5.845884, 0.4463068, True
9.701216, 6.532011, 0.9856779, True
8.785061, 7.751866, 1.665477, False
8.14328, 8.76612, 0.3350181, False
7.892353, 9.773356, 1.341026, False
