Iteration, Small_Alive, Small_Dead, Medium_Alive, Medium_Dead, Large_Alive, Large_Dead, Mean_Diameter_Alive, Mean_Diameter_Dead
1, 4074, 7, 4076, 6, 4075, 5, 2.765064, 2.360758
51, 4071, 10, 4076, 6, 4075, 5, 2.766817, 1.768829
101, 4068, 13, 4075, 7, 4075, 5, 2.763553, 2.845783
151, 4068, 13, 4074, 8, 4075, 5, 2.764033, 2.590899
201, 4067, 14, 4072, 10, 4075, 5, 2.768263, 1.63376
251, 4067, 14, 4071, 11, 4074, 6, 2.765064, 2.25667
301, 4064, 17, 4069, 13, 4073, 7, 2.768764, 1.714218
351, 4063, 18, 4067, 15, 4072, 8, 2.762527, 4.048375
401, 4062, 19, 4064, 18, 4071, 9, 2.766935, 2.03199
451, 4062, 19, 4063, 19, 4071, 9, 2.767413, 1.968418
501, 4061, 20, 4062, 20, 4068, 12, 2.767598, 2.10922
551, 4060, 21, 4060, 22, 4064, 16, 2.763812, 3.079192
601, 4056, 25, 4059, 23, 4064, 16, 2.768603, 2.077809
651, 4053, 28, 4058, 24, 4064, 16, 2.770139, 1.92945
701, 4052, 29, 4055, 27, 4063, 17, 2.767786, 2.149185
751, 4050, 31, 4054, 28, 4062, 18, 2.770456, 1.969417
801, 4047, 34, 4052, 30, 4058, 22, 2.770519, 2.032637
851, 4045, 36, 4050, 32, 4057, 23, 2.770961, 2.023912
901, 4044, 37, 4049, 33, 4057, 23, 2.771305, 2.00648
951, 4043, 38, 4045, 37, 4055, 25, 2.762283, 3.213612
1001, 4043, 38, 4044, 38, 4053, 27, 2.762806, 3.10168
1051, 4043, 38, 4043, 39, 4053, 27, 2.769431, 2.168928
1101, 4040, 41, 4041, 41, 4053, 27, 2.770677, 2.143001
1151, 4040, 41, 4040, 42, 4052, 28, 2.770238, 2.134225
1201, 4040, 41, 4040, 42, 4050, 30, 2.762848, 3.062184
1251, 4040, 41, 4038, 44, 4050, 30, 2.770663, 2.124144
1301, 4039, 42, 4036, 46, 4047, 33, 2.763137, 2.999493
1351, 4038, 43, 4035, 47, 4047, 33, 2.768979, 2.331607
1401, 4035, 46, 4034, 48, 4047, 33, 2.77107, 2.143733
1451, 4035, 46, 4033, 49, 4047, 33, 2.771584, 2.114249
1501, 4035, 46, 4031, 51, 4045, 35, 2.762422, 3.068574
1551, 4032, 49, 4030, 52, 4044, 36, 2.770399, 2.268297
1601, 4032, 49, 4028, 54, 4044, 36, 2.772735, 2.089224
1651, 4030, 51, 4026, 56, 4043, 37, 2.773231, 2.078005
1701, 4028, 53, 4025, 57, 4043, 37, 2.771388, 2.231024
1751, 4027, 54, 4022, 60, 4042, 38, 2.774432, 2.043822
1801, 4026, 55, 4020, 62, 4042, 38, 2.771119, 2.270406
1851, 4025, 56, 4019, 63, 4041, 39, 2.760235, 3.263783
1901, 4024, 57, 4018, 64, 4038, 42, 2.770776, 2.312211
1951, 4024, 57, 4013, 69, 4037, 43, 2.776988, 1.990532
2001, 4023, 58, 4013, 69, 4036, 44, 2.769618, 2.400441
2051, 4022, 59, 4009, 73, 4035, 45, 2.778063, 1.974552
2101, 4021, 60, 4006, 76, 4033, 47, 2.778856, 1.964439
2151, 4020, 61, 4004, 78, 4032, 48, 2.779381, 1.958383
