Iteration, Small_Alive, Small_Dead, Medium_Alive, Medium_Dead, Large_Alive, Large_Dead, Mean_Diameter_Alive, Mean_Diameter_Dead
1, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
51, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
101, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
151, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
201, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
251, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
301, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
351, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
401, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
451, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
501, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
551, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
601, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
651, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
701, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
751, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
801, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
851, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
901, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
951, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
1001, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
1051, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
1101, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
1151, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
1201, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
1251, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
1301, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
1351, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
1401, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
1451, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
1501, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
1551, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
1601, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
1651, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
1701, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
1751, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
1801, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
1851, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
1901, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
1951, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
2001, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
2051, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
2101, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
2151, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
2201, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
2251, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
2301, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
2351, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
2401, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
2451, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
2501, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
2551, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
2601, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
2651, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
2701, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
2751, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
2801, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
2851, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
2901, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
2951, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
3001, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
3051, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
3101, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
3151, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
3201, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
3251, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
3301, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
3351, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
3401, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
3451, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
3501, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
3551, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
3601, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
3651, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
3701, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
3751, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
3801, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
3851, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
3901, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
3951, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
4001, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
4051, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
4101, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
4151, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
4201, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
4251, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
4301, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
4351, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
4401, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
4451, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
4501, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
4551, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
4601, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
4651, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
4701, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
4751, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
4801, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
4851, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
4901, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
4951, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
5001, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
5051, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
5101, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
5151, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
5201, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
5251, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
5301, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
5351, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
5401, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
5451, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
5501, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
5551, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
5601, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
5651, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
5701, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
5751, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
5801, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
5851, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
5901, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
5951, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
6001, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
6051, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
6101, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
6151, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
6201, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
6251, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
6301, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
6351, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
6401, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
6451, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
6501, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
6551, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
6601, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
6651, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
6701, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
6751, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
6801, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
6851, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
6901, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
6951, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
7001, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
7051, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
7101, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
7151, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
7201, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
7251, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
7301, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
7351, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
7401, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
7451, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
7501, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
7551, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
7601, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
7651, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
7701, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
7751, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
7801, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
7851, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
7901, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
7951, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
8001, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
8051, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
8101, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
8151, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
8201, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
8251, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
8301, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
8351, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
8401, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
8451, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
8501, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
8551, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
8601, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
8651, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
8701, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
8751, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
8801, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
8851, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
8901, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
8951, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
9001, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
9051, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
9101, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
9151, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
9201, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
9251, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
9301, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
9351, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
9401, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
9451, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
9501, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
9551, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
