Axon X, Axon Y, Axon D, Axon Dies
12.17641, -9.705006, 0.5861109, False
13.49634, -9.262778, 0.9313947, False
14.54316, -9.04094, 0.8087405, False
15.12055, -8.385216, 0.5386575, False
15.35771, -7.674183, 0.5604292, False
16.09311, -7.161475, 0.8325283, False
17.03102, -6.709763, 0.8495104, False
17.83764, -5.929423, 0.9950952, False
18.01162, -4.864497, 0.7629947, False
18.55334, -3.240371, 2.261187, False
16.89087, -1.860667, 1.659647, False
16.00618, -0.8480575, 0.6296309, False
15.86697, 0.02530974, 0.7391539, False
16.28956, 0.6964317, 0.4470159, False
16.29103, 1.454342, 0.6688073, False
17.98439, 3.092536, 3.643374, False
16.17857, 5.15946, 1.445943, False
14.86717, 5.228635, 0.7805067, False
13.12323, 8.907999, 0.7427652, False
12.51454, 9.501439, 0.5574335, False
12.37884, 10.35277, 0.766712, False
12.23949, 11.22702, 0.6038671, False
11.64332, 11.64611, 0.4536116, False
11.64474, 12.38033, 0.6148316, False
11.97799, 13.37944, 1.091618, False
11.49361, 14.85061, 1.6061, False
10.08249, 15.03898, 0.8411753, False
8.526269, 15.12106, 1.8756, False
7.293671, 13.97894, 1.085204, False
-13.00835, -9.605774, 1.059154, True
-12.84757, -10.77595, 0.9031928, True
-12.08256, -11.55461, 0.8799568, True
-11.07336, -11.71149, 0.7626879, True
-10.36599, -11.47253, 0.3305972, True
-10.29939, -12.64919, 1.426491, False
-9.160142, -12.92102, 0.5159672, True
-8.52751, -13.9847, 1.559233, False
-7.115465, -13.97654, 0.864904, True
-6.433541, -14.67063, 0.6811454, True
-5.846233, -16.59271, 2.93848, False
-4.10857, -15.48921, 0.7784068, False
2.518802, -15.54872, 0.7465428, True
3.454986, -15.31387, 0.7838395, True
4.679459, -15.60604, 1.333854, True
5.828932, -15.21771, 0.6927322, True
6.679241, -14.67773, 0.9218283, True
7.387582, -13.93988, 0.7238191, True
7.887355, -14.95741, 1.143468, True
8.941378, -15.49844, 0.8260695, True
10.12753, -15.88393, 1.268382, False
11.02837, -15.20507, 0.5875838, False
11.71202, -14.68988, 0.7245033, False
12.01327, -13.90148, 0.5634802, False
12.44178, -12.78006, 1.437516, False
12.49858, -11.51811, 0.6889447, False
13.00464, -10.45695, 1.262364, False
14.55161, -10.32392, 1.442997, False
15.68016, -9.322465, 1.174646, False
16.42404, -8.246705, 1.041165, False
17.67151, -7.710748, 1.274298, False
18.46126, -6.744051, 0.8222653, False
18.81587, -5.816019, 0.7646838, False
19.46264, -4.880698, 1.109637, False
20.32976, -3.819303, 1.231491, False
20.41039, -2.027762, 1.955218, False
18.80812, -1.468632, 1.038844, False
17.82982, -0.4290545, 1.416173, False
16.62179, -0.4100379, 0.6001884, False
17.17779, 0.7558374, 0.9831399, False
18.18467, 0.8424222, 0.6380427, False
19.05924, 0.9887559, 0.7354192, False
20.42294, 1.574651, 1.833056, False
20.65159, 3.394541, 1.435338, False
19.80619, 4.044931, 0.2979373, False
19.8635, 5.318166, 1.851111, False
18.31654, 5.592869, 0.891202, False
17.28081, 5.77679, 0.8126672, False
16.48946, 6.945923, 1.610883, False
15.9335, 8.142256, 0.627531, False
15.56384, 10.0136, 2.787485, False
14.04939, 9.096977, 0.3530092, False
13.60102, 9.6571, 0.6819431, False
13.2604, 10.57586, 0.8777979, False
12.85344, 11.29489, 0.3746119, False
13.45138, 12.54872, 2.003609, False
12.88058, 14.08835, 0.8804476, False
12.7667, 15.07402, 0.7040167, False
12.36136, 15.94625, 0.8196016, False
11.30276, 16.31565, 1.0228, False
10.12785, 16.04766, 0.9873751, False
9.052644, 16.87484, 1.325789, False
7.734332, 16.57413, 0.9785565, False
7.086911, 15.67965, 0.8298456, False
6.039561, 16.98804, 2.122077, False
4.024042, 16.35514, 1.703033, False
2.533543, 15.88709, 1.021485, False
-1.194629, 15.72054, 0.9962714, False
-2.40669, 15.44406, 1.090114, False
-10.71084, 11.51274, 0.6850938, False
-12.26163, 11.159, 2.096152, False
-13.41221, -7.596507, 0.7059764, True
-13.46249, -8.351395, 0.4071451, True
-14.29797, -9.061241, 1.385491, True
-14.03989, -10.53374, 1.204393, True
-13.44356, -11.64235, 0.913251, True
-12.64773, -12.18363, 0.6116737, True
-11.89076, -13.35553, 1.778549, False
-10.57354, -13.7304, 0.5605156, True
-9.768678, -13.89127, 0.6810369, True
-9.591269, -14.9035, 0.9742863, True
-8.522831, -15.40294, 0.9845288, True
-7.93769, -14.84372, 0.2342656, True
-7.355035, -14.72394, 0.5554103, True
-7.903883, -16.45816, 0.8825846, True
-7.884705, -17.8787, 1.558756, True
-6.653308, -18.33837, 0.6700321, True
-5.507676, -18.87389, 1.459205, True
-4.655212, -18.05918, 0.4991398, True
-4.128437, -17.46822, 0.6841801, True
-3.603909, -16.48016, 1.15314, False
-2.331645, -15.87692, 1.262921, False
-1.318458, -15.17862, 0.2805492, True
-0.5371996, -15.80688, 1.324523, True
0.7332364, -15.95654, 0.8339186, True
1.700687, -15.99261, 0.7023275, True
2.494385, -16.44418, 0.7240059, True
3.50889, -16.31903, 0.9203845, True
4.355372, -16.63501, 0.4866868, True
5.379459, -16.83969, 1.201995, True
6.479379, -16.08274, 1.068433, True
7.580815, -16.03564, 0.7364531, True
8.398832, -16.132, 0.5108936, True
9.022387, -16.20546, 0.3448378, True
9.42662, -17.37226, 1.724829, False
11.36139, -17.13358, 1.774043, False
11.85445, -15.68479, 0.8867304, False
