Iteration, Small_Alive, Small_Dead, Medium_Alive, Medium_Dead, Large_Alive, Large_Dead, Mean_Diameter_Alive, Mean_Diameter_Dead
1, 4044, 7, 4086, 6, 4081, 4, 2.788637, 2.14678
51, 4043, 8, 4086, 6, 4081, 4, 2.789225, 1.930161
101, 4043, 8, 4085, 7, 4081, 4, 2.760377, 2.305146
151, 4039, 12, 4084, 8, 4079, 6, 2.763172, 3.549624
201, 4039, 12, 4081, 11, 4079, 6, 2.761178, 2.173478
251, 4037, 14, 4080, 12, 4078, 7, 2.790624, 1.894942
301, 4037, 14, 4076, 16, 4078, 7, 2.763177, 1.847906
351, 4031, 20, 4076, 16, 4077, 8, 2.793044, 1.675825
401, 4030, 21, 4076, 16, 4077, 8, 2.793621, 1.61837
451, 4029, 22, 4071, 21, 4077, 8, 2.764368, 1.834996
501, 4027, 24, 4069, 23, 4076, 9, 2.764732, 1.851411
551, 4025, 26, 4066, 26, 4075, 10, 2.7656, 1.820974
601, 4021, 30, 4065, 27, 4075, 10, 2.795794, 1.679722
651, 4018, 33, 4065, 27, 4075, 10, 2.797516, 1.571425
701, 4016, 35, 4062, 30, 4074, 11, 2.797713, 1.618966
751, 4015, 36, 4061, 31, 4073, 12, 2.766115, 1.905903
801, 4011, 40, 4061, 31, 4071, 14, 2.799531, 1.583929
851, 4007, 44, 4057, 35, 4070, 15, 2.800535, 1.603087
901, 4001, 50, 4055, 37, 4070, 15, 2.766286, 2.026669
951, 4000, 51, 4053, 39, 4069, 16, 2.766843, 2.006719
1001, 3996, 55, 4047, 45, 4066, 19, 2.768333, 1.974068
1051, 3991, 60, 4043, 49, 4064, 21, 2.754867, 4.595088
1101, 3987, 64, 4039, 53, 4062, 23, 2.754286, 4.537774
1151, 3982, 69, 4034, 58, 4060, 25, 2.771282, 1.946967
1201, 3982, 69, 4031, 61, 4058, 27, 2.772177, 1.928356
1251, 3976, 75, 4023, 69, 4054, 31, 2.806921, 1.759493
1301, 3971, 80, 4022, 70, 4051, 34, 2.80867, 1.738156
1351, 3967, 84, 4016, 76, 4049, 36, 2.809205, 1.763871
1401, 3962, 89, 4012, 80, 4044, 41, 2.752912, 3.890319
1451, 3960, 91, 4009, 83, 4042, 43, 2.775562, 1.988565
1501, 3954, 97, 4002, 90, 4041, 44, 2.811526, 1.809342
1551, 3949, 102, 3997, 95, 4039, 46, 2.812819, 1.808391
1601, 3944, 107, 3995, 97, 4038, 47, 2.815112, 1.770826
1651, 3939, 112, 3990, 102, 4034, 51, 2.815996, 1.786362
1701, 3927, 124, 3983, 109, 4027, 58, 2.819772, 1.766425
1751, 3921, 130, 3976, 116, 4026, 59, 2.747971, 3.880564
1801, 3920, 131, 3974, 118, 4023, 62, 2.782608, 1.984762
1851, 3914, 137, 3968, 124, 4017, 68, 2.783067, 2.008655
1901, 3910, 141, 3963, 129, 4015, 70, 2.784458, 1.995934
1951, 3897, 154, 3956, 136, 4010, 75, 2.826893, 1.791431
2001, 3880, 171, 3951, 141, 4009, 76, 2.83554, 1.69818
2051, 3872, 179, 3945, 147, 4007, 78, 2.838548, 1.683943
2101, 3866, 185, 3933, 159, 4002, 83, 2.789862, 2.011037
2151, 3863, 188, 3927, 165, 4001, 84, 2.792094, 1.986245
2201, 3857, 194, 3918, 174, 3994, 91, 2.74051, 3.809711
2251, 3847, 204, 3909, 183, 3990, 95, 2.795534, 1.992024
2301, 3837, 214, 3906, 186, 3985, 100, 2.844412, 1.767643
2351, 3828, 223, 3898, 194, 3980, 105, 2.795553, 2.037189
2401, 3818, 233, 3889, 203, 3972, 113, 2.848351, 1.790895
2451, 3805, 246, 3882, 210, 3969, 116, 2.854061, 1.758463
2501, 3798, 253, 3870, 222, 3966, 119, 2.801829, 2.023452
2551, 3788, 263, 3863, 229, 3955, 130, 2.735592, 3.638583
2601, 3781, 270, 3854, 238, 3953, 132, 2.858097, 1.799331
2651, 3771, 280, 3843, 249, 3946, 139, 2.806095, 2.04201
2701, 3759, 292, 3831, 261, 3941, 144, 2.863021, 1.815722
2751, 3750, 301, 3825, 267, 3939, 146, 2.81061, 2.028842
2801, 3738, 313, 3817, 275, 3934, 151, 2.871192, 1.788399
2851, 3728, 323, 3809, 283, 3930, 155, 2.813521, 2.033874
2901, 3719, 332, 3797, 295, 3923, 162, 2.726217, 3.687279
2951, 3711, 340, 3790, 302, 3919, 166, 2.818078, 2.025735
3001, 3703, 348, 3777, 315, 3917, 168, 2.823189, 1.997153
3051, 3691, 360, 3767, 325, 3914, 171, 2.884355, 1.794811
3101, 3683, 368, 3764, 328, 3911, 174, 2.887666, 1.78536
3151, 3671, 380, 3754, 338, 3906, 179, 2.827498, 2.005506
3201, 3664, 387, 3744, 348, 3901, 184, 2.830394, 1.997967
3251, 3651, 400, 3737, 355, 3897, 188, 2.897887, 1.780248
3301, 3637, 414, 3733, 359, 3889, 196, 2.828945, 2.038543
3351, 3627, 424, 3724, 368, 3884, 201, 2.906932, 1.766149
3401, 3617, 434, 3716, 376, 3877, 208, 2.909481, 1.771185
3451, 3609, 442, 3708, 384, 3868, 217, 2.910093, 1.786793
3501, 3599, 452, 3698, 394, 3863, 222, 2.713569, 3.647616
3551, 3588, 463, 3685, 407, 3853, 232, 2.713613, 3.606632
3601, 3582, 469, 3676, 416, 3847, 238, 2.713494, 3.586026
3651, 3569, 482, 3666, 426, 3844, 241, 2.842529, 2.045944
3701, 3562, 489, 3648, 444, 3836, 249, 2.917621, 1.839916
3751, 3550, 501, 3630, 462, 3833, 252, 2.856102, 2.001379
3801, 3538, 513, 3619, 473, 3828, 257, 2.858923, 1.999671
3851, 3526, 525, 3608, 484, 3818, 267, 2.860166, 2.009933
3901, 3517, 534, 3598, 494, 3812, 273, 2.928421, 1.859607
3951, 3507, 544, 3585, 507, 3805, 280, 2.86649, 2.003789
4001, 3494, 557, 3573, 519, 3800, 285, 2.869993, 1.99962
4051, 3485, 566, 3572, 520, 3798, 287, 2.940367, 1.846479
4101, 3477, 574, 3555, 537, 3791, 294, 2.939688, 1.865842
4151, 3465, 586, 3549, 543, 3784, 301, 2.944317, 1.860455
4201, 3457, 594, 3533, 559, 3778, 307, 2.693805, 3.632209
4251, 3443, 608, 3525, 567, 3773, 312, 2.881706, 2.000474
4301, 3429, 622, 3515, 577, 3768, 317, 2.956222, 1.857553
4351, 3412, 639, 3506, 586, 3762, 323, 2.68836, 3.649148
4401, 3404, 647, 3495, 597, 3760, 325, 2.68555, 3.675739
4451, 3389, 662, 3484, 608, 3746, 339, 2.969878, 1.854026
4501, 3376, 675, 3476, 616, 3740, 345, 2.975311, 1.848348
4551, 3357, 694, 3457, 635, 3730, 355, 2.682885, 3.620071
4601, 3342, 709, 3447, 645, 3720, 365, 2.9861, 1.851533
4651, 3329, 722, 3431, 661, 3709, 376, 2.987603, 1.865027
4701, 3320, 731, 3415, 677, 3706, 379, 2.989099, 1.872054
4751, 3305, 746, 3398, 694, 3700, 385, 2.911898, 2.013906
4801, 3291, 760, 3388, 704, 3693, 392, 2.672654, 3.627985
4851, 3284, 767, 3374, 718, 3687, 398, 2.918836, 2.011321
4901, 3278, 773, 3362, 730, 3677, 408, 2.922271, 2.010417
4951, 3269, 782, 3351, 741, 3673, 412, 2.669825, 3.60683
5001, 3261, 790, 3341, 751, 3665, 420, 2.670021, 3.58727
5051, 3248, 803, 3323, 769, 3657, 428, 3.003438, 1.914217
5101, 3237, 814, 3314, 778, 3649, 436, 2.937064, 2.003665
5151, 3225, 826, 3304, 788, 3643, 442, 2.66602, 3.574595
5201, 3218, 833, 3297, 795, 3637, 448, 3.01308, 1.916195
5251, 3212, 839, 3285, 807, 3624, 461, 2.668059, 3.521132
5301, 3206, 845, 3273, 819, 3620, 465, 2.666292, 3.527554
5351, 3199, 852, 3264, 828, 3617, 468, 3.012715, 1.94204
5401, 3190, 861, 3249, 843, 3615, 470, 3.015204, 1.944007
5451, 3182, 869, 3238, 854, 3606, 479, 2.963328, 1.987157
5501, 3171, 880, 3223, 869, 3599, 486, 2.969001, 1.982965
5551, 3157, 894, 3210, 882, 3594, 491, 2.973649, 1.980586
5601, 3140, 911, 3198, 894, 3584, 501, 2.975596, 1.986945
5651, 3124, 927, 3189, 903, 3578, 507, 3.038986, 1.940122
5701, 3110, 941, 3175, 917, 3574, 511, 3.045058, 1.936406
5751, 3098, 953, 3161, 931, 3568, 517, 3.049157, 1.937043
5801, 3089, 962, 3153, 939, 3557, 528, 2.98861, 1.990633
5851, 3082, 969, 3141, 951, 3552, 533, 2.993627, 1.986653
5901, 3076, 975, 3126, 966, 3543, 542, 2.999646, 1.982813
5951, 3065, 986, 3114, 978, 3539, 546, 3.00481, 1.978847
6001, 3053, 998, 3105, 987, 3533, 552, 3.058314, 1.959176
6051, 3039, 1012, 3098, 994, 3525, 560, 3.006732, 1.989372
6101, 3028, 1023, 3086, 1006, 3523, 562, 3.012262, 1.984544
6151, 3014, 1037, 3076, 1016, 3514, 571, 3.076016, 1.949064
6201, 2997, 1054, 3062, 1030, 3507, 578, 3.018502, 1.98994
6251, 2981, 1070, 3050, 1042, 3501, 584, 3.0221, 1.99125
6301, 2963, 1088, 3037, 1055, 3494, 591, 2.630084, 3.557987
6351, 2948, 1103, 3018, 1074, 3481, 604, 3.104028, 1.941621
6401, 2936, 1115, 3005, 1087, 3471, 614, 3.03546, 1.996986
6451, 2923, 1128, 2982, 1110, 3463, 622, 3.04697, 1.987582
6501, 2918, 1133, 2968, 1124, 3457, 628, 3.054392, 1.981178
6551, 2901, 1150, 2949, 1143, 3449, 636, 3.062376, 1.97842
6601, 2886, 1165, 2935, 1157, 3445, 640, 3.12049, 1.962703
6651, 2874, 1177, 2924, 1168, 3435, 650, 3.071103, 1.979776
6701, 2858, 1193, 2914, 1178, 3425, 660, 2.613977, 3.544562
6751, 2848, 1203, 2897, 1195, 3414, 671, 2.613067, 3.533937
6801, 2823, 1228, 2886, 1206, 3402, 683, 3.078501, 1.996457
6851, 2805, 1246, 2867, 1225, 3388, 697, 2.610637, 3.511395
6901, 2786, 1265, 2851, 1241, 3379, 706, 3.162856, 1.960917
6951, 2779, 1272, 2829, 1263, 3368, 717, 3.158518, 1.977009
7001, 2771, 1280, 2802, 1290, 3363, 722, 3.121577, 1.973345
7051, 2750, 1301, 2788, 1304, 3353, 732, 2.598813, 3.522478
7101, 2736, 1315, 2770, 1322, 3343, 742, 3.172899, 1.985719
7151, 2721, 1330, 2751, 1341, 3336, 749, 3.178983, 1.986664
7201, 2700, 1351, 2734, 1358, 3328, 757, 3.190956, 1.981267
7251, 2683, 1368, 2717, 1375, 3320, 765, 2.58598, 3.53833
7301, 2662, 1389, 2697, 1395, 3307, 778, 2.583444, 3.533196
7351, 2633, 1418, 2682, 1410, 3302, 783, 3.232154, 1.961927
7401, 2616, 1435, 2670, 1422, 3296, 789, 3.177821, 1.974326
7451, 2596, 1455, 2660, 1432, 3284, 801, 3.177115, 1.984042
7501, 2575, 1476, 2643, 1449, 3276, 809, 3.268768, 1.947966
7551, 2560, 1491, 2630, 1462, 3269, 816, 2.56684, 3.555484
7601, 2552, 1499, 2617, 1475, 3260, 825, 2.566395, 3.546461
7651, 2543, 1508, 2601, 1491, 3252, 833, 2.564419, 3.544764
7701, 2530, 1521, 2590, 1502, 3244, 841, 3.286706, 1.957208
7751, 2525, 1526, 2573, 1519, 3235, 850, 3.282949, 1.967781
7801, 2506, 1545, 2566, 1526, 3232, 853, 3.300195, 1.955983
7851, 2491, 1560, 2549, 1543, 3224, 861, 3.232717, 1.978021
7901, 2480, 1571, 2541, 1551, 3216, 869, 2.555566, 3.53692
7951, 2471, 1580, 2531, 1561, 3211, 874, 2.553859, 3.53758
8001, 2457, 1594, 2518, 1574, 3205, 880, 2.550797, 3.542023
8051, 2440, 1611, 2504, 1588, 3197, 888, 3.253305, 1.981114
8101, 2428, 1623, 2495, 1597, 3192, 893, 3.257275, 1.98208
8151, 2421, 1630, 2485, 1607, 3186, 899, 2.54484, 3.542183
8201, 2402, 1649, 2467, 1625, 3172, 913, 2.543278, 3.53232
8251, 2383, 1668, 2450, 1642, 3167, 918, 3.280571, 1.982269
8301, 2369, 1682, 2443, 1649, 3159, 926, 3.383318, 1.948398
8351, 2355, 1696, 2432, 1660, 3151, 934, 2.53542, 3.536594
8401, 2344, 1707, 2417, 1675, 3142, 943, 3.396073, 1.9519
8451, 2331, 1720, 2408, 1684, 3135, 950, 2.532268, 3.530134
8501, 2323, 1728, 2393, 1699, 3132, 953, 2.52831, 3.540001
8551, 2311, 1740, 2385, 1707, 3124, 961, 2.52777, 3.533335
8601, 2291, 1760, 2371, 1721, 3116, 969, 2.524384, 3.535922
8651, 2274, 1777, 2365, 1727, 3105, 980, 3.314817, 1.999273
8701, 2257, 1794, 2354, 1738, 3099, 986, 3.319789, 2.000865
8751, 2248, 1803, 2337, 1755, 3093, 992, 3.332931, 1.996141
8801, 2238, 1813, 2321, 1771, 3088, 997, 3.345667, 1.991527
8851, 2222, 1829, 2309, 1783, 3082, 1003, 2.511462, 3.541339
8901, 2213, 1838, 2291, 1801, 3077, 1008, 2.507449, 3.548482
8951, 2204, 1847, 2280, 1812, 3068, 1017, 2.506966, 3.540725
9001, 2191, 1860, 2266, 1826, 3063, 1022, 3.383481, 1.985389
9051, 2179, 1872, 2252, 1840, 3059, 1026, 3.394793, 1.982182
9101, 2168, 1883, 2236, 1856, 3057, 1028, 3.516826, 1.947855
9151, 2157, 1894, 2225, 1867, 3047, 1038, 3.415298, 1.978174
9201, 2147, 1904, 2218, 1874, 3038, 1047, 2.494554, 3.54712
9251, 2134, 1917, 2206, 1886, 3032, 1053, 3.424634, 1.981732
9301, 2124, 1927, 2196, 1896, 3026, 1059, 2.490151, 3.547775
9351, 2115, 1936, 2188, 1904, 3025, 1060, 3.438001, 1.980012
9401, 2108, 1943, 2177, 1915, 3024, 1061, 3.449035, 1.975843
9451, 2095, 1956, 2174, 1918, 3016, 1069, 3.575039, 1.944061
9501, 2081, 1970, 2169, 1923, 3012, 1073, 3.591761, 1.937986
9551, 2075, 1976, 2162, 1930, 3001, 1084, 2.483124, 3.542834
