Iteration, Small_Alive, Small_Dead, Medium_Alive, Medium_Dead, Large_Alive, Large_Dead, Mean_Diameter_Alive, Mean_Diameter_Dead
1, 15700, 90, 16062, 81, 16385, 53, 2.862696, 2.072278
51, 15699, 91, 16062, 81, 16385, 53, 2.86285, 2.054408
101, 15692, 98, 16056, 87, 16385, 53, 2.798681, 2.243856
151, 15683, 107, 16052, 91, 16384, 54, 2.864672, 1.908309
201, 15681, 109, 16045, 98, 16383, 55, 2.799549, 2.164169
251, 15673, 117, 16039, 104, 16379, 59, 2.865146, 1.926546
301, 15665, 125, 16035, 108, 16375, 63, 2.865869, 1.895982
351, 15660, 130, 16024, 119, 16372, 66, 2.800692, 2.122289
401, 15652, 138, 16018, 125, 16370, 68, 2.74082, 3.876654
451, 15645, 145, 16007, 136, 16365, 73, 2.866584, 1.952633
501, 15634, 156, 15994, 149, 16364, 74, 2.802901, 2.021617
551, 15621, 169, 15988, 155, 16362, 76, 2.868981, 1.860777
601, 15616, 174, 15981, 162, 16362, 76, 2.803818, 1.993843
651, 15605, 185, 15978, 165, 16360, 78, 2.870699, 1.803082
701, 15598, 192, 15969, 174, 16352, 86, 2.804008, 2.032249
751, 15590, 200, 15960, 183, 16351, 87, 2.804813, 2.000088
801, 15578, 212, 15956, 187, 16346, 92, 2.872636, 1.796732
851, 15570, 220, 15951, 192, 16339, 99, 2.804375, 2.074168
901, 15567, 223, 15944, 199, 16336, 102, 2.804947, 2.054067
951, 15562, 228, 15936, 207, 16331, 107, 2.805442, 2.045008
1001, 15551, 239, 15930, 213, 16327, 111, 2.873934, 1.833884
1051, 15542, 248, 15923, 220, 16320, 118, 2.737389, 3.869888
1101, 15532, 258, 15919, 224, 16314, 124, 2.805408, 2.105122
1151, 15521, 269, 15911, 232, 16306, 132, 2.805494, 2.123449
1201, 15508, 282, 15904, 239, 16300, 138, 2.877194, 1.81317
1251, 15492, 298, 15899, 244, 16295, 143, 2.878963, 1.778381
1301, 15482, 308, 15884, 259, 16292, 146, 2.879524, 1.785866
1351, 15470, 320, 15870, 273, 16285, 153, 2.880004, 1.803743
1401, 15469, 321, 15859, 284, 16281, 157, 2.735668, 3.767157
1451, 15461, 329, 15848, 295, 16276, 162, 2.809229, 2.068444
1501, 15450, 340, 15837, 306, 16269, 169, 2.809788, 2.066096
1551, 15435, 355, 15826, 317, 16265, 173, 2.881616, 1.839723
1601, 15425, 365, 15809, 334, 16263, 175, 2.812127, 2.017758
1651, 15410, 380, 15797, 346, 16261, 177, 2.883656, 1.825552
1701, 15396, 394, 15785, 358, 16256, 182, 2.884797, 1.818568
1751, 15389, 401, 15774, 369, 16249, 189, 2.814345, 1.998254
1801, 15377, 413, 15764, 379, 16243, 195, 2.731794, 3.888784
1851, 15370, 420, 15751, 392, 16240, 198, 2.885799, 1.847872
1901, 15359, 431, 15741, 402, 16234, 204, 2.73095, 3.904836
1951, 15352, 438, 15728, 415, 16226, 212, 2.817335, 1.975383
2001, 15341, 449, 15719, 424, 16218, 220, 2.730874, 3.825053
2051, 15332, 458, 15705, 438, 16212, 226, 2.887163, 1.888292
2101, 15323, 467, 15691, 452, 16204, 234, 2.887195, 1.906483
2151, 15307, 483, 15679, 464, 16199, 239, 2.820105, 1.970708
2201, 15294, 496, 15666, 477, 16192, 246, 2.729193, 3.820115
2251, 15280, 510, 15648, 495, 16187, 251, 2.890252, 1.897639
2301, 15260, 530, 15630, 513, 16180, 258, 2.891944, 1.88637
2351, 15241, 549, 15621, 522, 16176, 262, 2.894156, 1.859763
2401, 15231, 559, 15601, 542, 16169, 269, 2.825506, 1.937485
2451, 15217, 573, 15587, 556, 16162, 276, 2.826386, 1.935179
2501, 15210, 580, 15574, 569, 16150, 288, 2.826905, 1.94131
2551, 15195, 595, 15552, 591, 16141, 297, 2.828583, 1.930098
2601, 15178, 612, 15539, 604, 16136, 302, 2.724632, 3.861435
2651, 15159, 631, 15534, 609, 16131, 307, 2.898911, 1.879924
2701, 15140, 650, 15520, 623, 16125, 313, 2.900729, 1.867391
2751, 15126, 664, 15506, 637, 16122, 316, 2.901968, 1.860939
2801, 15112, 678, 15500, 643, 16115, 323, 2.830672, 1.952421
2851, 15094, 696, 15484, 659, 16105, 333, 2.904662, 1.850369
2901, 15076, 714, 15476, 667, 16101, 337, 2.906736, 1.833137
2951, 15058, 732, 15464, 679, 16093, 345, 2.831932, 1.970264
3001, 15039, 751, 15453, 690, 16080, 358, 2.831774, 1.987515
3051, 15023, 767, 15437, 706, 16072, 366, 2.720814, 3.83027
3101, 15004, 786, 15410, 733, 16060, 378, 2.911411, 1.842235
3151, 14981, 809, 15390, 753, 16053, 385, 2.718848, 3.857486
3201, 14957, 833, 15378, 765, 16046, 392, 2.915997, 1.820208
3251, 14939, 851, 15366, 777, 16033, 405, 2.83615, 1.995529
3301, 14914, 876, 15352, 791, 16026, 412, 2.836638, 2.000958
3351, 14898, 892, 15337, 806, 16017, 421, 2.921078, 1.80785
3401, 14886, 904, 15322, 821, 16005, 433, 2.921221, 1.820286
3451, 14870, 920, 15308, 835, 15993, 445, 2.922122, 1.824861
3501, 14857, 933, 15283, 860, 15980, 458, 2.840432, 2.000592
3551, 14839, 951, 15263, 880, 15971, 467, 2.922994, 1.847035
3601, 14816, 974, 15246, 897, 15964, 474, 2.925333, 1.836846
3651, 14796, 994, 15221, 922, 15951, 487, 2.84452, 1.98957
3701, 14772, 1018, 15204, 939, 15942, 496, 2.928432, 1.838945
3751, 14758, 1032, 15186, 957, 15935, 503, 2.846603, 1.987799
3801, 14737, 1053, 15166, 977, 15922, 516, 2.93049, 1.846339
3851, 14717, 1073, 15145, 998, 15912, 526, 2.848992, 1.986824
3901, 14705, 1085, 15129, 1014, 15904, 534, 2.85012, 1.983604
3951, 14686, 1104, 15110, 1033, 15898, 540, 2.851527, 1.978942
4001, 14670, 1120, 15089, 1054, 15888, 550, 2.934607, 1.857259
4051, 14662, 1128, 15077, 1066, 15880, 558, 2.934587, 1.865162
4101, 14642, 1148, 15063, 1080, 15869, 569, 2.936219, 1.862985
4151, 14623, 1167, 15048, 1095, 15859, 579, 2.8548, 1.983369
4201, 14609, 1181, 15028, 1115, 15849, 589, 2.938105, 1.869645
4251, 14585, 1205, 15008, 1135, 15844, 594, 2.940623, 1.860443
4301, 14566, 1224, 14991, 1152, 15838, 600, 2.942363, 1.856515
4351, 14545, 1245, 14978, 1165, 15829, 609, 2.859323, 1.977581
4401, 14526, 1264, 14961, 1182, 15820, 618, 2.945959, 1.849542
4451, 14507, 1283, 14946, 1197, 15812, 626, 2.947587, 1.847355
4501, 14483, 1307, 14918, 1225, 15805, 633, 2.863467, 1.97029
4551, 14462, 1328, 14900, 1243, 15794, 644, 2.951032, 1.847121
4601, 14439, 1351, 14886, 1257, 15784, 654, 2.953397, 1.84064
4651, 14427, 1363, 14860, 1283, 15779, 659, 2.953552, 1.848807
4701, 14408, 1382, 14848, 1295, 15768, 670, 2.867589, 1.971312
