Axon X, Axon Y, Axon D, Axon Dies
-6.735703, -4.835482, 0.992762, True
-6.303772, -5.989876, 1.072346, True
-5.25352, -6.934999, 1.353454, True
-3.997799, -6.850438, 0.7636773, True
2.559827, 7.763832, 0.6220058, False
1.691552, 8.008212, 0.7820144, False
-0.6445552, 7.620999, 0.2403111, True
-0.8700597, 8.481001, 1.137841, True
-1.790541, 8.438958, 0.3050399, True
-2.374179, 8.505994, 0.4699116, True
-3.266634, 8.39327, 0.9291791, True
-3.863141, 7.60066, 0.654806, True
-3.814351, 6.950006, 0.2501567, True
-8.180587, -0.5771454, 0.8437464, True
-8.291466, -1.876079, 1.363569, True
-7.763353, -3.845924, 1.178542, True
-7.769709, -5.078968, 0.887578, True
-7.924586, -6.89334, 2.354362, False
-6.298147, -7.250138, 0.5758692, True
-5.847409, -7.977379, 0.7353221, True
-5.057855, -7.958388, 0.444243, True
-3.958495, -8.108777, 1.374956, True
5.126474, 6.787897, 0.6917759, False
4.276851, 7.067093, 0.6968672, False
3.934961, 8.645739, 2.133618, False
1.817213, 9.534865, 2.06003, False
0.04490387, 9.388291, 1.096689, True
-1.12188, 9.670724, 0.9042712, True
-2.199809, 9.310493, 0.9687866, True
-3.193165, 9.307997, 0.6179308, True
-4.066236, 9.016227, 0.823137, True
-4.041403, 8.234429, 0.341247, True
-4.721067, 7.805919, 0.8656932, True
-4.864493, 6.693733, 0.9770991, True
-6.269094, 5.25543, 1.012639, True
-6.900546, 4.348607, 0.7973914, True
-7.603431, 3.027356, 1.001063, True
-7.786992, 2.1587, 0.3746144, True
-8.302223, 1.41878, 1.028656, True
-8.779761, 0.4257871, 0.7750475, True
-9.143106, -0.5158653, 0.843594, True
-9.251688, -1.357862, 0.454344, True
-9.572828, -2.190137, 0.9298244, True
-8.884324, -3.21452, 1.138697, True
-8.764112, -4.285719, 0.6171485, True
-8.808757, -5.210313, 0.8341936, True
-9.376576, -6.025754, 0.7531302, True
-10.171, -7.387045, 1.999155, False
-8.95509, -8.49511, 0.8909811, True
-7.956142, -8.59434, 0.7167464, True
-6.969082, -8.372581, 0.9065822, True
-6.035119, -8.98318, 0.9251155, True
-5.242993, -8.507275, 0.5230719, True
-4.63621, -9.156304, 0.8539201, True
-3.689543, -9.174301, 0.6397564, True
-2.803892, -8.7344, 0.9380115, True
