Iteration, Small_Alive, Small_Dead, Medium_Alive, Medium_Dead, Large_Alive, Large_Dead, Mean_Diameter_Alive, Mean_Diameter_Dead
1, 15637, 96, 16005, 77, 16393, 56, 2.737171, 3.246947
51, 15635, 98, 16005, 77, 16393, 56, 2.869821, 1.863525
101, 15629, 104, 16003, 79, 16393, 56, 2.870588, 1.806311
151, 15627, 106, 15997, 85, 16391, 58, 2.870455, 1.845974
201, 15620, 113, 15989, 93, 16388, 61, 2.804633, 2.247272
251, 15616, 117, 15983, 99, 16388, 61, 2.871173, 1.846504
301, 15609, 124, 15980, 102, 16387, 62, 2.805306, 2.191065
351, 15604, 129, 15976, 106, 16383, 66, 2.805322, 2.211791
401, 15597, 136, 15973, 109, 16377, 72, 2.805009, 2.274072
451, 15595, 138, 15969, 113, 16375, 74, 2.872607, 1.840462
501, 15589, 144, 15966, 116, 16375, 74, 2.873348, 1.803213
551, 15587, 146, 15959, 123, 16373, 76, 2.806185, 2.181992
601, 15584, 149, 15955, 127, 16371, 78, 2.806428, 2.171139
651, 15578, 155, 15950, 132, 16370, 79, 2.806784, 2.152137
701, 15573, 160, 15947, 135, 16369, 80, 2.874348, 1.812901
751, 15567, 166, 15941, 141, 16365, 84, 2.874592, 1.828354
801, 15558, 175, 15939, 143, 16362, 87, 2.80688, 2.19182
851, 15553, 180, 15935, 147, 16361, 88, 2.807175, 2.176552
901, 15550, 183, 15932, 150, 16359, 90, 2.807344, 2.17123
951, 15549, 184, 15926, 156, 16359, 90, 2.808066, 2.121987
1001, 15541, 192, 15920, 162, 16356, 93, 2.733511, 3.687968
1051, 15539, 194, 15917, 165, 16353, 96, 2.808454, 2.121934
1101, 15534, 199, 15912, 170, 16349, 100, 2.876923, 1.819981
1151, 15525, 208, 15905, 177, 16344, 105, 2.808858, 2.132263
1201, 15522, 211, 15901, 181, 16344, 105, 2.809274, 2.110621
1251, 15516, 217, 15894, 188, 16340, 109, 2.878179, 1.8178
1301, 15509, 224, 15889, 193, 16337, 112, 2.878747, 1.811542
