Iteration, Small_Alive, Small_Dead, Medium_Alive, Medium_Dead, Large_Alive, Large_Dead, Mean_Diameter_Alive, Mean_Diameter_Dead
1, 4052, 73, 4060, 80, 4032, 59, 2.761252, 2.473958
51, 4043, 82, 4060, 80, 4032, 59, 2.766473, 2.248062
101, 4039, 86, 4060, 80, 4032, 59, 2.768629, 2.170955
151, 4038, 87, 4056, 84, 4028, 63, 2.755035, 2.318707
201, 4035, 90, 4052, 88, 4026, 65, 2.773685, 3.112915
251, 4029, 96, 4049, 91, 4022, 69, 2.774043, 3.072393
301, 4023, 102, 4046, 94, 4019, 72, 2.773977, 3.063636
351, 4020, 105, 4040, 100, 4019, 72, 2.758025, 2.26773
401, 4017, 108, 4035, 105, 4016, 75, 2.771555, 2.183863
451, 4011, 114, 4031, 109, 4010, 81, 2.772473, 2.182501
501, 4007, 118, 4024, 116, 4010, 81, 2.761738, 2.206549
551, 4001, 124, 4015, 125, 4006, 85, 2.764094, 2.170842
601, 3999, 126, 4011, 129, 4006, 85, 2.765722, 2.138641
651, 3993, 132, 4006, 134, 4003, 88, 2.76633, 2.143854
701, 3989, 136, 4000, 140, 4002, 89, 2.776106, 2.171374
751, 3986, 139, 3997, 143, 3996, 95, 2.768607, 3.219374
801, 3980, 145, 3990, 150, 3994, 97, 2.776933, 2.186199
851, 3974, 151, 3988, 152, 3990, 101, 2.767823, 3.223584
901, 3972, 153, 3983, 157, 3988, 103, 2.770648, 2.125492
951, 3967, 158, 3977, 163, 3985, 106, 2.772078, 2.114358
1001, 3960, 165, 3970, 170, 3983, 108, 2.780912, 2.162304
1051, 3953, 172, 3965, 175, 3976, 115, 2.765814, 3.237524
1101, 3951, 174, 3958, 182, 3972, 119, 2.765587, 3.229244
1151, 3942, 183, 3951, 189, 3965, 126, 2.76565, 3.20147
1201, 3931, 194, 3941, 199, 3961, 130, 2.777913, 2.117732
1251, 3920, 205, 3933, 207, 3961, 130, 2.789622, 2.116422
1301, 3913, 212, 3927, 213, 3958, 133, 2.791622, 2.101742
1351, 3902, 223, 3923, 217, 3954, 137, 2.780957, 2.117473
1401, 3896, 229, 3912, 228, 3952, 139, 2.756963, 3.407716
1451, 3890, 235, 3904, 236, 3948, 143, 2.78733, 2.06548
1501, 3883, 242, 3897, 243, 3941, 150, 2.787802, 2.07871
1551, 3874, 251, 3891, 249, 3938, 153, 2.788723, 2.0814
1601, 3867, 258, 3881, 259, 3933, 158, 2.801548, 2.075977
1651, 3861, 264, 3874, 266, 3926, 165, 2.755302, 3.34466
1701, 3854, 271, 3866, 274, 3923, 168, 2.803438, 2.083892
1751, 3845, 280, 3857, 283, 3915, 176, 2.795819, 2.069655
1801, 3838, 287, 3846, 294, 3911, 180, 2.805316, 2.098892
1851, 3829, 296, 3836, 304, 3906, 185, 2.801803, 2.044312
1901, 3812, 313, 3829, 311, 3904, 187, 2.815279, 2.036238
1951, 3803, 322, 3818, 322, 3900, 191, 2.806182, 2.03473
2001, 3786, 339, 3811, 329, 3898, 193, 2.744202, 3.483346
2051, 3774, 351, 3801, 339, 3891, 200, 2.828368, 1.979838
2101, 3754, 371, 3792, 348, 3889, 202, 2.83839, 1.924167
2151, 3735, 390, 3783, 357, 3885, 206, 2.810942, 2.059924
2201, 3723, 402, 3775, 365, 3883, 208, 2.734547, 3.610301
2251, 3714, 411, 3761, 379, 3878, 213, 2.817496, 2.038477
2301, 3704, 421, 3744, 396, 3870, 221, 2.822616, 2.023506
2351, 3691, 434, 3734, 406, 3867, 224, 2.825248, 2.01898
2401, 3673, 452, 3720, 420, 3861, 230, 2.864448, 1.87625
2451, 3661, 464, 3706, 434, 3854, 237, 2.832161, 2.011973
2501, 3644, 481, 3692, 448, 3850, 241, 2.720048, 3.721985
2551, 3629, 496, 3675, 465, 3844, 247, 2.841776, 1.990654
2601, 3613, 512, 3663, 477, 3835, 256, 2.715701, 3.728386
2651, 3598, 527, 3649, 491, 3831, 260, 2.712386, 3.761651
2701, 3581, 544, 3637, 503, 3825, 266, 2.89453, 1.845353
2751, 3570, 555, 3629, 511, 3818, 273, 2.709492, 3.752175
2801, 3553, 572, 3621, 519, 3806, 285, 2.710637, 3.692997
2851, 3539, 586, 3605, 535, 3797, 294, 2.906302, 1.849464
2901, 3525, 600, 3587, 553, 3793, 298, 2.860109, 2.007195
2951, 3506, 619, 3566, 574, 3787, 304, 2.867596, 1.991883
3001, 3481, 644, 3552, 588, 3781, 310, 2.696417, 3.787211
3051, 3469, 656, 3540, 600, 3773, 318, 2.872792, 1.999174
3101, 3455, 670, 3530, 610, 3762, 329, 2.873296, 2.010582
3151, 3446, 679, 3521, 619, 3757, 334, 2.938344, 1.831598
3201, 3435, 690, 3512, 628, 3744, 347, 2.875178, 2.024786
3251, 3426, 699, 3501, 639, 3736, 355, 2.877786, 2.025138
3301, 3413, 712, 3485, 655, 3725, 366, 2.696194, 3.622593
3351, 3400, 725, 3477, 663, 3719, 372, 2.88255, 2.031023
3401, 3382, 743, 3469, 671, 3713, 378, 2.956684, 1.843456
3451, 3372, 753, 3459, 681, 3704, 387, 2.958295, 1.851021
3501, 3361, 764, 3448, 692, 3698, 393, 2.961485, 1.852933
3551, 3349, 776, 3439, 701, 3691, 400, 2.965895, 1.851045
3601, 3335, 790, 3423, 717, 3685, 406, 2.970715, 1.850456
3651, 3323, 802, 3413, 727, 3679, 412, 2.975103, 1.849035
3701, 3308, 817, 3399, 741, 3670, 421, 2.899759, 2.041716
3751, 3296, 829, 3388, 752, 3663, 428, 2.902036, 2.044008
3801, 3281, 844, 3380, 760, 3658, 433, 2.990396, 1.84562
3851, 3270, 855, 3360, 780, 3650, 441, 2.679632, 3.602124
3901, 3255, 870, 3349, 791, 3647, 444, 2.998763, 1.848533
3951, 3243, 882, 3333, 807, 3639, 452, 2.920454, 2.02642
4001, 3230, 895, 3321, 819, 3633, 458, 2.92385, 2.025753
4051, 3211, 914, 3306, 834, 3626, 465, 2.669864, 3.630686
4101, 3198, 927, 3293, 847, 3622, 469, 2.933033, 2.019736
4151, 3188, 937, 3283, 857, 3617, 474, 2.665225, 3.647841
4201, 3175, 950, 3266, 874, 3612, 479, 2.943746, 2.007915
4251, 3157, 968, 3255, 885, 3602, 489, 2.944711, 2.015999
4301, 3144, 981, 3245, 895, 3595, 496, 3.041143, 1.84285
4351, 3137, 988, 3235, 905, 3588, 503, 2.659214, 3.634057
4401, 3126, 999, 3220, 920, 3580, 511, 2.954829, 2.015913
4451, 3113, 1012, 3206, 934, 3575, 516, 3.048661, 1.85643
4501, 3097, 1028, 3196, 944, 3570, 521, 3.057267, 1.849063
4551, 3085, 1040, 3172, 968, 3562, 529, 2.973921, 1.99991
4601, 3069, 1056, 3159, 981, 3555, 536, 2.645866, 3.66257
4651, 3049, 1076, 3148, 992, 3544, 547, 2.645189, 3.646513
4701, 3028, 1097, 3131, 1009, 3538, 553, 2.64072, 3.664247
4751, 3012, 1113, 3113, 1027, 3534, 557, 3.09252, 1.845936
4801, 2989, 1136, 3097, 1043, 3522, 569, 2.995093, 2.007089
4851, 2979, 1146, 3083, 1057, 3516, 575, 2.631196, 3.683331
4901, 2969, 1156, 3068, 1072, 3505, 586, 2.63101, 3.66469
4951, 2954, 1171, 3051, 1089, 3499, 592, 3.013148, 1.998241
5001, 2940, 1185, 3040, 1100, 3490, 601, 3.117721, 1.859155
