Iteration, Small_Alive, Small_Dead, Medium_Alive, Medium_Dead, Large_Alive, Large_Dead, Mean_Diameter_Alive, Mean_Diameter_Dead
1, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
51, 4030, 8, 4030, 9, 4034, 4, 2.782674, 2.166643
101, 4027, 11, 4026, 13, 4033, 5, 2.783883, 1.815009
151, 4027, 11, 4022, 17, 4032, 6, 2.78549, 1.662688
201, 4026, 12, 4018, 21, 4030, 8, 2.78679, 1.627884
251, 4022, 16, 4013, 26, 4028, 10, 2.777658, 4.310057
301, 4019, 19, 4006, 33, 4024, 14, 2.789608, 1.707191
351, 4015, 23, 3999, 40, 4024, 14, 2.792515, 1.606041
401, 4012, 26, 3994, 45, 4022, 16, 2.781428, 2.785257
451, 4009, 29, 3992, 47, 4018, 20, 2.79354, 1.695651
501, 4006, 32, 3987, 52, 4017, 21, 2.795322, 1.664644
551, 4001, 37, 3983, 56, 4014, 24, 2.783269, 2.585144
601, 3998, 40, 3978, 61, 4010, 28, 2.782538, 2.672998
651, 3993, 45, 3974, 65, 4009, 29, 2.773093, 3.937124
701, 3985, 53, 3969, 70, 4007, 31, 2.787037, 2.36156
751, 3982, 56, 3964, 75, 4005, 33, 2.770999, 4.05013
801, 3980, 58, 3961, 78, 3998, 40, 2.785396, 2.510877
851, 3978, 60, 3955, 84, 3995, 43, 2.800244, 1.863589
901, 3972, 66, 3952, 87, 3991, 47, 2.7999, 1.911563
951, 3966, 72, 3950, 89, 3987, 51, 2.787786, 2.432626
1001, 3962, 76, 3943, 96, 3983, 55, 2.800609, 1.965723
1051, 3954, 84, 3943, 96, 3981, 57, 2.772308, 3.42025
1101, 3947, 91, 3933, 106, 3979, 59, 2.79237, 2.307963
1151, 3936, 102, 3923, 116, 3973, 65, 2.80383, 2.000738
1201, 3931, 107, 3916, 123, 3967, 71, 2.804801, 2.015504
1251, 3922, 116, 3907, 132, 3960, 78, 2.795584, 2.303682
1301, 3912, 126, 3898, 141, 3955, 83, 2.807863, 2.031641
1351, 3908, 130, 3891, 148, 3951, 87, 2.766887, 3.442981
1401, 3903, 135, 3883, 156, 3942, 96, 2.795514, 2.374952
1451, 3897, 141, 3878, 161, 3936, 102, 2.76841, 3.284793
1501, 3889, 149, 3872, 167, 3928, 110, 2.797064, 2.374039
1551, 3879, 159, 3864, 175, 3916, 122, 2.80801, 2.1792
1601, 3869, 169, 3859, 180, 3913, 125, 2.801052, 2.332794
1651, 3858, 180, 3845, 194, 3906, 132, 2.802259, 2.335528
1701, 3848, 190, 3833, 206, 3899, 139, 2.803298, 2.339044
1751, 3835, 203, 3823, 216, 3887, 151, 2.813667, 2.198433
1801, 3827, 211, 3811, 228, 3882, 156, 2.765807, 3.170825
1851, 3814, 224, 3791, 248, 3870, 168, 2.764844, 3.164088
1901, 3797, 241, 3776, 263, 3862, 176, 2.82532, 2.141092
1951, 3787, 251, 3764, 275, 3855, 183, 2.828145, 2.132279
2001, 3776, 262, 3753, 286, 3845, 193, 2.761566, 3.177675
2051, 3760, 278, 3744, 295, 3825, 213, 2.825051, 2.21872
2101, 3739, 299, 3719, 320, 3816, 222, 2.817508, 2.330611
2151, 3733, 305, 3696, 343, 3811, 227, 2.842946, 2.110752
2201, 3723, 315, 3684, 355, 3798, 240, 2.81366, 2.40082
2251, 3710, 328, 3668, 371, 3787, 251, 2.846822, 2.127686
2301, 3693, 345, 3654, 385, 3772, 266, 2.81712, 2.399674
2351, 3675, 363, 3636, 403, 3755, 283, 2.757576, 3.098287
2401, 3658, 380, 3616, 423, 3743, 295, 2.819467, 2.415536
2451, 3641, 397, 3596, 443, 3728, 310, 2.75479, 3.102113
2501, 3621, 417, 3584, 455, 3709, 329, 2.756664, 3.060931
2551, 3603, 435, 3567, 472, 3691, 347, 2.757404, 3.037279
2601, 3578, 460, 3551, 488, 3673, 365, 2.757653, 3.020976
2651, 3557, 481, 3538, 501, 3656, 382, 2.850301, 2.289717
2701, 3543, 495, 3519, 520, 3641, 397, 2.758541, 2.991603
2751, 3526, 512, 3498, 541, 3621, 417, 2.759762, 2.969815
2801, 3508, 530, 3475, 564, 3602, 436, 2.860189, 2.291411
2851, 3484, 554, 3450, 589, 3586, 452, 2.83753, 2.428802
2901, 3463, 575, 3433, 606, 3577, 461, 2.844162, 2.403791
2951, 3448, 590, 3410, 629, 3557, 481, 2.754735, 2.979052
3001, 3425, 613, 3399, 640, 3542, 496, 2.870853, 2.302324
3051, 3405, 633, 3384, 655, 3526, 512, 2.870445, 2.317452
3101, 3384, 654, 3352, 687, 3513, 525, 2.749355, 2.99626
3151, 3360, 678, 3337, 702, 3495, 543, 2.86057, 2.389388
3201, 3338, 700, 3311, 728, 3478, 560, 2.886642, 2.299242
3251, 3305, 733, 3291, 748, 3451, 587, 2.749099, 2.971684
3301, 3285, 753, 3260, 779, 3426, 612, 2.749124, 2.962457
3351, 3250, 788, 3234, 805, 3408, 630, 2.879228, 2.378209
3401, 3223, 815, 3208, 831, 3383, 655, 2.897566, 2.329879
3451, 3190, 848, 3183, 856, 3360, 678, 2.89909, 2.340785
3501, 3155, 883, 3158, 881, 3336, 702, 2.903534, 2.34526
3551, 3124, 914, 3124, 915, 3319, 719, 2.740767, 2.969274
3601, 3096, 942, 3097, 942, 3298, 740, 2.739177, 2.969869
3651, 3075, 963, 3075, 964, 3270, 768, 2.743397, 2.943498
3701, 3034, 1004, 3042, 997, 3246, 792, 2.923894, 2.344069
3751, 3002, 1036, 3019, 1020, 3222, 816, 2.941504, 2.317692
3801, 2971, 1067, 2985, 1054, 3197, 841, 2.738518, 2.944686
3851, 2935, 1103, 2957, 1082, 3170, 868, 2.737777, 2.940976
3901, 2906, 1132, 2934, 1105, 3141, 897, 2.933626, 2.374894
3951, 2871, 1167, 2905, 1134, 3113, 925, 2.741382, 2.916327
4001, 2839, 1199, 2862, 1177, 3091, 947, 2.954072, 2.359363
4051, 2805, 1233, 2825, 1214, 3063, 975, 2.983929, 2.320846
4101, 2773, 1265, 2798, 1241, 3039, 999, 2.992692, 2.318414
4151, 2746, 1292, 2760, 1279, 3006, 1032, 2.974901, 2.361847
4201, 2724, 1314, 2737, 1302, 2985, 1053, 2.993849, 2.341161
4251, 2691, 1347, 2701, 1338, 2944, 1094, 2.993692, 2.357463
4301, 2661, 1377, 2670, 1369, 2927, 1111, 3.005145, 2.349191
4351, 2634, 1404, 2632, 1407, 2906, 1132, 3.009958, 2.352777
4401, 2598, 1440, 2603, 1436, 2874, 1164, 3.018208, 2.354322
4451, 2561, 1477, 2580, 1459, 2851, 1187, 3.036317, 2.339552
4501, 2528, 1510, 2547, 1492, 2822, 1216, 2.726967, 2.907916
4551, 2503, 1535, 2519, 1520, 2800, 1238, 3.028733, 2.369836
4601, 2471, 1567, 2489, 1550, 2779, 1259, 2.721389, 2.914046
4651, 2440, 1598, 2456, 1583, 2747, 1291, 2.722398, 2.907123
4701, 2401, 1637, 2420, 1619, 2722, 1316, 3.080151, 2.343358
4751, 2364, 1674, 2377, 1662, 2697, 1341, 2.710931, 2.923293
4801, 2328, 1710, 2359, 1680, 2665, 1373, 2.71481, 2.910817
4851, 2297, 1741, 2317, 1722, 2636, 1402, 3.112468, 2.344732
4901, 2267, 1771, 2280, 1759, 2605, 1433, 2.709938, 2.911465
4951, 2227, 1811, 2245, 1794, 2577, 1461, 3.107772, 2.371555
5001, 2196, 1842, 2203, 1836, 2547, 1491, 3.126693, 2.365693
5051, 2166, 1872, 2158, 1881, 2515, 1523, 3.149464, 2.357775
5101, 2133, 1905, 2130, 1909, 2486, 1552, 3.149281, 2.369607
5151, 2105, 1933, 2101, 1938, 2458, 1580, 3.155745, 2.373862
