Iteration, Small_Alive, Small_Dead, Medium_Alive, Medium_Dead, Large_Alive, Large_Dead, Mean_Diameter_Alive, Mean_Diameter_Dead
1, 4032, 6, 4027, 12, 4035, 3, 2.784728, 1.45074
51, 4030, 8, 4026, 13, 4035, 3, 2.782243, 2.383338
101, 4027, 11, 4023, 16, 4033, 5, 2.782853, 2.268785
151, 4023, 15, 4020, 19, 4032, 6, 2.786226, 1.625145
201, 4022, 16, 4019, 20, 4031, 7, 2.777997, 4.771542
251, 4020, 18, 4015, 24, 4028, 10, 2.786861, 1.760779
301, 4016, 22, 4011, 28, 4027, 11, 2.788006, 1.743358
351, 4014, 24, 4006, 33, 4026, 12, 2.784284, 2.307974
401, 4009, 29, 4001, 38, 4023, 15, 2.790748, 1.729544
451, 4006, 32, 3997, 42, 4022, 16, 2.791767, 1.733709
501, 4006, 32, 3993, 46, 4021, 17, 2.773964, 4.55287
551, 4002, 36, 3990, 49, 4018, 20, 2.774039, 4.270901
601, 4001, 37, 3986, 53, 4015, 23, 2.794393, 1.755737
651, 3995, 43, 3983, 56, 4012, 26, 2.785811, 2.37651
701, 3986, 52, 3978, 61, 4007, 31, 2.773744, 3.777967
751, 3977, 61, 3972, 67, 4002, 36, 2.790611, 2.184378
801, 3971, 67, 3966, 73, 4001, 37, 2.795958, 1.95531
851, 3964, 74, 3960, 79, 3998, 40, 2.79431, 2.092686
901, 3958, 80, 3951, 88, 3991, 47, 2.798458, 1.986326
951, 3956, 82, 3943, 96, 3984, 54, 2.790699, 2.33541
1001, 3951, 87, 3935, 104, 3979, 59, 2.790053, 2.390895
1051, 3944, 94, 3928, 111, 3975, 63, 2.802666, 2.005735
1101, 3937, 101, 3925, 114, 3968, 70, 2.77088, 3.380871
1151, 3931, 107, 3916, 123, 3964, 74, 2.803595, 2.053923
1201, 3926, 112, 3909, 130, 3958, 80, 2.804801, 2.058006
1251, 3921, 117, 3904, 135, 3954, 84, 2.805408, 2.06811
1301, 3915, 123, 3897, 142, 3944, 94, 2.791958, 2.447119
1351, 3904, 134, 3888, 151, 3938, 100, 2.770643, 3.20719
1401, 3894, 144, 3877, 162, 3931, 107, 2.808205, 2.124071
1451, 3884, 154, 3866, 173, 3929, 109, 2.811927, 2.084407
1501, 3881, 157, 3855, 184, 3924, 114, 2.81574, 2.048004
1551, 3871, 167, 3851, 188, 3914, 124, 2.798571, 2.384713
1601, 3861, 177, 3839, 200, 3902, 136, 2.768308, 3.158642
1651, 3847, 191, 3830, 209, 3894, 144, 2.767339, 3.163164
1701, 3830, 208, 3818, 221, 3887, 151, 2.806426, 2.321665
1751, 3817, 221, 3800, 239, 3878, 160, 2.7627, 3.236036
1801, 3802, 236, 3782, 257, 3870, 168, 2.809292, 2.332987
1851, 3787, 251, 3772, 267, 3858, 180, 2.811723, 2.324767
1901, 3774, 264, 3753, 286, 3846, 192, 2.811506, 2.351852
1951, 3757, 281, 3743, 296, 3832, 206, 2.826154, 2.206818
2001, 3746, 292, 3729, 310, 3813, 225, 2.763206, 3.090702
2051, 3733, 305, 3713, 326, 3796, 242, 2.81101, 2.419721
