Iteration, Small_Alive, Small_Dead, Medium_Alive, Medium_Dead, Large_Alive, Large_Dead, Mean_Diameter_Alive, Mean_Diameter_Dead
1, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
51, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
101, 4085, 2, 4080, 9, 4084, 3, 2.773366, 1.561459
151, 4083, 4, 4075, 14, 4083, 4, 2.769982, 4.887258
201, 4082, 5, 4074, 15, 4082, 5, 2.770048, 4.410247
251, 4080, 7, 4070, 19, 4082, 5, 2.777134, 1.392241
301, 4076, 11, 4069, 20, 4082, 5, 2.772252, 2.699053
351, 4075, 12, 4069, 20, 4082, 5, 2.772859, 2.498859
401, 4074, 13, 4064, 25, 4082, 5, 2.779198, 1.389161
451, 4070, 17, 4063, 26, 4081, 6, 2.774255, 2.245303
501, 4068, 19, 4063, 26, 4078, 9, 2.774511, 2.24623
551, 4065, 22, 4061, 28, 4077, 10, 2.775453, 2.144188
601, 4065, 22, 4060, 29, 4077, 10, 2.778632, 1.660084
651, 4065, 22, 4059, 30, 4077, 10, 2.779144, 1.628089
701, 4065, 22, 4057, 32, 4076, 11, 2.779856, 1.609748
751, 4064, 23, 4057, 32, 4076, 11, 2.77498, 2.255214
801, 4064, 23, 4057, 32, 4075, 12, 2.767244, 4.405808
851, 4064, 23, 4056, 33, 4073, 14, 2.779387, 1.702809
901, 4063, 24, 4056, 33, 4072, 15, 2.77413, 2.420712
951, 4063, 24, 4056, 33, 4072, 15, 2.77413, 2.420712
1001, 4063, 24, 4054, 35, 4071, 16, 2.76802, 3.798497
1051, 4062, 25, 4054, 35, 4069, 18, 2.768705, 3.529245
1101, 4061, 26, 4054, 35, 4066, 21, 2.769675, 3.232693
1151, 4059, 28, 4052, 37, 4064, 23, 2.769938, 3.146008
1201, 4058, 29, 4049, 40, 4063, 24, 2.769603, 3.187001
1251, 4057, 30, 4048, 41, 4063, 24, 2.779604, 1.891475
1301, 4053, 34, 4048, 41, 4062, 25, 2.775435, 2.369112
1351, 4052, 35, 4047, 42, 4060, 27, 2.775254, 2.401719
1401, 4052, 35, 4047, 42, 4059, 28, 2.770188, 3.042595
1451, 4050, 37, 4043, 46, 4058, 29, 2.774958, 2.454198
1501, 4046, 41, 4042, 47, 4057, 30, 2.769104, 3.171012
1551, 4039, 48, 4041, 48, 4052, 35, 2.779031, 2.184968
1601, 4036, 51, 4040, 49, 4052, 35, 2.780495, 2.104049
1651, 4034, 53, 4035, 54, 4049, 38, 2.769526, 3.041428
1701, 4032, 55, 4028, 61, 4049, 38, 2.779603, 2.218698
1751, 4030, 57, 4026, 63, 4047, 40, 2.77982, 2.22298
1801, 4028, 59, 4024, 65, 4045, 42, 2.768171, 3.146044
1851, 4026, 61, 4019, 70, 4043, 44, 2.784112, 2.000529
1901, 4022, 65, 4016, 73, 4042, 45, 2.78074, 2.234524
1951, 4019, 68, 4012, 77, 4041, 46, 2.781324, 2.224157
2001, 4019, 68, 4008, 81, 4039, 48, 2.766095, 3.273482
2051, 4017, 70, 4005, 84, 4039, 48, 2.780264, 2.300883
2101, 4014, 73, 4004, 85, 4039, 48, 2.788712, 1.922128
2151, 4011, 76, 4003, 86, 4037, 50, 2.782691, 2.210646
2201, 4009, 78, 4002, 87, 4037, 50, 2.788483, 1.952591
2251, 4009, 78, 3999, 90, 4034, 53, 2.789202, 1.948485
2301, 4009, 78, 3999, 90, 4033, 54, 2.765302, 3.276315
2351, 4009, 78, 3998, 91, 4032, 55, 2.789058, 1.964087
2401, 4009, 78, 3994, 95, 4032, 55, 2.790972, 1.918352
2451, 4007, 80, 3994, 95, 4032, 55, 2.781659, 2.290972
2501, 4007, 80, 3994, 95, 4031, 56, 2.764757, 3.297327
2551, 4006, 81, 3991, 98, 4029, 58, 2.79113, 1.938591
2601, 4002, 85, 3989, 100, 4027, 60, 2.781925, 2.307287
2651, 4000, 87, 3984, 105, 4027, 60, 2.793224, 1.915991
2701, 3998, 89, 3980, 109, 4026, 61, 2.794713, 1.893816
2751, 3996, 91, 3974, 115, 4026, 61, 2.781985, 2.33594
2801, 3989, 98, 3972, 117, 4024, 63, 2.796824, 1.883743
2851, 3988, 99, 3969, 120, 4022, 65, 2.760757, 3.471011
2901, 3985, 102, 3966, 123, 4022, 65, 2.798671, 1.868717
2951, 3982, 105, 3963, 126, 4020, 67, 2.785769, 2.251894
3001, 3980, 107, 3961, 128, 4019, 68, 2.786259, 2.243657
3051, 3979, 108, 3959, 130, 4017, 70, 2.785921, 2.261135
3101, 3976, 111, 3957, 132, 4014, 73, 2.759737, 3.449329
3151, 3975, 112, 3956, 133, 4013, 74, 2.7598, 3.436535
3201, 3973, 114, 3954, 135, 4010, 77, 2.786058, 2.284008
3251, 3972, 115, 3950, 139, 4010, 77, 2.801266, 1.902022
3301, 3969, 118, 3944, 145, 4008, 79, 2.803081, 1.889884
3351, 3966, 121, 3944, 145, 4008, 79, 2.787118, 2.278286
3401, 3961, 126, 3944, 145, 4003, 84, 2.759228, 3.383267
3451, 3957, 130, 3940, 149, 4001, 86, 2.801353, 1.960085
3501, 3953, 134, 3938, 151, 3998, 89, 2.758874, 3.364108
3551, 3948, 139, 3932, 157, 3996, 91, 2.802571, 1.972454
3601, 3943, 144, 3928, 161, 3995, 92, 2.803629, 1.967258
3651, 3940, 147, 3923, 166, 3991, 96, 2.804628, 1.96883
3701, 3932, 155, 3919, 170, 3988, 99, 2.795637, 2.173805
3751, 3928, 159, 3914, 175, 3983, 104, 2.756777, 3.357104
3801, 3920, 167, 3907, 182, 3978, 109, 2.797009, 2.186264
3851, 3916, 171, 3902, 187, 3974, 113, 2.796869, 2.203768
3901, 3912, 175, 3895, 194, 3968, 119, 2.80832, 2.015354
3951, 3905, 182, 3887, 202, 3965, 122, 2.755078, 3.32381
4001, 3894, 193, 3880, 209, 3962, 125, 2.801827, 2.171342
4051, 3884, 203, 3877, 212, 3959, 128, 2.753045, 3.360022
4101, 3882, 205, 3865, 224, 3958, 129, 2.804453, 2.158535
4151, 3873, 214, 3854, 235, 3951, 136, 2.819259, 1.974318
4201, 3866, 221, 3846, 243, 3948, 139, 2.807234, 2.156665
4251, 3857, 230, 3840, 249, 3940, 147, 2.821239, 1.991296
4301, 3843, 244, 3828, 261, 3938, 149, 2.824827, 1.976838
4351, 3838, 249, 3825, 264, 3936, 151, 2.815591, 2.101025
4401, 3833, 254, 3819, 270, 3928, 159, 2.746642, 3.399898
4451, 3828, 259, 3814, 275, 3924, 163, 2.815324, 2.132552
4501, 3823, 264, 3805, 284, 3918, 169, 2.827715, 2.006816
4551, 3818, 269, 3792, 297, 3911, 176, 2.745518, 3.36176
4601, 3809, 278, 3785, 304, 3909, 178, 2.833437, 1.989589
4651, 3802, 285, 3779, 310, 3905, 182, 2.817379, 2.167427
4701, 3801, 286, 3774, 315, 3903, 184, 2.742695, 3.394859
4751, 3794, 293, 3767, 322, 3900, 187, 2.741597, 3.407296
4801, 3789, 298, 3761, 328, 3897, 190, 2.839841, 1.977895
4851, 3781, 306, 3752, 337, 3889, 198, 2.841183, 1.985981
4901, 3775, 312, 3742, 347, 3885, 202, 2.844647, 1.97327
4951, 3765, 322, 3735, 354, 3881, 206, 2.822913, 2.177411
5001, 3756, 331, 3728, 361, 3874, 213, 2.738652, 3.379616
5051, 3750, 337, 3720, 369, 3863, 224, 2.740795, 3.311183
5101, 3741, 346, 3716, 373, 3857, 230, 2.826193, 2.186733
5151, 3728, 359, 3704, 385, 3850, 237, 2.739607, 3.299185
5201, 3724, 363, 3696, 393, 3844, 243, 2.739746, 3.28317
5251, 3716, 371, 3686, 403, 3837, 250, 2.85165, 2.030293
5301, 3708, 379, 3682, 407, 3829, 258, 2.830415, 2.201081
5351, 3700, 387, 3673, 416, 3826, 261, 2.853106, 2.043107
5401, 3691, 396, 3664, 425, 3817, 270, 2.853945, 2.053017
5451, 3680, 407, 3655, 434, 3814, 273, 2.836958, 2.185218
5501, 3667, 420, 3646, 443, 3811, 276, 2.842176, 2.159837
5551, 3661, 426, 3639, 450, 3809, 278, 2.860965, 2.04075
5601, 3653, 434, 3633, 456, 3802, 285, 2.845006, 2.158028
5651, 3646, 441, 3621, 468, 3795, 292, 2.733098, 3.278381
5701, 3634, 453, 3610, 479, 3789, 298, 2.847898, 2.163654
5751, 3625, 462, 3602, 487, 3787, 300, 2.851237, 2.150785
5801, 3610, 477, 3594, 495, 3780, 307, 2.728093, 3.31336
5851, 3601, 486, 3582, 507, 3774, 313, 2.872807, 2.049306
5901, 3589, 498, 3573, 516, 3768, 319, 2.861098, 2.130352
5951, 3576, 511, 3562, 527, 3761, 326, 2.876037, 2.058737
6001, 3563, 524, 3553, 536, 3755, 332, 2.869439, 2.109898
6051, 3551, 536, 3542, 547, 3753, 334, 2.71953, 3.362281
6101, 3542, 545, 3536, 553, 3747, 340, 2.881702, 2.060941
6151, 3527, 560, 3523, 566, 3742, 345, 2.88542, 2.056648
6201, 3516, 571, 3507, 582, 3736, 351, 2.891062, 2.045439
6251, 3507, 580, 3496, 593, 3734, 353, 2.895828, 2.033027
6301, 3497, 590, 3486, 603, 3730, 357, 2.890114, 2.07232
6351, 3487, 600, 3476, 613, 3727, 360, 2.902602, 2.022764
6401, 3478, 609, 3465, 624, 3714, 373, 2.903043, 2.035823
6451, 3474, 613, 3456, 633, 3705, 382, 2.709457, 3.379212
6501, 3457, 630, 3449, 640, 3698, 389, 2.708398, 3.37723
6551, 3449, 638, 3437, 652, 3692, 395, 2.707013, 3.380014
6601, 3439, 648, 3426, 663, 3688, 399, 2.900677, 2.089463
6651, 3427, 660, 3412, 677, 3680, 407, 2.916086, 2.037981
6701, 3413, 674, 3401, 688, 3674, 413, 2.702044, 3.394884
6751, 3402, 685, 3388, 701, 3664, 423, 2.701661, 3.38183
6801, 3390, 697, 3373, 716, 3658, 429, 2.699283, 3.392586
6851, 3381, 706, 3360, 729, 3651, 436, 2.931917, 2.027647
6901, 3366, 721, 3350, 739, 3645, 442, 2.920116, 2.08084
6951, 3350, 737, 3332, 757, 3641, 446, 2.692248, 3.4236
7001, 3338, 749, 3319, 770, 3636, 451, 2.929775, 2.069172
7051, 3326, 761, 3297, 792, 3630, 457, 2.685514, 3.459478
7101, 3312, 775, 3282, 807, 3624, 463, 2.935179, 2.074947
7151, 3304, 783, 3269, 820, 3615, 472, 2.934566, 2.086318
7201, 3293, 794, 3250, 839, 3606, 481, 2.9735, 1.985121
7251, 3275, 812, 3243, 846, 3594, 493, 2.970855, 2.003441
7301, 3262, 825, 3225, 864, 3581, 506, 2.68009, 3.422908
7351, 3242, 845, 3213, 876, 3574, 513, 2.951603, 2.083196
7401, 3232, 855, 3199, 890, 3563, 524, 2.981981, 2.011283
7451, 3225, 862, 3181, 908, 3551, 536, 2.67701, 3.401736
7501, 3214, 873, 3165, 924, 3546, 541, 2.950045, 2.116778
7551, 3196, 891, 3152, 937, 3539, 548, 2.671106, 3.423985
7601, 3184, 903, 3136, 953, 3529, 558, 3.004093, 2.002676
7651, 3165, 922, 3124, 965, 3520, 567, 2.967373, 2.101575
7701, 3147, 940, 3107, 982, 3511, 576, 3.011718, 2.008125
7751, 3129, 958, 3095, 994, 3502, 585, 2.980967, 2.089709
7801, 3115, 972, 3079, 1010, 3491, 596, 2.662333, 3.414735
7851, 3103, 984, 3061, 1028, 3483, 604, 2.985537, 2.098849
7901, 3088, 999, 3045, 1044, 3472, 615, 3.03123, 2.010814
7951, 3072, 1015, 3033, 1056, 3466, 621, 2.996308, 2.093325
8001, 3055, 1032, 3023, 1066, 3458, 629, 3.004784, 2.083112
8051, 3043, 1044, 3010, 1079, 3447, 640, 3.006854, 2.087668
8101, 3026, 1061, 3001, 1088, 3437, 650, 3.014059, 2.081848
8151, 3015, 1072, 2993, 1096, 3424, 663, 2.655771, 3.372581
8201, 3006, 1081, 2981, 1108, 3417, 670, 3.042587, 2.039198
8251, 2994, 1093, 2964, 1125, 3401, 686, 3.016067, 2.10364
8301, 2976, 1111, 2950, 1139, 3393, 694, 3.05069, 2.045524
8351, 2963, 1124, 2936, 1153, 3384, 703, 2.650962, 3.354955
8401, 2945, 1142, 2916, 1173, 3376, 711, 3.063943, 2.041713
8451, 2931, 1156, 2896, 1193, 3367, 720, 3.036406, 2.101804
8501, 2916, 1171, 2880, 1209, 3358, 729, 2.640841, 3.376467
8551, 2895, 1192, 2861, 1228, 3347, 740, 3.049828, 2.097429
8601, 2870, 1217, 2847, 1242, 3330, 757, 2.63749, 3.363997
8651, 2839, 1248, 2833, 1256, 3319, 768, 3.086159, 2.059155
8701, 2828, 1259, 2814, 1275, 3308, 779, 3.094617, 2.055791
8751, 2815, 1272, 2793, 1296, 3297, 790, 3.104541, 2.051238
8801, 2801, 1286, 2778, 1311, 3288, 799, 3.085, 2.09044
8851, 2788, 1299, 2756, 1333, 3281, 806, 3.087657, 2.094691
8901, 2770, 1317, 2738, 1351, 3265, 822, 3.091664, 2.099837
8951, 2753, 1334, 2725, 1364, 3252, 835, 3.098112, 2.09917
9001, 2742, 1345, 2713, 1376, 3242, 845, 3.133138, 2.056098
9051, 2732, 1355, 2699, 1390, 3235, 852, 3.140389, 2.052866
9101, 2722, 1365, 2678, 1411, 3223, 864, 2.618373, 3.34534
9151, 2705, 1382, 2668, 1421, 3214, 873, 2.617286, 3.341852
9201, 2695, 1392, 2653, 1436, 3201, 886, 3.157738, 2.05565
9251, 2678, 1409, 2639, 1450, 3191, 896, 3.162413, 2.057781
9301, 2666, 1421, 2623, 1466, 3179, 908, 3.168758, 2.058485
9351, 2648, 1439, 2613, 1476, 3168, 919, 3.127284, 2.118377
9401, 2639, 1448, 2602, 1487, 3161, 926, 3.129514, 2.120582
9451, 2619, 1468, 2593, 1496, 3146, 941, 3.139709, 2.116141
9501, 2607, 1480, 2581, 1508, 3135, 952, 3.142764, 2.119057
9551, 2594, 1493, 2569, 1520, 3119, 968, 3.145204, 2.123733
9601, 2577, 1510, 2551, 1538, 3106, 981, 3.150871, 2.12556
9651, 2568, 1519, 2536, 1553, 3088, 999, 2.617014, 3.251304
9701, 2554, 1533, 2519, 1570, 3079, 1008, 2.614205, 3.254219
9751, 2539, 1548, 2502, 1587, 3062, 1025, 3.153682, 2.146118
9801, 2521, 1566, 2482, 1607, 3046, 1041, 3.157363, 2.151774
9851, 2502, 1585, 2452, 1637, 3037, 1050, 3.163552, 2.154059
9901, 2476, 1611, 2441, 1648, 3023, 1064, 3.181325, 2.143036
9951, 2455, 1632, 2415, 1674, 3015, 1072, 3.19158, 2.140969
10001, 2432, 1655, 2396, 1693, 3001, 1086, 2.595853, 3.258965
10051, 2409, 1678, 2374, 1715, 2988, 1099, 3.215105, 2.135998
10101, 2392, 1695, 2361, 1728, 2975, 1112, 3.264868, 2.095509
10151, 2377, 1710, 2343, 1746, 2957, 1130, 3.224407, 2.143261
10201, 2361, 1726, 2325, 1764, 2944, 1143, 3.229509, 2.146305
10251, 2344, 1743, 2307, 1782, 2929, 1158, 2.589313, 3.23428
10301, 2326, 1761, 2289, 1800, 2917, 1170, 3.243815, 2.148938
10351, 2306, 1781, 2276, 1813, 2903, 1184, 2.586218, 3.227702
10401, 2286, 1801, 2258, 1831, 2890, 1197, 3.307256, 2.109016
10451, 2270, 1817, 2244, 1845, 2881, 1206, 3.276191, 2.142234
10501, 2255, 1832, 2229, 1860, 2866, 1221, 2.581941, 3.218305
10551, 2244, 1843, 2202, 1887, 2856, 1231, 3.343082, 2.102771
10601, 2228, 1859, 2189, 1900, 2847, 1240, 2.575184, 3.22407
10651, 2211, 1876, 2162, 1927, 2832, 1255, 3.294353, 2.156493
10701, 2192, 1895, 2147, 1942, 2825, 1262, 3.308916, 2.151056
10751, 2173, 1914, 2135, 1954, 2804, 1283, 3.317145, 2.153208
10801, 2160, 1927, 2121, 1968, 2793, 1294, 3.323007, 2.15449
10851, 2142, 1945, 2099, 1990, 2783, 1304, 3.400717, 2.106176
10901, 2126, 1961, 2088, 2001, 2774, 1313, 2.562849, 3.214055
10951, 2101, 1986, 2066, 2023, 2754, 1333, 3.414517, 2.1132
11001, 2083, 2004, 2047, 2042, 2742, 1345, 2.558407, 3.207617
11051, 2066, 2021, 2029, 2060, 2731, 1356, 3.377156, 2.153485
11101, 2042, 2045, 2015, 2074, 2714, 1373, 3.395316, 2.149712
