Axon X, Axon Y, Axon D, Axon Dies
-3.665845, -7.548667, 0.8822148, True
-2.820425, -8.441667, 1.177203, True
-1.966525, -8.093421, 0.2671618, True
8.613752, 0.8899626, 1.06171, False
8.759402, 1.897547, 0.5744047, False
8.494122, 2.656062, 0.6327271, False
7.764556, 3.239254, 0.8352969, False
7.16651, 3.898926, 0.5455197, False
7.35693, 4.736454, 0.7722856, False
7.813177, 5.491483, 0.5920621, False
8.524912, 6.915269, 2.191478, False
7.021434, 7.931445, 1.03788, True
5.960348, 8.140311, 0.7250134, True
4.730176, 8.084124, 1.337895, False
4.020281, 6.964685, 0.9132129, False
-5.655437, -6.190454, 0.8719044, True
-4.940603, -6.787621, 0.5909942, True
-4.717622, -7.719584, 0.9255388, True
-4.040673, -8.198739, 0.3331949, True
-3.894244, -9.136814, 1.165673, True
-2.686864, -9.728934, 1.123843, True
-1.503362, -9.408963, 0.9281416, True
-0.6165948, -9.316363, 0.4550372, True
0.08882916, -8.99791, 0.6929103, True
1.281528, -8.873363, 1.305457, True
1.870343, -7.812596, 0.721007, True
7.912397, -2.193403, 0.6108329, False
8.230131, -1.030581, 1.400066, False
9.518887, -0.1787525, 1.289595, False
10.34729, 1.643204, 2.313292, False
10.6713, 4.667508, 3.369929, False
10.0489, 6.72853, 0.5359755, True
9.866478, 7.332595, 0.3260417, True
9.64612, 8.062287, 0.7984354, True
8.771168, 8.515018, 0.7718499, True
7.706275, 9.066031, 1.226159, True
6.477454, 8.964405, 0.8398736, True
5.460996, 9.043327, 0.7991615, True
4.34275, 9.410795, 1.15499, True
2.942963, 8.363084, 1.941923, False
-1.177909, 8.266675, 1.51522, False
-2.229053, 7.603957, 0.5700154, True
-3.226319, 7.845356, 1.082117, True
-4.16959, 7.351249, 0.6475788, True
-6.737645, 4.629393, 1.24222, False
-7.589408, 2.357803, 0.6316459, True
-8.103505, 1.732701, 0.5870568, True
-8.927337, 0.8801446, 1.384062, True
-8.77986, -0.4340057, 0.8607372, True
-8.911261, -1.452944, 0.7940155, True
-8.881223, -2.398605, 0.6982591, True
-8.459682, -3.547138, 1.348637, True
-6.896799, -5.023996, 0.9030177, True
-6.961211, -6.357964, 1.368025, True
-5.876626, -7.19802, 0.9757096, True
-5.574306, -8.282952, 0.8768228, True
-4.79367, -8.489795, 0.3383278, True
-5.022913, -9.262927, 0.8744791, True
-4.406333, -10.1803, 0.9361699, True
-3.417558, -10.44229, 0.7096221, True
-2.179358, -11.57067, 2.240823, False
-1.484559, -10.20211, 0.4288255, True
-0.5678163, -10.14613, 1.008076, True
0.5633324, -9.891996, 0.9106135, True
1.930583, -10.25427, 1.518249, False
2.289918, -9.131628, 0.4392493, True
3.171297, -8.501064, 1.328183, False
4.621378, -8.645108, 1.186252, False
5.407083, -7.981964, 0.4700479, False
6.045871, -7.524956, 0.70082, False
6.40089, -6.66073, 0.7677895, False
6.495869, -5.301633, 1.557034, False
8.300502, -4.405275, 2.072934, False
9.277037, -2.481783, 1.841434, False
10.19151, -1.226986, 0.8639023, False
10.52761, -0.4088253, 0.5051051, False
11.70614, 0.06326318, 1.634032, False
12.19122, 1.578766, 1.148454, False
12.39926, 2.95743, 1.24009, False
12.73926, 4.019641, 0.5905046, False
12.95516, 4.94269, 0.9054229, False
12.50308, 5.789753, 0.6148793, False
11.96305, 6.099343, 0.2300777, False
11.60847, 6.495368, 0.4330631, False
10.93184, 7.550436, 1.673726, False
10.2301, 8.644657, 0.5260871, True
9.468984, 9.260825, 1.032438, True
8.517071, 10.32398, 1.421639, True
7.164072, 10.16156, 0.9037858, True
6.122767, 9.951047, 0.8209552, True
5.073708, 10.66958, 1.322131, True
3.720513, 10.50714, 1.003688, True
3.41727, 9.625551, 0.4608784, True
2.246537, 10.29671, 1.838061, False
0.2517323, 9.547045, 2.023978, False
-1.228087, 9.369399, 0.5569097, True
-1.931664, 9.16748, 0.5070458, True
-2.756536, 8.857487, 0.8553506, True
-3.824546, 8.815309, 0.8823342, True
