Iteration, Small_Alive, Small_Dead, Medium_Alive, Medium_Dead, Large_Alive, Large_Dead, Mean_Diameter_Alive, Mean_Diameter_Dead
1, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
51, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
101, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
151, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
201, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
251, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
301, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
351, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
401, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
451, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
501, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
551, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
601, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
651, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
701, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
751, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
801, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
851, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
901, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
951, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
1001, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
1051, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
1101, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
1151, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
1201, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
1251, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
1301, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
1351, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
1401, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
1451, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
1501, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
1551, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
1601, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
1651, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
1701, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
1751, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
1801, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
1851, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
1901, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
1951, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
2001, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
2051, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
2101, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
2151, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
2201, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
2251, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
2301, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
2351, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
2401, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
2451, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
2501, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
2551, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
2601, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
2651, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
2701, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
2751, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
2801, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
2851, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
2901, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
2951, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
3001, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
3051, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
3101, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
3151, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
3201, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
3251, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
3301, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
3351, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
3401, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
3451, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
3501, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
3551, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
3601, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
3651, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
3701, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
3751, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
3801, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
3851, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
3901, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
3951, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
4001, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
4051, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
4101, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
4151, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
4201, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
4251, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
4301, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
4351, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
4401, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
4451, 4031, 7, 4031, 8, 4034, 4, 2.782298, 2.294775
