Axon X, Axon Y, Axon D, Axon Dies
15.447, 0.2609282, 0.7569662, False
15.34954, 1.061771, 0.456539, False
-15.71221, 1.025827, 1.402453, True
-16.1714, -1.212672, 2.141852, False
-15.93525, -3.576034, 2.208408, False
-15.13395, -5.04421, 0.7368118, False
-14.5367, -5.60194, 0.4975393, False
15.41951, -2.14482, 1.122816, False
16.67038, -1.114875, 1.717839, False
16.55001, 0.4238812, 0.9690743, False
15.84234, 0.7680948, 0.2048216, False
16.0951, 1.362698, 0.687371, False
16.36058, 2.158623, 0.5906964, False
16.36427, 4.063809, 2.819684, False
-3.199362, 15.43453, 1.23306, True
-3.949241, 16.44575, 0.8847883, True
-4.88236, 16.99588, 0.8816434, True
-5.943558, 16.9669, 0.841544, True
-7.530463, 16.66614, 1.988765, False
-8.227098, 14.71828, 1.748595, False
-8.906204, 13.48538, 0.6665352, False
-9.26335, 12.69302, 0.6717173, False
-9.826785, 11.97223, 0.7580384, False
-15.09413, 3.754245, 0.6962065, True
-16.32443, 3.521068, 1.40821, True
-16.46586, 2.159012, 0.9305463, True
-17.00891, 1.173123, 0.920566, True
-17.12181, 0.08569407, 0.8659832, True
-17.90977, -0.7712541, 1.0623, True
-17.59122, -1.813747, 0.7178468, True
-17.3792, -2.777505, 0.8557626, True
-17.67285, -3.866169, 0.9993823, False
-17.06676, -4.483072, 0.3302637, False
-16.52408, -5.85549, 2.221366, False
-14.76616, -7.148651, 1.743289, False
-0.4650419, -16.10272, 1.106502, True
0.7835757, -16.29683, 1.020728, True
1.566534, -15.60205, 0.6728256, True
2.488459, -15.82203, 0.8227855, True
3.056501, -15.12671, 0.5729136, True
3.864572, -15.72114, 1.033404, True
5.031608, -15.80792, 0.9071109, True
6.093979, -15.00733, 1.353402, True
11.23948, -12.0006, 1.634472, False
12.6057, -10.32827, 2.284437, False
13.58193, -8.91649, 0.748437, False
13.80585, -7.839477, 1.05165, False
15.13422, -5.272444, 2.035258, False
15.96107, -3.53862, 1.406523, False
18.04993, -3.01461, 2.50066, False
18.74676, -0.6360347, 2.056433, False
17.42679, -0.05328774, 0.4293398, False
17.4613, 0.7135085, 0.7058057, False
16.87133, 1.247635, 0.4858728, False
17.97159, 2.076779, 1.869519, False
18.28757, 3.596645, 0.8352146, False
18.33843, 4.726413, 1.026609, False
17.59522, 5.654856, 0.9519273, False
16.67442, 5.895619, 0.551583, False
15.94627, 5.848763, 0.507735, False
14.98035, 5.708441, 1.044383, False
14.09178, 6.285224, 0.6743228, False
14.41282, 7.829361, 2.079989, False
13.06016, 8.707392, 0.7452976, False
12.851, 9.76622, 1.01328, False
12.72385, 10.86684, 0.8025944, False
11.93489, 11.4738, 0.7882408, False
11.60103, 13.16393, 2.257334, False
9.930465, 13.05643, 0.6907083, True
9.205195, 12.69323, 0.5315482, True
8.662165, 13.37161, 0.8063589, True
7.769902, 13.76553, 0.7443393, True
7.183487, 14.63189, 0.9479915, True
7.229357, 15.65096, 0.6922222, True
7.034621, 16.63679, 0.9175389, True
6.237631, 17.35834, 0.832643, True
4.664742, 19.02976, 3.357618, False
3.134451, 17.23678, 0.956856, True
2.59665, 16.16883, 1.034576, True
1.269622, 16.18972, 1.219809, True
-0.09110308, 15.99205, 1.130207, True
-1.910437, 15.87605, 1.133822, True
-2.877872, 16.75191, 1.0762, True
-3.736564, 17.3093, 0.5712718, True
-4.378565, 17.65649, 0.4884672, True
-4.999748, 17.7668, 0.3733342, True
-5.885366, 18.07585, 1.102649, True
-6.733279, 17.65123, 0.3939334, True
-7.286623, 18.01041, 0.5254651, True
-8.196308, 18.09777, 0.9022741, True
-8.631561, 17.38227, 0.3727078, True
-9.153829, 16.6607, 1.008786, True
-10.16365, 15.26551, 2.035807, False
-10.00098, 13.53074, 1.048939, False
-11.19061, 12.67375, 1.483412, False
-11.8967, 11.51303, 0.8338076, True
-11.7334, 10.58132, 0.6580367, True
-12.80992, 9.666675, 1.767186, False
-13.99788, 8.416463, 1.247952, True
-14.83551, 7.435052, 0.9325773, True
-14.91262, 6.277156, 0.9883438, True
-14.80894, 5.171454, 0.8327622, True
-15.7095, 4.626388, 0.8725733, True
-16.54077, 4.572896, 0.3933996, True
-17.44347, 4.366986, 1.058391, True
-17.74078, 3.076927, 1.189358, True
-17.45464, 1.972477, 0.6924705, True
-19.1213, 0.9637272, 2.803854, False
-19.09307, -1.127423, 0.9788281, True
-19.36819, -2.991848, 2.390398, False
-18.51407, -4.579698, 0.8155866, False
-18.06058, -5.422762, 0.6989989, False
-18.48257, -6.756136, 1.698114, False
-17.03605, -7.91938, 1.614331, False
-15.75481, -7.967144, 0.5499352, True
-15.05294, -8.630608, 0.981697, True
-14.01415, -8.328808, 0.7817929, True
-13.14975, -8.000732, 0.6673298, True
-7.157748, -13.93858, 1.045836, True
-7.46607, -16.02803, 2.778316, False
-5.36002, -16.10654, 1.036711, True
-4.200317, -15.66639, 1.044133, True
-3.12532, -15.35407, 0.7947614, True
-2.373773, -17.06676, 2.545906, False
-0.6589693, -16.99343, 0.4868359, True
0.2705919, -17.34042, 1.097592, True
1.284833, -17.04576, 0.6147646, True
1.647024, -16.36349, 0.5301263, True
2.305308, -16.60922, 0.4751795, True
3.121166, -16.50857, 0.7689046, True
4.008432, -16.68591, 0.6407251, True
4.901107, -16.79107, 0.756969, True
5.585732, -16.39657, 0.4233319, True
6.390663, -16.16272, 0.8530958, True
7.302444, -15.53524, 0.9605596, True
7.756423, -14.48507, 0.9276327, True
8.488406, -13.78551, 0.6974005, True
8.387341, -13.12565, 0.2377064, True
9.567463, -13.56617, 1.28162, True
10.94265, -13.50736, 1.071272, True
12.36524, -13.21492, 1.433399, True
13.64259, -12.17615, 1.459419, False
14.30818, -10.92235, 0.9796157, False
14.77918, -9.538373, 1.544245, False
15.02219, -8.105777, 0.961875, False
14.6997, -7.105881, 0.739351, False
15.74732, -6.801518, 1.042519, False
16.62934, -5.958562, 0.9975889, False
16.55709, -4.956528, 0.6116838, False
17.64861, -4.997219, 1.17288, False
18.48975, -4.512537, 0.368695, False
19.12376, -4.328339, 0.5517603, False
19.83554, -3.648084, 1.017377, False
20.76267, -1.901621, 2.537218, False
20.21145, -0.1924946, 0.6544178, False
19.69629, 0.2403629, 0.291328, False
19.27256, 0.8190918, 0.7432081, False
19.65882, 1.954069, 1.2546, False
19.07881, 2.895873, 0.5575513, False
19.88712, 4.162427, 2.047466, False
19.02334, 5.565007, 0.8469785, False
18.33368, 6.245626, 0.690933, False
17.21847, 7.039762, 1.647207, False
16.13671, 6.447064, 0.4197727, False
16.15251, 8.417385, 1.320994, False
15.24459, 9.063906, 0.5081779, False
14.43065, 9.387862, 0.8439015, False
13.76093, 10.04881, 0.6379987, False
13.85643, 11.13097, 1.134726, False
12.89635, 11.93766, 0.973273, False
13.52322, 13.11852, 1.300589, False
12.94949, 14.05012, 0.487599, True
12.35913, 15.00873, 1.364034, True
11.34657, 14.64915, 0.3849946, True
10.51003, 14.49587, 0.9159341, True
9.702437, 13.86749, 0.73059, True
8.765855, 14.53443, 1.168965, True
7.883599, 14.88558, 0.3301716, True
8.154263, 15.68089, 0.9500487, True
8.420706, 17.25167, 1.836379, False
7.041376, 17.80066, 0.7327555, True
6.759645, 18.67419, 0.7029266, True
6.645181, 19.42152, 0.4091744, True
6.575335, 20.3902, 1.133209, True
5.700998, 20.82208, 0.4171547, True
4.979721, 21.25325, 0.8635024, True
4.020068, 21.07741, 0.6877562, True
3.16367, 20.60819, 0.8652778, True
1.855286, 19.59016, 2.050297, False
2.62851, 18.2719, 0.6062937, True
2.153142, 17.42116, 0.942783, True
0.9248173, 17.49345, 1.118117, True
-0.09122753, 17.03822, 0.7086169, True
-1.019669, 16.70851, 0.8618752, True
-1.912638, 17.45881, 1.070806, True
-3.098417, 18.04452, 1.174285, True
-4.332514, 18.6541, 1.178589, True
-5.387459, 18.88866, 0.5828253, True
-6.142291, 18.93308, 0.5294507, True
-6.91607, 18.6583, 0.7127898, True
-7.784041, 19.08703, 0.823377, True
-8.937783, 18.96985, 1.095979, True
-9.151836, 17.85411, 0.7761902, True
-9.897015, 17.2743, 0.712166, True
-10.80545, 16.77657, 0.9595299, True
-11.8922, 15.93099, 1.394406, True
-11.56643, 14.84115, 0.4805624, True
-11.20171, 14.21935, 0.5611737, True
-11.8949, 13.67999, 0.7954483, True
-12.08069, 13.00752, 0.1998688, True
-12.26528, 12.50112, 0.4781162, True
-12.69935, 11.85221, 0.6833017, True
-13.30826, 11.08292, 0.8789256, False
-14.69315, 10.32414, 1.879329, False
-15.11235, 8.806786, 0.8690665, True
-15.32919, 8.021905, 0.3595006, True
-15.59624, 7.543974, 0.3354622, True
-16.5943, 6.471685, 2.194334, False
-18.60745, 5.569702, 1.817622, False
-18.42662, 4.191514, 0.5623783, True
-18.44555, 3.551122, 0.3189639, True
-18.84643, 2.951815, 0.7230867, True
-19.65936, 2.734492, 0.5598713, True
-20.37796, 2.412528, 0.6149821, True
-21.17326, 1.684546, 1.141363, True
-21.03035, 0.595337, 0.6557249, True
-20.6482, -0.1948159, 0.6996959, True
-20.32274, -1.283618, 1.173113, True
-21.01004, -2.311112, 0.8992383, True
-21.04188, -3.388264, 0.856005, True
-20.55422, -4.64381, 1.437842, False
-19.33296, -4.644179, 0.604687, False
-18.885, -5.407893, 0.7661018, False
-19.76764, -5.987724, 0.9460094, False
-20.15355, -7.384583, 1.552364, False
-18.94939, -8.281729, 1.050886, True
-18.02979, -8.507071, 0.4427358, True
-17.53237, -9.019562, 0.5856515, True
-16.69639, -9.224412, 0.7357625, True
-16.13685, -8.648617, 0.4700073, True
-15.70634, -9.09217, 0.3662395, True
-14.92274, -10.21222, 1.967656, False
-13.8956, -9.155235, 0.5800361, True
-13.02657, -9.368185, 0.8094413, True
-12.34258, -10.0729, 0.7546928, True
-8.313035, -13.62482, 1.069342, True
-8.578106, -14.58428, 0.5214534, True
-9.041252, -15.1694, 0.5710278, True
-9.339315, -15.98709, 0.7696159, True
-9.149105, -16.87748, 0.6513419, True
-8.551056, -17.7323, 1.035165, True
-7.661668, -17.73257, 0.3436105, True
-7.02984, -17.73276, 0.5200455, True
-6.245122, -17.47297, 0.7331605, True
-5.910506, -16.78216, 0.4020185, True
-5.014077, -17.34456, 1.314477, True
-3.940355, -18.45082, 1.368819, True
-2.65905, -18.99302, 1.013784, True
-1.625396, -18.65081, 0.7638698, True
-0.8284953, -18.05784, 0.8227508, True
0.06608188, -18.27705, 0.6193364, True
0.7562194, -18.10838, 0.4015644, True
1.235761, -17.68803, 0.4738216, True
1.970946, -17.44464, 0.6750321, True
3.005375, -17.52789, 1.000514, True
4.030755, -17.5282, 0.6502451, True
5.394087, -18.38354, 2.168624, False
6.967367, -17.21287, 1.353459, True
8.038801, -16.41562, 0.9175541, True
8.702667, -15.28537, 1.304038, True
9.582775, -14.63048, 0.490013, True
10.19318, -14.37262, 0.4352679, True
10.87197, -14.42724, 0.5266953, True
11.88338, -14.59078, 1.122404, True
13.35223, -14.47347, 1.424643, True
15.55051, -13.54481, 2.948124, False
15.4859, -11.31262, 1.118125, False
15.70362, -10.29643, 0.5603845, False
16.4195, -9.274506, 1.535065, False
16.06327, -7.982013, 0.7463104, False
16.88953, -7.257741, 1.051215, False
17.94321, -6.334122, 1.351158, False
18.58972, -5.411237, 0.5024446, False
20.0365, -5.411674, 1.99113, False
21.2534, -3.940477, 1.42739, False
22.28571, -3.035602, 0.9181093, False
22.73138, -1.890183, 1.140032, False
22.23441, -0.9995216, 0.4998276, False
21.72798, -0.2414249, 0.9235634, False
20.90071, 0.3027492, 0.6568385, False
20.13998, 0.8031551, 0.7642791, False
20.85603, 1.540016, 0.8906688, False
20.91846, 2.761527, 1.155541, False
21.30964, 3.766888, 0.6020251, False
21.28502, 4.617558, 0.7000285, False
20.84045, 5.589622, 1.037775, False
19.85534, 5.940124, 0.6534443, False
19.20073, 6.644274, 0.8694095, False
18.54438, 7.474521, 0.8472928, False
17.86837, 8.486445, 1.186612, False
16.96588, 9.189539, 0.7014788, False
16.04732, 9.69354, 0.9940057, False
15.01265, 10.26125, 0.96637, False
14.83608, 11.18462, 0.5138301, False
14.59019, 12.07676, 0.9369862, False
15.12621, 13.45438, 1.619465, False
13.95188, 14.22685, 0.7917736, True
13.59788, 15.19982, 0.8789683, True
13.01676, 15.82492, 0.4280044, True
12.41208, 16.04006, 0.4556322, True
11.48257, 16.06035, 1.003835, True
10.36783, 15.61746, 0.9951528, True
9.230503, 15.64228, 0.880051, True
9.409869, 16.47943, 0.4322442, True
9.910747, 17.19444, 0.9137357, True
9.506508, 18.07831, 0.6301237, True
8.588796, 19.72302, 2.736706, False
7.391644, 21.23734, 0.7240479, True
6.308563, 21.7234, 1.250244, True
5.111374, 22.38029, 1.080878, True
4.266414, 21.77937, 0.5928268, True
3.264696, 21.64006, 1.029889, True
2.238749, 21.13407, 0.8579869, True
1.062778, 21.06558, 1.097939, True
0.3565132, 20.10218, 0.8911505, True
0.3641377, 19.07418, 0.7649144, True
0.05789256, 18.1266, 0.8267629, True
-0.8715373, 17.66821, 0.8458776, True
-1.526041, 18.37225, 0.6766652, True
-2.33737, 18.81741, 0.7742022, True
-3.291652, 19.34101, 1.00278, True
-4.319568, 19.80231, 0.8505816, True
-5.10688, 19.48951, 0.4437722, True
-5.663263, 19.36615, 0.2960156, True
-6.132289, 19.45238, 0.2577587, True
-6.737004, 19.36829, 0.5633105, True
-7.546756, 21.13883, 2.930537, False
-9.187628, 19.97187, 0.6964958, True
-10.54135, 19.30423, 1.922313, False
-9.890361, 18.07616, 0.4575683, True
-10.49378, 17.71593, 0.5479559, True
-11.05071, 17.44126, 0.29401, True
-11.73649, 17.16879, 0.7818394, True
-12.77234, 16.93913, 0.9401631, True
-13.32696, 15.85427, 1.096671, True
-14.0533, 13.60685, 3.227081, False
-15.40734, 11.75984, 0.9532653, True
-16.16501, 10.88296, 0.9644718, True
-15.88804, 10.0675, 0.3579568, True
-16.09107, 9.210416, 1.003646, True
-17.38455, 8.438245, 1.609224, False
-18.18354, 7.142614, 1.035147, True
-19.45466, 6.965845, 1.131553, True
-20.07897, 5.953474, 0.8472377, True
-19.98283, 4.856452, 0.9552168, True
-19.28914, 3.939068, 0.9450412, True
-19.91273, 3.324402, 0.4061562, True
-20.68392, 3.217155, 0.7510808, True
-20.89571, 2.561847, 0.2262801, True
-21.58263, 2.745929, 0.7960371, True
-22.83817, 1.853009, 1.885327, False
-21.81678, 1.149187, 0.1954939, True
-22.01616, 0.3074653, 1.134534, True
-21.51575, -0.8520229, 0.9911883, True
-22.97044, -2.2859, 2.693963, False
-21.78724, -3.614883, 0.4647787, True
-21.71622, -4.42517, 0.7620075, True
-21.41943, -5.112882, 0.3360388, True
-21.04642, -5.816551, 0.8568005, False
-20.85043, -6.592429, 0.3436969, False
-22.61561, -7.463004, 3.192676, False
-20.84567, -8.135996, 0.1944613, True
-20.32199, -8.957646, 1.354229, True
-19.07558, -9.431576, 0.9127195, True
-18.45599, -8.933935, 0.2766762, True
-17.97935, -9.833092, 0.9586717, True
-16.91003, -10.14446, 0.8687941, True
-16.3486, -11.44535, 1.564934, False
-14.27206, -12.64357, 2.829972, False
-13.44301, -10.75736, 0.8907595, False
-12.42897, -11.45611, 1.172193, False
-11.17176, -12.18155, 1.330795, True
-9.963371, -12.53342, 0.7863632, True
-9.460123, -13.48279, 0.9626396, True
-9.628489, -14.57762, 0.8527746, True
-10.94358, -15.68125, 2.180851, False
-10.07756, -17.31497, 1.117278, True
-9.511, -18.38377, 0.9020836, True
-8.554767, -18.74737, 0.7439669, True
-7.669891, -18.41766, 0.7446409, True
-6.876465, -18.32468, 0.4530696, True
-6.00042, -18.36268, 0.9006677, True
-5.074855, -18.71461, 0.6797637, True
-4.631612, -19.55078, 0.8130036, True
-3.759198, -19.58862, 0.5334643, True
-3.057656, -19.79289, 0.5278924, True
-2.279142, -19.82666, 0.6306008, True
-1.182204, -19.69811, 1.178289, True
0.01884651, -19.2506, 0.9851357, True
1.120935, -18.83996, 0.9670735, True
2.149365, -18.35998, 0.9027733, True
3.240066, -18.58488, 0.9245207, True
4.038088, -18.96385, 0.442348, True
4.343678, -19.86357, 1.058054, False
5.76728, -20.40487, 1.588026, False
7.097819, -19.33622, 1.425095, False
7.394573, -18.19365, 0.5358642, True
8.131381, -17.69317, 0.8455606, True
8.578936, -17.00121, 0.402606, True
8.852, -16.37995, 0.5546463, True
9.642433, -16.01104, 0.7899177, True
10.18634, -15.17011, 0.8130693, True
11.21665, -15.65939, 1.068095, True
12.15089, -15.47326, 0.4371204, True
12.99821, -15.71998, 0.9278983, True
13.85525, -15.40065, 0.5012962, True
14.47306, -15.04965, 0.5198178, True
15.01668, -15.16174, 0.1903086, True
15.5943, -15.49504, 0.7434417, True
16.90266, -15.44706, 1.475054, False
17.59347, -14.16467, 1.038187, False
17.37561, -13.21671, 0.5071571, False
17.51533, -11.73638, 2.066652, False
17.40816, -10.11242, 0.7883304, False
17.86782, -9.066619, 1.096393, False
17.70411, -7.952526, 0.7557209, False
18.50989, -7.405193, 0.7924601, False
19.87192, -7.355243, 1.533426, False
20.98146, -6.60158, 0.7491724, False
21.78642, -5.709518, 1.253946, False
22.16216, -4.627084, 0.6376432, False
22.70094, -3.924392, 0.7332914, False
23.16505, -3.206825, 0.5758668, False
23.94148, -2.47377, 1.159745, False
23.76939, -1.30266, 0.8076265, False
23.27805, 0.2531424, 2.055465, False
21.96166, 1.372948, 1.001028, False
21.61272, 2.231813, 0.4530555, False
22.0369, 3.019247, 0.9357764, False
21.91078, 3.877539, 0.3992414, False
22.16643, 4.614007, 0.7599121, False
21.81925, 5.468546, 0.6848324, False
21.60491, 6.927188, 1.863778, False
