Iteration, Small_Alive, Small_Dead, Medium_Alive, Medium_Dead, Large_Alive, Large_Dead, Mean_Diameter_Alive, Mean_Diameter_Dead
1, 15808, 94, 16236, 84, 16360, 57, 2.851557, 1.9928
51, 15802, 100, 16236, 84, 16360, 57, 2.852443, 1.904389
101, 15797, 105, 16233, 87, 16359, 58, 2.754954, 3.38723
151, 15791, 111, 16225, 95, 16358, 59, 2.754433, 3.521149
201, 15785, 117, 16221, 99, 16353, 64, 2.776974, 2.216778
251, 15781, 121, 16215, 105, 16351, 66, 2.853823, 1.889136
301, 15774, 128, 16211, 109, 16349, 68, 2.854506, 1.857606
351, 15762, 140, 16211, 109, 16344, 73, 2.855918, 1.784122
401, 15758, 144, 16207, 113, 16342, 75, 2.856152, 1.788303
451, 15745, 157, 16201, 119, 16338, 79, 2.777059, 2.299475
501, 15734, 168, 16192, 128, 16335, 82, 2.777585, 2.266552
551, 15727, 175, 16187, 133, 16332, 85, 2.777735, 2.267369
601, 15716, 186, 16180, 140, 16329, 88, 2.860054, 1.699775
651, 15711, 191, 16173, 147, 16327, 90, 2.860239, 1.71497
701, 15708, 194, 16165, 155, 16325, 92, 2.779307, 2.175944
751, 15702, 200, 16160, 160, 16318, 99, 2.860286, 1.762768
801, 15695, 207, 16151, 169, 16315, 102, 2.779866, 2.172519
851, 15683, 219, 16141, 179, 16313, 104, 2.861788, 1.750427
901, 15671, 231, 16133, 187, 16311, 106, 2.863081, 1.720406
951, 15661, 241, 16122, 198, 16307, 110, 2.781837, 2.100965
1001, 15648, 254, 16111, 209, 16305, 112, 2.749525, 3.872826
1051, 15635, 267, 16106, 214, 16301, 116, 2.866375, 1.681599
1101, 15623, 279, 16095, 225, 16297, 120, 2.783134, 2.089842
1151, 15616, 286, 16086, 234, 16286, 131, 2.866982, 1.72716
1201, 15606, 296, 16079, 241, 16284, 133, 2.867961, 1.7141
1251, 15600, 302, 16061, 259, 16282, 135, 2.78548, 2.035449
1301, 15596, 306, 16053, 267, 16280, 137, 2.786195, 2.014961
1351, 15591, 311, 16039, 281, 16275, 142, 2.746991, 3.926069
1401, 15583, 319, 16031, 289, 16268, 149, 2.787647, 1.99315
1451, 15566, 336, 16023, 297, 16267, 150, 2.869863, 1.7634
1501, 15557, 345, 16014, 306, 16264, 153, 2.788635, 1.985576
1551, 15538, 364, 15999, 321, 16261, 156, 2.789594, 1.975304
1601, 15519, 383, 15991, 329, 16260, 157, 2.789865, 1.981933
1651, 15507, 395, 15981, 339, 16258, 159, 2.743055, 4.202508
1701, 15492, 410, 15967, 353, 16257, 160, 2.87739, 1.678706
1751, 15483, 419, 15954, 366, 16251, 166, 2.792676, 1.941113
1801, 15471, 431, 15944, 376, 16241, 176, 2.741712, 4.185585
1851, 15460, 442, 15931, 389, 16237, 180, 2.878877, 1.7135
1901, 15448, 454, 15913, 407, 16235, 182, 2.879585, 1.72025
1951, 15433, 469, 15902, 418, 16224, 193, 2.880456, 1.728663
2001, 15422, 480, 15894, 426, 16222, 195, 2.739506, 4.228519
2051, 15410, 492, 15875, 445, 16218, 199, 2.79778, 1.910282
2101, 15400, 502, 15861, 459, 16215, 202, 2.882824, 1.731752
2151, 15384, 518, 15849, 471, 16207, 210, 2.88403, 1.73149
2201, 15364, 538, 15833, 487, 16201, 216, 2.736665, 4.29679
2251, 15354, 548, 15827, 493, 16197, 220, 2.800412, 1.912173
2301, 15340, 562, 15807, 513, 16192, 225, 2.802113, 1.894377
2351, 15320, 582, 15798, 522, 16187, 230, 2.88964, 1.710543
2401, 15310, 592, 15782, 538, 16180, 237, 2.889761, 1.727339
2451, 15297, 605, 15768, 552, 16175, 242, 2.890728, 1.727855
2501, 15282, 620, 15750, 570, 16168, 249, 2.805707, 1.885821
2551, 15269, 633, 15732, 588, 16159, 258, 2.892006, 1.74843
2601, 15255, 647, 15714, 606, 16150, 267, 2.808095, 1.878529
2651, 15240, 662, 15696, 624, 16145, 272, 2.893568, 1.762583
2701, 15225, 677, 15675, 645, 16137, 280, 2.730545, 4.29287
2751, 15210, 692, 15656, 664, 16129, 288, 2.81232, 1.860091
2801, 15185, 717, 15642, 678, 16118, 299, 2.897213, 1.772112
2851, 15164, 738, 15630, 690, 16109, 308, 2.729203, 4.220963
2901, 15148, 754, 15612, 708, 16103, 314, 2.81417, 1.878489
2951, 15126, 776, 15595, 725, 16093, 324, 2.814938, 1.883918
3001, 15110, 792, 15574, 746, 16088, 329, 2.816741, 1.872467
3051, 15088, 814, 15557, 763, 16079, 338, 2.726029, 4.239531
3101, 15075, 827, 15530, 790, 16069, 348, 2.819751, 1.865908
3151, 15056, 846, 15513, 807, 16055, 362, 2.725132, 4.179049
