Axon X, Axon Y, Axon D, Axon Dies
5.580607, -5.532952, 0.3863643, False
6.282864, -5.105059, 0.8583322, False
-7.066226, 3.372614, 0.2588475, True
-7.723892, 3.289545, 0.6669363, True
-8.595922, 2.783699, 0.9493154, True
-8.959516, 1.705171, 0.9270168, True
-9.2254, 0.1099248, 1.907488, False
-7.922445, -0.812327, 0.8851529, True
4.770132, -7.026373, 1.377562, False
6.132255, -6.411463, 1.211414, False
6.923059, -5.683493, 0.5382937, False
7.230896, -4.831544, 0.8734238, False
6.973905, -3.980546, 0.5044879, False
7.510449, -3.560639, 0.4581599, False
8.527582, -2.999618, 1.46503, False
8.21523, -1.55736, 1.086357, False
7.821572, -0.552217, 0.6726055, False
8.17178, 0.4169928, 0.9884747, False
7.907789, 3.192415, 1.669738, False
7.51017, 4.509086, 0.6810601, True
7.176174, 5.361893, 0.7506982, True
6.473864, 5.974772, 0.7135559, True
5.627761, 6.179581, 0.6275193, True
-1.392685, 8.542789, 0.9658312, True
-2.645045, 8.439216, 1.147439, True
-3.243221, 7.414207, 0.8261296, True
-4.191743, 7.179555, 0.7281029, True
-4.962475, 6.693629, 0.6941499, True
-5.777954, 5.974742, 1.080067, True
-6.832276, 4.410897, 0.7827947, True
-7.993182, 4.314887, 1.146944, True
-8.987323, 3.688108, 0.8035175, True
-9.881336, 2.762923, 1.369595, True
-9.840994, 1.492854, 0.7718247, True
-10.51223, 0.7982123, 0.7601042, True
-10.71046, -0.139869, 0.7574905, True
-10.25813, -1.12158, 1.004321, True
-9.183884, -1.40622, 0.8183224, True
-8.179945, -1.853369, 0.979708, True
4.065531, -7.806514, 0.4340885, False
4.708561, -8.156985, 0.6305861, False
5.657674, -8.022271, 0.8866652, False
6.798817, -7.56516, 1.171918, False
7.475364, -6.461141, 1.017733, False
8.230633, -5.424798, 1.14698, False
8.505906, -4.247935, 0.870276, False
10.30816, -4.137873, 2.340945, False
9.821549, -2.23404, 1.189128, False
9.123546, -1.454465, 0.5036657, False
8.834155, -0.7890747, 0.5475289, False
9.397957, 0.1309617, 1.210562, False
8.766398, 0.961311, 0.4759137, False
9.110259, 2.035608, 1.38006, False
9.308656, 3.350346, 0.8791855, False
8.82534, 4.760284, 1.701767, False
8.011734, 6.284748, 1.354211, True
6.847106, 6.833799, 0.8209141, True
5.836047, 7.039313, 0.8425547, True
5.057851, 7.572325, 0.6439139, True
4.089627, 7.937361, 1.025586, True
2.903323, 7.985468, 0.9489726, True
1.896945, 8.026279, 0.6654375, True
1.112906, 7.731631, 0.6097159, True
0.3518294, 9.097486, 2.005468, False
-1.595744, 10.21399, 2.084353, False
-3.300602, 9.57329, 1.158195, True
-3.746362, 8.551318, 0.6717184, True
-4.718228, 8.094398, 1.076116, True
-5.650318, 7.341444, 0.9203253, True
-6.535141, 6.736773, 0.8230714, True
-7.051475, 5.552999, 1.359891, True
-8.28261, 5.405206, 0.7200588, True
-9.074733, 4.765319, 0.9165206, True
-10.46844, 4.36534, 1.583419, False
-11.16981, 3.054516, 0.9899144, True
-10.98303, 1.807803, 1.13134, True
-12.17318, 0.4813893, 2.032838, False
-12.20257, -2.121249, 2.77277, False
-10.11377, -2.251028, 1.012886, True
-9.053665, -2.316893, 0.7114041, True
-8.396744, -2.644051, 0.3563547, True
-7.734019, -2.685227, 0.5716504, True
-3.240927, -7.389076, 1.052896, False
-2.06, -7.757042, 1.020957, False
-0.3041105, -7.923716, 0.5916277, False
0.4934775, -7.845339, 0.6112317, False
1.406488, -7.975914, 0.8333686, False
2.045143, -9.535286, 2.136807, False
3.448898, -8.772121, 0.6587822, False
4.48321, -9.094404, 1.107936, False
5.775024, -9.174665, 1.080676, False
7.110201, -8.934525, 1.232525, False
8.063017, -7.917528, 1.154689, False
8.602752, -6.749367, 1.018956, False
9.072948, -5.914307, 0.4977196, False
9.99048, -5.897834, 0.937641, False
10.95016, -5.644639, 0.6473893, False
11.62027, -5.126739, 0.6464546, False
12.01207, -4.278755, 0.8217887, False
12.06236, -2.746757, 1.843857, False
12.1625, 0.3041852, 3.861314, False
9.900114, 1.062909, 0.511124, False
10.48441, 2.327504, 1.074982, False
10.3342, 3.502053, 0.8932469, False
10.13307, 4.458871, 0.6622126, False
10.61915, 6.196177, 2.545839, False
8.98183, 6.895344, 0.6148663, True
8.295638, 7.328985, 0.6085898, True
7.685349, 7.181941, 0.2469177, True
7.24581, 7.412774, 0.3460146, True
6.503198, 7.729884, 0.8689537, True
5.661961, 8.261506, 0.7213248, True
4.766541, 8.933189, 1.117368, True
3.39494, 9.159571, 1.262946, True
2.641515, 8.602766, 0.210747, True
2.027255, 8.808767, 0.6850182, True
1.721526, 9.603604, 0.6181976, True
1.196772, 10.24304, 0.6361876, True
0.3212834, 10.70282, 0.9415674, True
-0.495985, 11.87915, 1.523159, False
-1.94585, 11.88432, 0.9765892, True
-2.928796, 11.27293, 0.9385694, True
-4.613213, 10.86708, 2.12667, False
-4.230485, 9.460549, 0.3886776, True
-4.730216, 9.025384, 0.5366148, True
-5.443177, 8.726937, 0.609197, True
-5.637187, 8.086939, 0.3283213, True
-6.329834, 7.920052, 0.6966152, True
-7.6951, 7.591102, 1.712056, False
-8.577028, 6.340859, 0.9479473, True
-9.628803, 5.798043, 1.019229, True
-10.56345, 5.572848, 0.5035601, True
-11.20169, 5.305678, 0.4802505, True
-11.54088, 4.732492, 0.4518056, True
-11.784, 3.930518, 0.8242208, True
-12.24194, 2.992927, 0.8626775, True
-14.08855, 2.219932, 2.741071, False
-13.8609, 0.0736146, 1.175642, True
-14.58746, -1.413955, 1.7354, False
-14.0186, -2.668605, 0.6197764, True
-13.57126, -3.343002, 0.5987716, True
-12.88347, -4.087708, 1.02868, True
-11.8727, -3.950509, 0.6114001, True
-10.90677, -3.739663, 0.9659314, True
-10.18019, -3.133947, 0.5259627, True
-9.343775, -3.087973, 0.7493949, True
-10.0625, -6.389712, 4.208724, False
-7.121984, -6.228086, 1.281175, False
-5.71379, -8.351031, 3.413885, False
-3.225684, -8.8169, 1.248804, False
-2.06223, -8.752951, 0.6816158, False
-0.8012606, -10.65394, 3.480761, False
1.553386, -11.2932, 0.9989966, False
2.681998, -11.04684, 0.9113773, False
3.379687, -10.36361, 0.6416422, False
4.233042, -10.10439, 0.7420776, False
5.046732, -9.857208, 0.558731, False
5.890863, -10.32397, 0.9704363, False
6.916452, -10.1001, 0.729041, False
7.523096, -9.740632, 0.2812535, False
8.717875, -9.377689, 1.816126, False
9.740619, -7.731297, 1.66027, False
10.5571, -6.625156, 0.6894187, False
11.44475, -6.355513, 0.7659701, False
12.22091, -5.807333, 0.7344788, False
12.65153, -4.971765, 0.7455296, False
12.85587, -4.121514, 0.6033927, False
13.51084, -3.36849, 0.9926311, False
13.42389, -2.337765, 0.6761385, False
13.86142, -1.4888, 0.8340145, False
14.37559, -0.6610954, 0.7147976, False
14.67475, 0.2543205, 0.8113194, False
14.4421, 1.18819, 0.7135067, False
13.89203, 1.920602, 0.7184333, False
13.18546, 2.71947, 1.014573, False
11.88994, 3.781389, 1.935687, False
12.12775, 5.294895, 0.7284653, False
12.33818, 6.170479, 0.6725639, False
12.44338, 7.554638, 1.703737, False
10.90378, 8.145812, 1.194652, True
9.898041, 7.680415, 0.6217499, True
9.0943, 7.653569, 0.5866274, True
8.358719, 8.081229, 0.7151048, True
7.648538, 7.7526, 0.4499571, True
7.142049, 8.32525, 0.6790411, True
6.368555, 9.070241, 1.0688, True
5.475049, 9.802631, 0.8418247, True
4.424826, 10.02277, 0.9042695, True
3.218274, 10.60058, 1.371275, True
2.531077, 9.710343, 0.4779523, True
2.051613, 10.34875, 0.7188513, True
1.441179, 11.03892, 0.7239407, True
0.8082451, 11.75453, 0.7867736, True
0.6931964, 13.11849, 1.550815, False
-0.6312378, 13.18027, 0.7009335, True
-1.416143, 12.73771, 0.7012092, True
-2.331877, 12.85428, 0.7450382, True
-3.517953, 12.41676, 1.383362, True
-4.735641, 12.37609, 0.6533735, True
-5.837506, 12.1603, 1.192218, True
-6.109627, 11.12647, 0.5458695, True
-6.124102, 10.29331, 0.7206956, True
-6.062236, 9.30679, 0.8562226, True
-6.977426, 8.790778, 0.8450536, True
-7.991464, 8.919861, 0.7993871, True
-9.179937, 8.369906, 1.419712, True
-9.534425, 7.023152, 0.9655413, True
-10.32557, 6.391971, 0.658611, True
-11.69216, 6.455718, 1.677548, False
-12.04312, 5.122364, 0.6799908, True
-13.03176, 4.333622, 1.449445, False
-14.45447, 4.171605, 1.014379, True
-15.50168, 3.687019, 0.8934076, True
-16.16314, 2.671635, 1.130254, True
-15.98324, 1.418896, 1.000925, True
-15.19178, 0.6230695, 0.8438429, True
-14.79045, -0.1816243, 0.5546005, True
-15.34861, -0.558097, 0.3919059, True
-15.98506, -1.155076, 0.9533227, True
-15.90045, -2.504194, 1.350216, True
-14.74776, -3.207977, 0.9508998, True
-14.1125, -4.261442, 1.109465, True
-13.34296, -4.920409, 0.5167912, True
-12.66881, -4.912408, 0.4315935, True
-13.36694, -6.48677, 2.212821, False
-12.67022, -9.564381, 3.69816, False
-10.27196, -9.148082, 0.7700826, False
-8.526504, -10.64274, 3.425836, False
-6.29913, -10.43754, 0.6477762, False
-5.357474, -10.57806, 0.8563917, False
-4.401437, -10.1604, 0.830179, False
-3.780509, -9.602611, 0.4391703, False
-3.118454, -10.16954, 0.9040709, False
-3.252825, -11.54511, 1.460167, False
-2.237773, -12.56576, 1.018767, False
-1.021721, -13.18064, 1.306562, False
0.2781501, -12.84613, 0.9778825, False
1.188204, -12.2604, 0.7866332, False
1.870709, -11.96224, 0.302949, False
2.492189, -11.85436, 0.5585967, False
3.470953, -11.84274, 0.9990696, False
4.24809, -11.02331, 0.8596184, False
4.885576, -10.45064, 0.4542471, False
5.261864, -11.20512, 0.8319653, False
6.383787, -11.37254, 1.036727, False
7.782888, -11.0125, 1.452643, False
8.867599, -10.63869, 0.4419903, False
9.786009, -10.47926, 1.022296, False
10.37128, -9.232516, 1.332284, False
10.94378, -8.23008, 0.5765134, False
11.71297, -7.41903, 1.259058, False
12.83985, -6.693743, 1.021162, False
14.07884, -5.580733, 1.909844, False
14.39595, -4.007504, 0.8998938, False
14.53101, -2.876872, 0.9774479, False
14.74084, -1.835871, 0.7464266, False
15.22126, -0.9946487, 0.7910631, False
15.58334, -0.02950174, 0.8705926, False
15.75273, 1.388482, 1.585538, False
14.66922, 2.082466, 0.5878643, False
14.14177, 2.733229, 0.68749, False
13.77297, 3.709708, 1.000111, False
13.2948, 4.975794, 1.306637, False
13.24179, 6.264694, 0.873342, False
14.22874, 7.305362, 1.595147, False
13.49399, 8.585303, 0.956533, False
12.17273, 9.431569, 1.781555, False
11.06498, 8.975765, 0.2141492, True
10.23462, 9.18749, 1.099714, True
9.207708, 8.557379, 0.9099213, True
8.149792, 9.016758, 0.9967793, True
7.273518, 9.80043, 0.9543897, True
6.322392, 10.52298, 1.034518, True
5.304292, 10.69739, 0.6313446, True
4.627183, 10.75826, 0.3283332, True
4.206109, 11.49177, 0.9632378, True
3.247372, 11.8198, 0.6633627, True
2.550858, 11.46568, 0.4993681, True
1.818962, 11.7835, 0.6964724, True
1.925766, 12.67756, 0.704363, True
1.963141, 13.63802, 0.8180247, True
1.205181, 14.21383, 0.6857152, True
0.1617324, 14.47989, 1.067953, True
-0.8093635, 13.98617, 0.7108419, True
-1.433128, 13.44963, 0.5347024, True
-2.045136, 13.45554, 0.2893707, True
-2.692687, 13.56647, 0.6245971, True
-3.534367, 13.57459, 0.6588406, True
-4.39199, 13.29954, 0.7424621, True
-5.13919, 12.99209, 0.4735002, True
-5.939793, 13.33973, 0.8721498, True
-7.072672, 12.76376, 1.269629, True
-7.166123, 11.21883, 1.425881, True
-7.252174, 9.796236, 1.024504, True
-8.416394, 9.807475, 0.9040445, True
-9.505039, 9.642552, 0.8980886, True
-9.986246, 8.969116, 0.3572975, True
-10.56839, 8.154417, 1.24533, True
-11.54216, 7.65934, 0.5394524, True
-12.47233, 7.66832, 0.920978, True
-12.85692, 6.892901, 0.4101295, True
-13.04771, 6.041379, 0.9351403, True
-13.57395, 5.304924, 0.4751543, True
-13.89814, 4.851226, 0.2400897, True
-14.46725, 5.098353, 0.6008165, True
-15.33764, 4.819203, 0.8273008, True
-16.15025, 4.320587, 0.6794788, True
-16.65611, 3.612661, 0.6606886, True
-17.48758, 2.897457, 1.13282, True
-16.91574, 2.02388, 0.5553752, True
-17.05499, 1.038774, 1.034421, True
-17.02784, -0.3468751, 1.337408, True
-17.72932, -2.100995, 2.040956, False
-16.74104, -3.184206, 0.4916511, True
-16.04391, -3.65217, 0.7876, True
-15.32781, -4.575622, 1.149553, True
-14.84284, -5.662774, 0.8312792, True
-14.98138, -6.642884, 0.7484272, True
-15.6544, -8.325855, 2.476681, False
-15.16345, -10.17442, 0.9486135, True
-14.59366, -11.21841, 1.0301, True
-13.64502, -11.65483, 0.658337, True
-12.79146, -11.96755, 0.7597547, True
-12.06276, -11.6859, 0.4027124, True
-11.09826, -11.63877, 1.1286, True
-10.10801, -12.56348, 1.18116, True
-7.993441, -14.53812, 4.205226, False
-6.722649, -12.1087, 0.8781878, False
-6.102423, -11.27906, 0.7935108, False
-5.370033, -11.24328, 0.2730156, False
-4.739594, -11.16161, 0.5983983, False
-4.398951, -11.92524, 0.6739307, False
-3.865489, -12.50995, 0.5090604, False
-3.19102, -13.24921, 1.092356, False
-2.142213, -13.63347, 0.7416054, False
-1.405614, -14.44083, 1.044174, False
-0.248879, -14.19569, 0.9206737, False
0.6585739, -13.75865, 0.6937521, False
2.061897, -13.34167, 1.834174, False
3.548266, -12.90001, 0.8670229, False
5.082907, -12.70121, 1.827904, False
7.546137, -13.38607, 2.885424, False
8.953343, -11.78794, 0.9733334, False
10.57474, -11.83851, 1.871039, False
11.55002, -10.28963, 1.38967, False
13.03527, -8.852781, 2.343366, False
14.79889, -7.40064, 1.825702, False
15.92601, -5.892957, 1.539138, False
15.25129, -4.812134, 0.6091419, False
15.61759, -3.713955, 1.306172, False
15.37397, -2.71007, 0.3598703, False
15.72311, -1.888755, 1.025014, False
16.68271, -0.7989583, 1.479115, False
16.90663, 0.5716723, 0.8984883, False
17.4903, 1.944724, 1.685431, False
16.12362, 2.905449, 1.255704, False
15.01431, 2.785956, 0.5757661, False
14.52195, 3.194567, 0.3038859, False
14.68157, 3.841396, 0.6285805, False
14.46483, 4.734567, 0.8096061, False
14.21868, 5.748905, 0.8779477, False
15.35227, 6.29486, 1.238473, False
15.84563, 7.773984, 1.479997, False
14.66425, 8.754425, 1.190461, False
14.19042, 10.70701, 2.428057, False
12.39144, 10.80191, 0.7748997, True
11.25977, 10.68001, 1.101535, True
10.34093, 10.16928, 0.6009564, True
9.27678, 9.967596, 1.165221, True
8.139413, 10.76713, 1.215319, True
7.088278, 11.0839, 0.580338, True
6.39653, 11.42036, 0.5581368, True
5.508381, 11.53892, 0.8339167, True
4.902421, 12.35606, 0.8006971, True
3.804547, 12.68692, 1.092591, True
3.117198, 13.78796, 1.103365, True
2.203035, 14.67923, 1.050101, True
1.136888, 15.09607, 0.8393763, True
0.2698842, 15.43505, 0.6224553, True
-0.8447536, 15.2238, 1.246505, True
-2.313727, 14.69206, 1.478, True
-3.422685, 14.29064, 0.4807513, True
-4.176386, 14.08423, 0.6821573, True
-5.207369, 14.13861, 0.9826754, True
-6.951429, 14.8205, 2.362576, False
-8.190957, 13.47243, 0.9000567, True
-8.131977, 12.43044, 0.7872768, True
-8.488106, 11.43467, 0.9277915, True
-9.664249, 10.89909, 1.256902, True
-10.53534, 9.951723, 0.9170398, True
-11.25442, 9.16967, 0.8077566, True
-12.10979, 8.60027, 0.8473642, True
-12.87802, 8.322186, 0.3866573, True
-13.41367, 7.739634, 0.7961056, True
-16.18966, 7.440611, 4.387991, False
-16.67101, 4.846453, 0.4888823, True
-16.99749, 4.253729, 0.4645039, True
-18.05788, 4.139506, 1.268545, True
-19.16885, 2.718252, 1.939352, False
-17.93215, 1.808511, 0.7311919, True
-18.02128, 0.9500925, 0.5948746, True
-18.27792, -0.001358569, 0.9760371, True
-18.37149, -0.9025084, 0.4359519, True
-19.06953, -1.290504, 0.7612974, True
-19.33409, -2.271308, 0.8704168, True
-18.95604, -3.508554, 1.317015, True
-17.85131, -3.502168, 0.4924765, True
-17.13385, -3.870442, 0.7204458, True
-16.63235, -4.891495, 1.154684, True
-15.80122, -5.502888, 0.5088764, True
-15.4722, -6.056102, 0.3784539, True
-16.20967, -6.547021, 0.9934078, True
-17.25657, -7.243909, 1.121854, True
-17.37419, -8.37673, 0.7559681, True
-17.15752, -9.361584, 0.8608411, True
-16.31732, -9.88162, 0.7153933, True
-15.97138, -10.7565, 0.7661989, True
-15.42274, -11.41244, 0.5440646, True
-14.96688, -12.34056, 1.124009, True
-13.85274, -12.42341, 0.7104413, True
-12.71125, -13.41299, 1.910996, False
-11.93581, -12.2916, 0.4157639, True
-11.27775, -12.6989, 0.7320555, True
-10.75767, -13.32071, 0.489212, True
-10.5338, -14.05334, 0.6429396, True
-10.71887, -15.05073, 0.985878, True
-10.13061, -15.75403, 0.447889, True
-9.770889, -16.48643, 0.7840528, True
-8.934669, -17.10157, 0.8921571, True
-7.841928, -17.27144, 0.919575, True
-6.533486, -17.05251, 1.333686, False
-5.709205, -16.04354, 0.872041, False
-5.0515, -14.90802, 1.352446, False
-5.410832, -13.6346, 0.8938621, False
-5.989006, -12.91232, 0.5565157, False
-6.149131, -12.34485, 0.222726, False
-3.534744, -14.61132, 1.497359, False
-2.446608, -14.24372, 0.3997434, False
-2.220258, -14.81615, 0.4313764, False
-1.752329, -15.4764, 0.7871158, False
-1.036239, -15.16874, 0.3716505, False
-0.0351671, -15.4076, 1.286698, False
1.108511, -14.68131, 1.022914, False
2.256588, -14.76668, 0.8795807, False
3.424318, -14.26498, 1.262303, False
