Iteration, Small_Alive, Small_Dead, Medium_Alive, Medium_Dead, Large_Alive, Large_Dead, Mean_Diameter_Alive, Mean_Diameter_Dead
1, 4031, 29, 4049, 31, 4026, 16, 2.767973, 1.938992
51, 4027, 33, 4049, 31, 4026, 16, 2.782563, 1.886412
101, 4023, 37, 4048, 32, 4026, 16, 2.784614, 1.760212
151, 4019, 41, 4043, 37, 4026, 16, 2.785805, 1.743432
201, 4016, 44, 4041, 39, 4025, 17, 2.780615, 4.450155
251, 4014, 46, 4038, 42, 4023, 19, 2.78054, 4.290283
301, 4012, 48, 4035, 45, 4021, 21, 2.770781, 1.945091
351, 4010, 50, 4033, 47, 4019, 23, 2.78058, 4.020806
401, 4007, 53, 4030, 50, 4016, 26, 2.780856, 3.835098
451, 4002, 58, 4028, 52, 4013, 29, 2.780927, 3.716159
501, 3996, 64, 4025, 55, 4009, 33, 2.790132, 1.847838
551, 3991, 69, 4023, 57, 4007, 35, 2.769925, 2.179314
601, 3983, 77, 4020, 60, 4007, 35, 2.79611, 1.697715
651, 3979, 81, 4016, 64, 4004, 38, 2.770734, 2.193145
701, 3971, 89, 4015, 65, 3999, 43, 2.799386, 1.699643
751, 3965, 95, 4011, 69, 3996, 46, 2.769054, 2.332658
801, 3962, 98, 4007, 73, 3994, 48, 2.778965, 3.509238
851, 3959, 101, 4002, 78, 3991, 51, 2.778789, 3.47997
901, 3959, 101, 3997, 83, 3990, 52, 2.773324, 2.200619
951, 3956, 104, 3989, 91, 3983, 59, 2.774853, 2.183918
1001, 3951, 109, 3985, 95, 3979, 63, 2.779304, 3.313924
1051, 3949, 111, 3978, 102, 3978, 64, 2.777984, 2.125568
1101, 3944, 116, 3974, 106, 3976, 66, 2.778877, 2.116703
1151, 3936, 124, 3969, 111, 3974, 68, 2.803057, 1.893533
1201, 3931, 129, 3967, 113, 3970, 72, 2.776947, 3.377056
1251, 3922, 138, 3963, 117, 3967, 75, 2.807992, 1.845542
1301, 3915, 145, 3959, 121, 3966, 76, 2.811087, 1.808436
1351, 3910, 150, 3950, 130, 3960, 82, 2.774956, 3.400042
1401, 3903, 157, 3945, 135, 3957, 85, 2.812633, 1.846628
1451, 3898, 162, 3942, 138, 3956, 86, 2.814698, 1.826756
1501, 3895, 165, 3932, 148, 3953, 89, 2.786867, 2.092346
1551, 3886, 174, 3930, 150, 3948, 94, 2.816814, 1.847658
1601, 3879, 181, 3927, 153, 3943, 99, 2.773133, 3.36533
1651, 3869, 191, 3922, 158, 3936, 106, 2.773625, 3.307972
1701, 3854, 206, 3912, 168, 3935, 107, 2.786586, 2.181595
1751, 3847, 213, 3905, 175, 3934, 108, 2.831157, 1.766054
1801, 3838, 222, 3897, 183, 3933, 109, 2.834968, 1.74335
1851, 3836, 224, 3889, 191, 3931, 111, 2.795149, 2.080075
1901, 3832, 228, 3885, 195, 3926, 116, 2.765889, 3.523688
1951, 3832, 228, 3875, 205, 3920, 122, 2.798326, 2.068848
2001, 3824, 236, 3872, 208, 3915, 127, 2.766481, 3.439785
2051, 3823, 237, 3867, 213, 3911, 131, 2.830662, 1.881877
2101, 3818, 242, 3862, 218, 3908, 134, 2.831543, 1.887576
2151, 3813, 247, 3852, 228, 3903, 139, 2.802307, 2.075172
2201, 3807, 253, 3844, 236, 3901, 141, 2.83235, 1.916489
2251, 3797, 263, 3835, 245, 3897, 145, 2.807067, 2.051116
2301, 3788, 272, 3829, 251, 3896, 146, 2.838844, 1.890012
2351, 3783, 277, 3822, 258, 3892, 150, 2.81016, 2.043383
2401, 3775, 285, 3816, 264, 3891, 151, 2.811918, 2.035387
2451, 3763, 297, 3809, 271, 3889, 153, 2.847651, 1.858297
2501, 3754, 306, 3804, 276, 3883, 159, 2.850491, 1.852554
2551, 3745, 315, 3801, 279, 3881, 161, 2.85499, 1.827584
2601, 3737, 323, 3796, 284, 3881, 161, 2.814583, 2.054468
2651, 3729, 331, 3791, 289, 3879, 163, 2.862323, 1.794635
2701, 3724, 336, 3786, 294, 3877, 165, 2.863797, 1.794183
2751, 3721, 339, 3774, 306, 3873, 169, 2.821395, 2.025104
2801, 3713, 347, 3769, 311, 3869, 173, 2.864228, 1.823481
2851, 3700, 360, 3759, 321, 3862, 180, 2.74796, 3.638926
2901, 3690, 370, 3748, 332, 3859, 183, 2.826865, 2.025714
2951, 3682, 378, 3739, 341, 3858, 184, 2.874218, 1.811518
3001, 3672, 388, 3723, 357, 3855, 187, 2.876386, 1.818392
3051, 3662, 398, 3716, 364, 3853, 189, 2.737988, 3.79978
3101, 3652, 408, 3707, 373, 3845, 197, 2.840126, 1.981983
3151, 3643, 417, 3695, 385, 3837, 205, 2.843023, 1.980921
3201, 3631, 429, 3680, 400, 3829, 213, 2.736311, 3.710279
3251, 3619, 441, 3662, 418, 3822, 220, 2.853223, 1.959628
3301, 3606, 454, 3645, 435, 3819, 223, 2.891018, 1.855983
3351, 3594, 466, 3633, 447, 3814, 228, 2.894219, 1.857954
3401, 3581, 479, 3624, 456, 3812, 230, 2.900043, 1.842533
3451, 3573, 487, 3617, 463, 3808, 234, 2.867142, 1.937738
3501, 3563, 497, 3610, 470, 3799, 243, 2.904868, 1.846238
3551, 3553, 507, 3599, 481, 3791, 251, 2.724175, 3.746125
3601, 3542, 518, 3593, 487, 3785, 257, 2.869326, 1.967434
3651, 3530, 530, 3583, 497, 3781, 261, 2.87206, 1.965864
3701, 3523, 537, 3573, 507, 3777, 265, 2.91622, 1.850622
3751, 3506, 554, 3564, 516, 3765, 277, 2.921936, 1.847143
3801, 3499, 561, 3554, 526, 3761, 281, 2.719447, 3.700296
3851, 3486, 574, 3542, 538, 3756, 286, 2.880842, 1.977104
3901, 3477, 583, 3530, 550, 3754, 288, 2.886018, 1.963602
3951, 3466, 594, 3518, 562, 3749, 293, 2.711817, 3.757756
4001, 3453, 607, 3512, 568, 3743, 299, 2.939153, 1.843044
4051, 3438, 622, 3499, 581, 3736, 306, 2.944689, 1.83888
4101, 3426, 634, 3490, 590, 3733, 309, 2.895888, 1.967751
4151, 3401, 659, 3475, 605, 3732, 310, 2.964052, 1.801031
4201, 3386, 674, 3463, 617, 3725, 317, 2.903212, 1.967254
4251, 3368, 692, 3448, 632, 3721, 321, 2.90836, 1.961381
4301, 3356, 704, 3437, 643, 3718, 324, 2.912496, 1.955473
4351, 3346, 714, 3426, 654, 3714, 328, 2.916449, 1.950865
4401, 3332, 728, 3416, 664, 3710, 332, 2.992599, 1.780602
4451, 3324, 736, 3406, 674, 3702, 340, 2.920984, 1.956594
4501, 3313, 747, 3396, 684, 3696, 346, 2.685987, 3.873432
4551, 3300, 760, 3385, 695, 3687, 355, 2.925162, 1.965383
4601, 3287, 773, 3379, 701, 3677, 365, 2.686519, 3.80626
4651, 3276, 784, 3363, 717, 3672, 370, 3.007851, 1.803436
4701, 3271, 789, 3351, 729, 3668, 374, 2.681786, 3.825736
4751, 3264, 796, 3341, 739, 3658, 384, 2.682902, 3.785312
4801, 3258, 802, 3331, 749, 3654, 388, 3.007488, 1.831947
4851, 3243, 817, 3320, 760, 3648, 394, 2.944253, 1.96407
4901, 3234, 826, 3310, 770, 3641, 401, 2.679363, 3.770703
4951, 3220, 840, 3302, 778, 3633, 409, 2.947214, 1.97418
5001, 3210, 850, 3287, 793, 3628, 414, 2.953648, 1.965919
5051, 3201, 859, 3273, 807, 3620, 422, 2.958529, 1.963255
5101, 3192, 868, 3266, 814, 3615, 427, 2.674294, 3.747168
5151, 3177, 883, 3255, 825, 3609, 433, 2.962441, 1.969536
5201, 3169, 891, 3245, 835, 3603, 439, 3.036541, 1.846033
5251, 3158, 902, 3230, 850, 3596, 446, 2.668826, 3.745556
5301, 3142, 918, 3215, 865, 3588, 454, 2.975974, 1.965153
5351, 3130, 930, 3204, 876, 3586, 456, 2.980788, 1.960239
5401, 3125, 935, 3189, 891, 3577, 465, 2.98707, 1.954938
5451, 3114, 946, 3172, 908, 3568, 474, 3.049646, 1.872115
5501, 3097, 963, 3157, 923, 3563, 479, 3.057719, 1.866944
