Iteration, Small_Alive, Small_Dead, Medium_Alive, Medium_Dead, Large_Alive, Large_Dead, Mean_Diameter_Alive, Mean_Diameter_Dead
1, 3925, 14, 4222, 11, 4018, 5, 2.868207, 1.513624
51, 3924, 15, 4222, 11, 4018, 5, 2.868888, 1.425635
101, 3922, 17, 4222, 11, 4018, 5, 2.870084, 1.319587
151, 3921, 18, 4220, 13, 4017, 6, 2.801361, 4.305621
201, 3920, 19, 4217, 16, 4016, 7, 2.667546, 1.866245
251, 3920, 19, 4216, 17, 4014, 9, 2.667427, 1.943089
301, 3919, 20, 4214, 19, 4012, 11, 2.802032, 3.377483
351, 3918, 21, 4213, 20, 4012, 11, 2.667985, 1.934093
401, 3917, 22, 4211, 22, 4011, 12, 2.668543, 1.894157
451, 3916, 23, 4207, 26, 4010, 13, 2.669942, 1.786883
501, 3913, 26, 4205, 28, 4009, 14, 2.670305, 1.795378
551, 3910, 29, 4204, 29, 4007, 16, 2.801217, 3.401657
601, 3901, 38, 4203, 30, 4006, 17, 2.875674, 1.602617
651, 3895, 44, 4202, 31, 4004, 19, 2.878491, 1.52684
701, 3893, 46, 4201, 32, 4003, 20, 2.879222, 1.523706
751, 3891, 48, 4196, 37, 4003, 20, 2.670027, 2.039674
801, 3886, 53, 4195, 38, 3999, 24, 2.668768, 2.195245
851, 3882, 57, 4193, 40, 3997, 26, 2.882545, 1.55894
901, 3881, 58, 4190, 43, 3997, 26, 2.66993, 2.137006
951, 3879, 60, 4185, 48, 3994, 29, 2.881847, 1.670243
1001, 3877, 62, 4180, 53, 3990, 33, 2.799189, 3.337379
1051, 3876, 63, 4176, 57, 3990, 33, 2.673622, 1.997415
1101, 3875, 64, 4173, 60, 3987, 36, 2.798809, 3.334708
1151, 3871, 68, 4172, 61, 3986, 37, 2.881625, 1.825437
1201, 3869, 70, 4170, 63, 3984, 39, 2.673833, 2.047905
1251, 3865, 74, 4167, 66, 3983, 40, 2.883394, 1.818684
1301, 3863, 76, 4163, 70, 3981, 42, 2.883378, 1.847503
1351, 3859, 80, 4158, 75, 3978, 45, 2.797656, 3.329349
1401, 3853, 86, 4156, 77, 3977, 46, 2.88678, 1.815521
1451, 3846, 93, 4151, 82, 3974, 49, 2.676905, 2.037334
1501, 3837, 102, 4138, 95, 3973, 50, 2.681347, 1.931395
1551, 3831, 108, 4129, 104, 3968, 55, 2.792089, 3.634266
1601, 3825, 114, 4122, 111, 3968, 55, 2.894076, 1.833766
1651, 3821, 118, 4115, 118, 3968, 55, 2.688208, 1.83827
1701, 3812, 127, 4106, 127, 3964, 59, 2.690073, 1.838194
1751, 3804, 135, 4099, 134, 3962, 61, 2.90051, 1.817396
1801, 3792, 147, 4094, 139, 3959, 64, 2.906089, 1.761902
1851, 3786, 153, 4086, 147, 3956, 67, 2.693981, 1.845464
1901, 3780, 159, 4077, 156, 3952, 71, 2.781416, 4.038509
1951, 3773, 166, 4068, 165, 3946, 77, 2.697607, 1.848652
2001, 3762, 177, 4062, 171, 3943, 80, 2.913302, 1.802536
2051, 3753, 186, 4057, 176, 3938, 85, 2.91635, 1.794784
