Iteration, Small_Alive, Small_Dead, Medium_Alive, Medium_Dead, Large_Alive, Large_Dead, Mean_Diameter_Alive, Mean_Diameter_Dead
1, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
51, 4085, 2, 4081, 8, 4084, 3, 2.770166, 6.629051
101, 4085, 2, 4080, 9, 4084, 3, 2.773366, 1.561459
151, 4084, 3, 4076, 13, 4083, 4, 2.76954, 6.195757
201, 4082, 5, 4074, 15, 4082, 5, 2.775487, 1.470082
251, 4080, 7, 4071, 18, 4082, 5, 2.776665, 1.421413
301, 4076, 11, 4069, 20, 4082, 5, 2.772252, 2.699053
351, 4076, 11, 4069, 20, 4082, 5, 2.772252, 2.699053
401, 4074, 13, 4065, 24, 4082, 5, 2.778709, 1.41395
451, 4071, 16, 4063, 26, 4082, 5, 2.779398, 1.411358
501, 4069, 18, 4063, 26, 4080, 7, 2.774616, 2.193181
551, 4067, 20, 4062, 27, 4080, 7, 2.775454, 2.080853
601, 4066, 21, 4060, 29, 4079, 8, 2.779345, 1.560238
651, 4065, 22, 4059, 30, 4078, 9, 2.779506, 1.579129
701, 4065, 22, 4058, 31, 4077, 10, 2.766753, 4.933802
751, 4065, 22, 4057, 32, 4077, 10, 2.780218, 1.563848
801, 4064, 23, 4057, 32, 4077, 10, 2.775341, 2.191354
851, 4064, 23, 4057, 32, 4076, 11, 2.766925, 4.67281
901, 4063, 24, 4056, 33, 4074, 13, 2.767309, 4.259259
951, 4063, 24, 4056, 33, 4073, 14, 2.767671, 4.04753
1001, 4063, 24, 4056, 33, 4073, 14, 2.767671, 4.04753
1051, 4063, 24, 4054, 35, 4072, 15, 2.779981, 1.695551
1101, 4062, 25, 4054, 35, 4072, 15, 2.77439, 2.39263
1151, 4061, 26, 4054, 35, 4072, 15, 2.774942, 2.321023
1201, 4059, 28, 4053, 36, 4068, 19, 2.768625, 3.506272
1251, 4058, 29, 4052, 37, 4066, 21, 2.774559, 2.421601
1301, 4057, 30, 4049, 40, 4066, 21, 2.780079, 1.821134
1351, 4057, 30, 4049, 40, 4065, 22, 2.768832, 3.367386
1401, 4054, 33, 4049, 40, 4065, 22, 2.776023, 2.284502
1451, 4053, 34, 4048, 41, 4064, 23, 2.776117, 2.287807
1501, 4053, 34, 4048, 41, 4062, 25, 2.769413, 3.201258
1551, 4052, 35, 4046, 43, 4062, 25, 2.779836, 1.910948
1601, 4050, 37, 4046, 43, 4061, 26, 2.76902, 3.245962
1651, 4045, 42, 4044, 45, 4057, 30, 2.777799, 2.218751
1701, 4042, 45, 4043, 46, 4057, 30, 2.779258, 2.125041
1751, 4040, 47, 4040, 49, 4056, 31, 2.779557, 2.040343
1801, 4039, 48, 4037, 52, 4055, 32, 2.78063, 1.999636
1851, 4038, 49, 4034, 55, 4054, 33, 2.768088, 3.259277
1901, 4035, 52, 4032, 57, 4053, 34, 2.767675, 3.293951
1951, 4034, 53, 4030, 59, 4053, 34, 2.78296, 1.933092
2001, 4034, 53, 4027, 62, 4052, 35, 2.784147, 1.89713
2051, 4031, 56, 4023, 66, 4050, 37, 2.766483, 3.381797
2101, 4029, 58, 4022, 67, 4050, 37, 2.78534, 1.89173
2151, 4028, 59, 4020, 69, 4049, 38, 2.765884, 3.429343
2201, 4027, 60, 4019, 70, 4049, 38, 2.786126, 1.884879
2251, 4025, 62, 4018, 71, 4048, 39, 2.781193, 2.178723
2301, 4024, 63, 4018, 71, 4047, 40, 2.765645, 3.420379
2351, 4024, 63, 4017, 72, 4047, 40, 2.786084, 1.912243
2401, 4023, 64, 4014, 75, 4047, 40, 2.787428, 1.875259
2451, 4023, 64, 4014, 75, 4047, 40, 2.787428, 1.875259
2501, 4023, 64, 4011, 78, 4046, 41, 2.764356, 3.531671
2551, 4022, 65, 4009, 80, 4046, 41, 2.780271, 2.263582
2601, 4021, 66, 4009, 80, 4045, 42, 2.764106, 3.537432
2651, 4021, 66, 4008, 81, 4044, 43, 2.789073, 1.861426
2701, 4020, 67, 4006, 83, 4043, 44, 2.779953, 2.298058
2751, 4018, 69, 4005, 84, 4043, 44, 2.789823, 1.858836
2801, 4018, 69, 4001, 88, 4042, 45, 2.791494, 1.825155
2851, 4014, 73, 3999, 90, 4041, 46, 2.781187, 2.269827
2901, 4013, 74, 3997, 92, 4041, 46, 2.781365, 2.267082
2951, 4010, 77, 3994, 95, 4040, 47, 2.782147, 2.246361
3001, 4008, 79, 3990, 99, 4037, 50, 2.761602, 3.615828
3051, 4008, 79, 3988, 101, 4037, 50, 2.795104, 1.806973
3101, 4005, 82, 3987, 102, 4037, 50, 2.782677, 2.253149
3151, 4002, 85, 3987, 102, 4035, 52, 2.783761, 2.220832
3201, 4001, 86, 3987, 102, 4033, 54, 2.761704, 3.545024
3251, 3998, 89, 3985, 104, 4032, 55, 2.78486, 2.196769
3301, 3997, 90, 3983, 106, 4032, 55, 2.794755, 1.866717
3351, 3997, 90, 3982, 107, 4031, 56, 2.760983, 3.56891
3401, 3995, 92, 3979, 110, 4029, 58, 2.795599, 1.869947
3451, 3994, 93, 3978, 111, 4029, 58, 2.784791, 2.224999
3501, 3991, 96, 3975, 114, 4029, 58, 2.78586, 2.198086
3551, 3987, 100, 3974, 115, 4029, 58, 2.787941, 2.138603
3601, 3982, 105, 3974, 115, 4028, 59, 2.790551, 2.070543
3651, 3980, 107, 3972, 117, 4024, 63, 2.759553, 3.570487
3701, 3974, 113, 3970, 119, 4023, 64, 2.792799, 2.042466
3751, 3972, 115, 3966, 123, 4021, 66, 2.796626, 1.934678
3801, 3968, 119, 3963, 126, 4018, 69, 2.793005, 2.07343
3851, 3966, 121, 3959, 130, 4015, 72, 2.758395, 3.533739
3901, 3960, 127, 3953, 136, 4014, 73, 2.79431, 2.078079
3951, 3952, 135, 3947, 142, 4011, 76, 2.797059, 2.040056
4001, 3945, 142, 3942, 147, 4007, 80, 2.755786, 3.586893
4051, 3942, 145, 3936, 153, 4006, 81, 2.803451, 1.928115
4101, 3938, 149, 3931, 158, 4002, 85, 2.804265, 1.93559
4151, 3934, 153, 3924, 165, 3998, 89, 2.798783, 2.084808
4201, 3929, 158, 3916, 173, 3996, 91, 2.8086, 1.912767
4251, 3921, 166, 3914, 175, 3991, 96, 2.807039, 1.95792
4301, 3911, 176, 3906, 183, 3988, 99, 2.809015, 1.952863
4351, 3907, 180, 3903, 186, 3986, 101, 2.809302, 1.96065
4401, 3900, 187, 3896, 193, 3982, 105, 2.810698, 1.963261
4451, 3894, 193, 3889, 200, 3978, 109, 2.749426, 3.5979
4501, 3887, 200, 3882, 207, 3975, 112, 2.814184, 1.955205
4551, 3884, 203, 3875, 214, 3970, 117, 2.809459, 2.056421
4601, 3877, 210, 3868, 221, 3966, 121, 2.817296, 1.955161
4651, 3874, 213, 3861, 228, 3965, 122, 2.81075, 2.068299
4701, 3862, 225, 3856, 233, 3960, 127, 2.745764, 3.591859
4751, 3860, 227, 3854, 235, 3958, 129, 2.815756, 2.028963
4801, 3855, 232, 3847, 242, 3954, 133, 2.815963, 2.042467
4851, 3852, 235, 3835, 254, 3948, 139, 2.813477, 2.093098
4901, 3845, 242, 3828, 261, 3941, 146, 2.81385, 2.10802
4951, 3840, 247, 3821, 268, 3938, 149, 2.814357, 2.11442
5001, 3836, 251, 3817, 272, 3938, 149, 2.816063, 2.099501
5051, 3829, 258, 3809, 280, 3935, 152, 2.832435, 1.930898
5101, 3826, 261, 3805, 284, 3932, 155, 2.833274, 1.932356
5151, 3821, 266, 3802, 287, 3928, 159, 2.742037, 3.513662
5201, 3815, 272, 3797, 292, 3924, 163, 2.820213, 2.096632
5251, 3807, 280, 3786, 303, 3920, 167, 2.836913, 1.943379
5301, 3798, 289, 3782, 307, 3917, 170, 2.836949, 1.954579
5351, 3792, 295, 3774, 315, 3911, 176, 2.739239, 3.501323
5401, 3784, 303, 3770, 319, 3906, 181, 2.827671, 2.077523
5451, 3772, 315, 3766, 323, 3900, 187, 2.739392, 3.453296
5501, 3765, 322, 3756, 333, 3895, 192, 2.738456, 3.453679
5551, 3759, 328, 3745, 344, 3893, 194, 2.844285, 1.969605
5601, 3754, 333, 3734, 355, 3887, 200, 2.847665, 1.961158
5651, 3744, 343, 3728, 361, 3882, 205, 2.84819, 1.970473
5701, 3738, 349, 3721, 368, 3877, 210, 2.849463, 1.974304
5751, 3730, 357, 3711, 378, 3871, 216, 2.734086, 3.452536
5801, 3722, 365, 3703, 386, 3867, 220, 2.839536, 2.083941
5851, 3713, 374, 3696, 393, 3860, 227, 2.841246, 2.085153
5901, 3707, 380, 3689, 400, 3858, 229, 2.731613, 3.453405
5951, 3702, 385, 3680, 409, 3855, 232, 2.730135, 3.468626
6001, 3696, 391, 3673, 416, 3846, 241, 2.842254, 2.108491
6051, 3686, 401, 3665, 424, 3840, 247, 2.730626, 3.416152
6101, 3677, 410, 3661, 428, 3834, 253, 2.731311, 3.389519
6151, 3670, 417, 3652, 437, 3829, 258, 2.730414, 3.39007
6201, 3664, 423, 3644, 445, 3823, 264, 2.848529, 2.109656
6251, 3658, 429, 3634, 455, 3818, 269, 2.867163, 2.000266
6301, 3647, 440, 3623, 466, 3814, 273, 2.851645, 2.112371
6351, 3638, 449, 3613, 476, 3810, 277, 2.725181, 3.416799
6401, 3628, 459, 3605, 484, 3801, 286, 2.85553, 2.112271
6451, 3614, 473, 3598, 491, 3796, 291, 2.861471, 2.08888
6501, 3605, 482, 3589, 500, 3787, 300, 2.875129, 2.021119
6551, 3591, 496, 3577, 512, 3785, 302, 2.867938, 2.077889
6601, 3584, 503, 3563, 526, 3782, 305, 2.885473, 1.99327
6651, 3573, 514, 3555, 534, 3778, 309, 2.872649, 2.0728
6701, 3560, 527, 3544, 545, 3774, 313, 2.890328, 1.992794
6751, 3553, 534, 3538, 551, 3771, 316, 2.891839, 1.992876
6801, 3543, 544, 3530, 559, 3765, 322, 2.892915, 1.998945
6851, 3530, 557, 3521, 568, 3759, 328, 2.886946, 2.043956
6901, 3517, 570, 3512, 577, 3751, 336, 2.710688, 3.457182
6951, 3511, 576, 3502, 587, 3747, 340, 2.70948, 3.461719
7001, 3502, 585, 3495, 594, 3745, 342, 2.901217, 2.002772
7051, 3500, 587, 3478, 611, 3741, 346, 2.909707, 1.97944
7101, 3482, 605, 3468, 621, 3736, 351, 2.900409, 2.033352
7151, 3469, 618, 3455, 634, 3728, 359, 2.915622, 1.980952
7201, 3458, 629, 3445, 644, 3724, 363, 2.918717, 1.978914
7251, 3452, 635, 3439, 650, 3718, 369, 2.908532, 2.030153
7301, 3441, 646, 3431, 658, 3712, 375, 2.920655, 1.988801
7351, 3430, 657, 3421, 668, 3704, 383, 2.915071, 2.025424
7401, 3413, 674, 3407, 682, 3699, 388, 2.926904, 1.990374
7451, 3401, 686, 3395, 694, 3695, 392, 2.931138, 1.985855
7501, 3394, 693, 3380, 709, 3693, 394, 2.938723, 1.969694
7551, 3388, 699, 3368, 721, 3688, 399, 2.688109, 3.547997
7601, 3377, 710, 3358, 731, 3681, 406, 2.929091, 2.025155
7651, 3362, 725, 3341, 748, 3673, 414, 2.951408, 1.963561
7701, 3349, 738, 3327, 762, 3664, 423, 2.955182, 1.965232
7751, 3335, 752, 3313, 776, 3656, 431, 2.959262, 1.965673
7801, 3322, 765, 3298, 791, 3650, 437, 2.964554, 1.962455
7851, 3312, 775, 3276, 813, 3641, 446, 2.942228, 2.044826
7901, 3297, 790, 3264, 825, 3635, 452, 2.674053, 3.560208
7951, 3283, 804, 3249, 840, 3624, 463, 2.950758, 2.042361
8001, 3266, 821, 3228, 861, 3617, 470, 2.990608, 1.946237
8051, 3253, 834, 3216, 873, 3610, 477, 2.960211, 2.038161
8101, 3241, 846, 3203, 886, 3604, 483, 2.66513, 3.569902
8151, 3228, 859, 3192, 897, 3598, 489, 2.663341, 3.571971
8201, 3216, 871, 3184, 905, 3584, 503, 3.000043, 1.963821
8251, 3205, 882, 3168, 921, 3578, 509, 2.972302, 2.044404
8301, 3194, 893, 3155, 934, 3572, 515, 3.012406, 1.954232
8351, 3185, 902, 3144, 945, 3566, 521, 2.659191, 3.54456
8401, 3171, 916, 3131, 958, 3558, 529, 3.019827, 1.956489
8451, 3157, 930, 3120, 969, 3552, 535, 3.023107, 1.957995
8501, 3145, 942, 3109, 980, 3544, 543, 2.991445, 2.039591
8551, 3129, 958, 3099, 990, 3538, 549, 2.999404, 2.029486
8601, 3111, 976, 3083, 1006, 3530, 557, 3.033965, 1.963889
8651, 3098, 989, 3069, 1020, 3524, 563, 3.010908, 2.023853
8701, 3083, 1004, 3054, 1035, 3514, 573, 2.64541, 3.548712
8751, 3067, 1020, 3037, 1052, 3503, 584, 3.019695, 2.027436
8801, 3052, 1035, 3021, 1068, 3498, 589, 3.025986, 2.023261
8851, 3037, 1050, 3005, 1084, 3489, 598, 3.030353, 2.02496
8901, 3019, 1068, 2995, 1094, 3478, 609, 3.038371, 2.019241
8951, 3008, 1079, 2979, 1110, 3471, 616, 3.040556, 2.023538
9001, 2993, 1094, 2962, 1127, 3460, 627, 3.043998, 2.028066
9051, 2982, 1105, 2954, 1135, 3449, 638, 3.075473, 1.977481
9101, 2969, 1118, 2946, 1143, 3437, 650, 2.635319, 3.495072
9151, 2956, 1131, 2935, 1154, 3425, 662, 2.635812, 3.476935
9201, 2938, 1149, 2925, 1164, 3414, 673, 3.075884, 2.003802
9251, 2934, 1153, 2917, 1172, 3405, 682, 3.077472, 2.007167
9301, 2928, 1159, 2910, 1179, 3396, 691, 3.078505, 2.010973
9351, 2919, 1168, 2901, 1188, 3390, 697, 3.081506, 2.011734
9401, 2914, 1173, 2883, 1206, 3381, 706, 3.057753, 2.062317
9451, 2902, 1185, 2873, 1216, 3373, 714, 2.63465, 3.42117
9501, 2894, 1193, 2861, 1228, 3369, 718, 3.06428, 2.063173
9551, 2882, 1205, 2848, 1241, 3363, 724, 3.068905, 2.062081
9601, 2870, 1217, 2830, 1259, 3355, 732, 3.071155, 2.066704
9651, 2858, 1229, 2821, 1268, 3349, 738, 3.076627, 2.063787
9701, 2842, 1245, 2808, 1281, 3344, 743, 3.085242, 2.057137
9751, 2833, 1254, 2793, 1296, 3335, 752, 3.129317, 1.997848
9801, 2822, 1265, 2775, 1314, 3331, 756, 3.087966, 2.067315
9851, 2812, 1275, 2764, 1325, 3325, 762, 2.61471, 3.458641
9901, 2791, 1296, 2756, 1333, 3312, 775, 2.615324, 3.44186
9951, 2778, 1309, 2741, 1348, 3301, 786, 3.148601, 2.002284
10001, 2763, 1324, 2733, 1356, 3292, 795, 3.148657, 2.008934
10051, 2755, 1332, 2723, 1366, 3285, 802, 2.613418, 3.421839
10101, 2744, 1343, 2709, 1380, 3277, 810, 3.159184, 2.008089
10151, 2734, 1353, 2695, 1394, 3269, 818, 3.165817, 2.006825
10201, 2725, 1362, 2682, 1407, 3262, 825, 3.122648, 2.070616
10251, 2706, 1381, 2664, 1425, 3251, 836, 3.130924, 2.068873
10301, 2692, 1395, 2656, 1433, 3237, 850, 3.135055, 2.07156
10351, 2684, 1403, 2646, 1443, 3226, 861, 2.608138, 3.38623
10401, 2672, 1415, 2635, 1454, 3213, 874, 2.609267, 3.370502
10451, 2658, 1429, 2620, 1469, 3206, 881, 2.606747, 3.373622
10501, 2643, 1444, 2605, 1484, 3195, 892, 3.195221, 2.025497
10551, 2624, 1463, 2590, 1499, 3185, 902, 3.200977, 2.027258
10601, 2615, 1472, 2580, 1509, 3174, 913, 3.203372, 2.030941
10651, 2595, 1492, 2563, 1526, 3167, 920, 2.599004, 3.367767
10701, 2575, 1512, 2549, 1540, 3160, 927, 2.594841, 3.376151
10751, 2565, 1522, 2536, 1553, 3150, 937, 2.594366, 3.369407
10801, 2551, 1536, 2520, 1569, 3137, 950, 2.594142, 3.359544
10851, 2529, 1558, 2505, 1584, 3126, 961, 3.234117, 2.037831
10901, 2513, 1574, 2485, 1604, 3119, 968, 2.586608, 3.369583
10951, 2494, 1593, 2469, 1620, 3102, 985, 3.217371, 2.074868
11001, 2480, 1607, 2458, 1631, 3091, 996, 3.252343, 2.044836
11051, 2469, 1618, 2444, 1645, 3081, 1006, 3.2595, 2.044478
11101, 2452, 1635, 2429, 1660, 3071, 1016, 3.266343, 2.045444
11151, 2437, 1650, 2418, 1671, 3058, 1029, 3.268531, 2.050315
