Iteration, Small_Alive, Small_Dead, Medium_Alive, Medium_Dead, Large_Alive, Large_Dead, Mean_Diameter_Alive, Mean_Diameter_Dead
1, 4104, 7, 4107, 6, 4106, 5, 2.737739, 2.022461
51, 4104, 7, 4107, 6, 4106, 5, 2.737739, 2.022461
101, 4104, 7, 4105, 8, 4106, 5, 2.736694, 1.963826
151, 4101, 10, 4104, 9, 4105, 6, 2.738586, 1.889941
201, 4099, 12, 4103, 10, 4105, 6, 2.739613, 1.680443
251, 4098, 13, 4100, 13, 4104, 7, 2.737979, 1.855783
301, 4097, 14, 4098, 15, 4103, 8, 2.735035, 3.498944
351, 4092, 19, 4095, 18, 4102, 9, 2.740839, 1.806567
401, 4090, 21, 4092, 21, 4101, 10, 2.739704, 1.855777
451, 4085, 26, 4089, 24, 4101, 10, 2.743094, 1.703901
501, 4082, 29, 4086, 27, 4101, 10, 2.74152, 1.777392
551, 4079, 32, 4083, 30, 4100, 11, 2.744939, 1.663539
601, 4074, 37, 4079, 34, 4099, 12, 2.743239, 1.769611
651, 4072, 39, 4076, 37, 4096, 15, 2.743643, 1.804142
701, 4069, 42, 4073, 40, 4095, 16, 2.747057, 1.715846
751, 4066, 45, 4067, 46, 4095, 16, 2.746709, 1.716855
801, 4061, 50, 4061, 52, 4095, 16, 2.749031, 1.654299
851, 4055, 56, 4059, 54, 4094, 17, 2.725487, 5.393887
901, 4050, 61, 4052, 61, 4092, 19, 2.752505, 1.675303
951, 4047, 64, 4047, 66, 4091, 20, 2.752836, 1.65321
1001, 4041, 70, 4041, 72, 4089, 22, 2.754438, 1.654936
1051, 4038, 73, 4040, 73, 4088, 23, 2.755705, 1.675376
1101, 4034, 77, 4034, 79, 4084, 27, 2.7219, 4.948059
1151, 4028, 83, 4031, 82, 4084, 27, 2.758345, 1.677401
1201, 4023, 88, 4023, 90, 4083, 28, 2.759204, 1.661823
1251, 4019, 92, 4019, 94, 4081, 30, 2.760108, 1.706163
1301, 4017, 94, 4016, 97, 4078, 33, 2.760368, 1.69283
1351, 4011, 100, 4013, 100, 4076, 35, 2.761905, 1.718391
1401, 4005, 106, 4007, 106, 4074, 37, 2.763394, 1.7212
1451, 4000, 111, 4001, 112, 4073, 38, 2.715277, 5.013582
1501, 3996, 115, 3993, 120, 4070, 41, 2.764607, 1.760622
1551, 3988, 123, 3985, 128, 4068, 43, 2.769076, 1.680269
1601, 3981, 130, 3977, 136, 4068, 43, 2.772029, 1.657952
1651, 3979, 132, 3968, 145, 4068, 43, 2.776268, 1.611108
1701, 3974, 137, 3958, 155, 4065, 46, 2.779743, 1.597555
1751, 3963, 148, 3954, 159, 4063, 48, 2.779704, 1.628243
1801, 3956, 155, 3950, 163, 4062, 49, 2.780613, 1.634464
1851, 3952, 159, 3944, 169, 4060, 51, 2.702975, 5.407109
1901, 3943, 168, 3939, 174, 4054, 57, 2.779217, 1.734435
1951, 3930, 181, 3934, 179, 4051, 60, 2.785048, 1.682881
2001, 3920, 191, 3926, 187, 4044, 67, 2.701639, 4.841965
2051, 3914, 197, 3921, 192, 4043, 68, 2.784246, 1.733391
2101, 3911, 200, 3916, 197, 4041, 70, 2.789329, 1.703874
2151, 3901, 210, 3911, 202, 4036, 75, 2.699221, 4.743767
2201, 3898, 213, 3904, 209, 4033, 78, 2.787678, 1.754745
2251, 3888, 223, 3896, 217, 4031, 80, 2.790044, 1.750357
2301, 3879, 232, 3890, 223, 4029, 82, 2.799397, 1.685251
2351, 3874, 237, 3881, 232, 4028, 83, 2.800293, 1.694107
2401, 3865, 246, 3871, 242, 4025, 86, 2.802725, 1.696376
2451, 3861, 250, 3865, 248, 4022, 89, 2.690734, 4.805708
2501, 3854, 257, 3859, 254, 4020, 91, 2.801638, 1.725667
2551, 3846, 265, 3855, 258, 4017, 94, 2.801762, 1.740495
2601, 3836, 275, 3849, 264, 4012, 99, 2.688159, 4.696481
2651, 3828, 283, 3842, 271, 4007, 104, 2.802992, 1.773982
2701, 3815, 296, 3835, 278, 4002, 109, 2.818298, 1.682553
2751, 3810, 301, 3829, 284, 3999, 112, 2.805092, 1.792766
2801, 3806, 305, 3823, 290, 3993, 118, 2.805882, 1.803288
2851, 3800, 311, 3816, 297, 3988, 123, 2.819057, 1.72806
2901, 3787, 324, 3808, 305, 3985, 126, 2.824313, 1.710394
2951, 3784, 327, 3802, 311, 3984, 127, 2.811189, 1.806117
3001, 3776, 335, 3796, 317, 3980, 131, 2.826964, 1.717104
3051, 3771, 340, 3790, 323, 3977, 134, 2.827734, 1.724877
3101, 3760, 351, 3781, 332, 3974, 137, 2.831667, 1.717306
3151, 3754, 357, 3774, 339, 3972, 139, 2.818185, 1.811244
3201, 3748, 363, 3764, 349, 3967, 144, 2.821333, 1.806142
3251, 3745, 366, 3757, 356, 3966, 145, 2.824498, 1.792704
3301, 3740, 371, 3751, 362, 3961, 150, 2.825618, 1.798205
3351, 3735, 376, 3744, 369, 3958, 153, 2.827703, 1.79654
3401, 3730, 381, 3739, 374, 3952, 159, 2.675396, 4.255813
3451, 3718, 393, 3733, 380, 3950, 161, 2.673576, 4.280839
3501, 3713, 398, 3726, 387, 3948, 163, 2.831569, 1.80727
3551, 3708, 403, 3719, 394, 3943, 168, 2.672101, 4.248472
3601, 3705, 406, 3716, 397, 3941, 170, 2.671896, 4.234682
3651, 3701, 410, 3712, 401, 3936, 175, 2.842242, 1.7822
3701, 3694, 417, 3708, 405, 3932, 179, 2.844685, 1.778348
3751, 3689, 422, 3705, 408, 3930, 181, 2.846671, 1.77362
3801, 3682, 429, 3700, 413, 3927, 184, 2.835335, 1.838015
3851, 3677, 434, 3694, 419, 3924, 187, 2.8371, 1.836731
3901, 3673, 438, 3687, 426, 3920, 191, 2.849896, 1.785775
3951, 3664, 447, 3679, 434, 3916, 195, 2.669091, 4.090643
4001, 3658, 453, 3673, 440, 3915, 196, 2.842961, 1.835546
4051, 3651, 460, 3661, 452, 3910, 201, 2.665718, 4.113824
4101, 3644, 467, 3655, 458, 3905, 206, 2.856346, 1.801525
4151, 3637, 474, 3650, 463, 3903, 208, 2.848976, 1.838175
4201, 3631, 480, 3643, 470, 3901, 210, 2.851682, 1.832254
4251, 3625, 486, 3639, 474, 3895, 216, 2.862372, 1.797815
4301, 3620, 491, 3631, 482, 3891, 220, 2.663101, 4.035046
4351, 3613, 498, 3624, 489, 3884, 227, 2.854441, 1.851413
4401, 3602, 509, 3616, 497, 3879, 232, 2.855861, 1.857222
4451, 3589, 522, 3611, 502, 3873, 238, 2.661826, 3.952024
4501, 3583, 528, 3593, 520, 3867, 244, 2.870698, 1.825984
4551, 3574, 537, 3583, 530, 3864, 247, 2.657768, 3.968476
4601, 3564, 547, 3573, 540, 3861, 250, 2.869703, 1.845148
4651, 3552, 559, 3559, 554, 3855, 256, 2.879917, 1.825343
4701, 3536, 575, 3547, 566, 3843, 268, 2.874641, 1.861276
4751, 3521, 590, 3534, 579, 3842, 269, 2.890448, 1.817906
4801, 3512, 599, 3523, 590, 3837, 274, 2.892398, 1.822591
4851, 3501, 610, 3511, 602, 3826, 285, 2.893614, 1.834895
4901, 3481, 630, 3503, 610, 3817, 294, 2.902752, 1.818006
4951, 3474, 637, 3499, 614, 3810, 301, 2.904242, 1.821804
5001, 3462, 649, 3485, 628, 3803, 308, 2.887743, 1.888595
5051, 3452, 659, 3474, 639, 3797, 314, 2.644831, 3.845225
5101, 3438, 673, 3461, 652, 3792, 319, 2.914046, 1.829619
5151, 3428, 683, 3450, 663, 3781, 330, 2.643081, 3.807077
5201, 3416, 695, 3436, 677, 3777, 334, 2.902373, 1.88666
5251, 3393, 718, 3421, 692, 3770, 341, 2.906029, 1.890603
5301, 3382, 729, 3411, 702, 3765, 346, 2.908911, 1.891061
5351, 3372, 739, 3391, 722, 3758, 353, 2.632554, 3.84329
5401, 3360, 751, 3376, 737, 3751, 360, 2.630378, 3.842415
5451, 3349, 762, 3363, 750, 3743, 368, 2.93874, 1.84774
5501, 3331, 780, 3350, 763, 3735, 376, 2.946127, 1.841368
5551, 3320, 791, 3339, 774, 3729, 382, 2.949837, 1.841159
5601, 3312, 799, 3328, 785, 3722, 389, 2.93657, 1.881415
5651, 3301, 810, 3315, 798, 3715, 396, 2.623824, 3.793703
5701, 3286, 825, 3307, 806, 3708, 403, 2.941121, 1.890229
5751, 3278, 833, 3293, 820, 3702, 409, 2.960199, 1.856282
5801, 3266, 845, 3280, 833, 3692, 419, 2.620657, 3.7574
5851, 3255, 856, 3267, 846, 3680, 431, 2.621745, 3.716461
5901, 3240, 871, 3252, 861, 3672, 439, 2.969034, 1.871577
5951, 3223, 888, 3238, 875, 3662, 449, 2.974876, 1.871382
6001, 3209, 902, 3226, 887, 3655, 456, 2.980062, 1.87006
6051, 3195, 916, 3209, 904, 3646, 465, 2.970432, 1.900109
6101, 3187, 924, 3197, 916, 3638, 473, 2.974313, 1.900588
6151, 3176, 935, 3187, 926, 3630, 481, 2.976404, 1.904987
6201, 3168, 943, 3173, 940, 3621, 490, 2.986252, 1.897529
6251, 3152, 959, 3155, 958, 3609, 502, 2.611632, 3.634336
6301, 3142, 969, 3143, 970, 3604, 507, 2.992249, 1.902249
6351, 3127, 984, 3132, 981, 3599, 512, 2.995805, 1.903118
6401, 3117, 994, 3116, 997, 3595, 516, 3.004238, 1.894297
6451, 3110, 1001, 3105, 1008, 3590, 521, 2.602638, 3.659026
6501, 3099, 1012, 3097, 1016, 3580, 531, 3.009336, 1.899514
6551, 3083, 1028, 3088, 1025, 3574, 537, 3.015832, 1.898841
6601, 3071, 1040, 3071, 1042, 3569, 542, 2.59803, 3.648437
6651, 3059, 1052, 3053, 1060, 3563, 548, 3.022372, 1.905311
6701, 3046, 1065, 3039, 1074, 3556, 555, 3.03404, 1.889547
6751, 3033, 1078, 3027, 1086, 3553, 558, 3.039557, 1.886817
6801, 3019, 1092, 3017, 1096, 3538, 573, 3.03954, 1.897382
6851, 3011, 1100, 3002, 1111, 3531, 580, 3.046688, 1.893489
6901, 2996, 1115, 2985, 1128, 3522, 589, 3.053904, 1.891772
6951, 2980, 1131, 2967, 1146, 3515, 596, 3.062226, 1.888479
7001, 2966, 1145, 2954, 1159, 3506, 605, 3.066453, 1.890872
7051, 2947, 1164, 2941, 1172, 3499, 612, 3.06396, 1.907498
7101, 2933, 1178, 2929, 1184, 3491, 620, 2.579252, 3.622016
7151, 2915, 1196, 2917, 1196, 3483, 628, 3.079784, 1.899871
7201, 2904, 1207, 2902, 1211, 3478, 633, 3.083156, 1.902512
7251, 2887, 1224, 2891, 1222, 3475, 636, 3.08991, 1.895983
