Iteration, Small_Alive, Small_Dead, Medium_Alive, Medium_Dead, Large_Alive, Large_Dead, Mean_Diameter_Alive, Mean_Diameter_Dead
1, 4046, 14, 4073, 7, 4021, 21, 2.773352, 3.332016
51, 4042, 18, 4073, 7, 4021, 21, 2.775665, 2.688529
101, 4037, 23, 4071, 9, 4021, 21, 2.778248, 2.25411
151, 4034, 26, 4067, 13, 4020, 22, 2.778774, 2.232912
201, 4033, 27, 4061, 19, 4020, 22, 2.778169, 2.343543
251, 4032, 28, 4061, 19, 4019, 23, 2.787419, 2.825809
301, 4032, 28, 4059, 21, 4019, 23, 2.759564, 3.169624
351, 4032, 28, 4058, 22, 4019, 23, 2.76007, 3.057603
401, 4032, 28, 4056, 24, 4018, 24, 2.78686, 2.917875
451, 4028, 32, 4054, 26, 4017, 25, 2.778717, 2.342561
501, 4027, 33, 4054, 26, 4016, 26, 2.779027, 2.317936
551, 4024, 36, 4054, 26, 4016, 26, 2.780657, 2.174113
601, 4024, 36, 4051, 29, 4014, 28, 2.760974, 2.85951
651, 4021, 39, 4051, 29, 4013, 29, 2.780894, 2.196368
701, 4018, 42, 4050, 30, 4010, 32, 2.759661, 3.033405
751, 4016, 44, 4050, 30, 4010, 32, 2.782697, 2.098126
801, 4014, 46, 4049, 31, 4009, 33, 2.759367, 3.063047
851, 4012, 48, 4048, 32, 4008, 34, 2.784124, 2.035874
901, 4012, 48, 4048, 32, 4007, 35, 2.78733, 2.822807
951, 4012, 48, 4048, 32, 4007, 35, 2.78733, 2.822807
1001, 4011, 49, 4046, 34, 4007, 35, 2.759904, 2.972292
1051, 4011, 49, 4045, 35, 4006, 36, 2.760094, 2.944232
1101, 4006, 54, 4045, 35, 4006, 36, 2.786294, 1.958048
1151, 4005, 55, 4045, 35, 4006, 36, 2.786893, 1.929475
1201, 4004, 56, 4043, 37, 4006, 36, 2.787146, 1.926682
1251, 4003, 57, 4041, 39, 4006, 36, 2.761167, 2.814148
1301, 4003, 57, 4041, 39, 4006, 36, 2.761167, 2.814148
1351, 4003, 57, 4041, 39, 4005, 37, 2.785733, 2.993714
1401, 4003, 57, 4039, 41, 4005, 37, 2.761848, 2.744512
1451, 4003, 57, 4039, 41, 4004, 38, 2.785731, 2.988513
1501, 4003, 57, 4039, 41, 4004, 38, 2.785731, 2.988513
1551, 4001, 59, 4039, 41, 4004, 38, 2.7876, 1.939704
1601, 4001, 59, 4037, 43, 4004, 38, 2.762348, 2.698397
1651, 4001, 59, 4037, 43, 4003, 39, 2.785502, 3.006785
1701, 4001, 59, 4036, 44, 4003, 39, 2.762533, 2.682851
1751, 4000, 60, 4035, 45, 4003, 39, 2.787118, 1.985956
1801, 4000, 60, 4032, 48, 4003, 39, 2.764395, 2.533068
1851, 4000, 60, 4032, 48, 4003, 39, 2.764395, 2.533068
1901, 3999, 61, 4032, 48, 4003, 39, 2.787043, 2.003991
1951, 3998, 62, 4032, 48, 4002, 40, 2.78459, 3.092517
2001, 3997, 63, 4031, 49, 4001, 41, 2.763932, 2.575931
2051, 3997, 63, 4031, 49, 4000, 42, 2.785094, 3.029897
2101, 3997, 63, 4030, 50, 4000, 42, 2.764135, 2.563294
2151, 3995, 65, 4030, 50, 4000, 42, 2.78805, 1.990296
2201, 3994, 66, 4029, 51, 3999, 43, 2.788143, 1.9968
2251, 3993, 67, 4028, 52, 3998, 44, 2.788241, 2.002739
