Axon X, Axon Y, Axon D, Axon Dies
4.624523, -6.743312, 1.103237, False
5.593585, -6.208805, 0.7101569, False
5.936811, -5.453926, 0.5483326, False
7.986661, -0.9061556, 1.013359, False
7.792218, 1.564568, 0.6456706, True
-6.566741, 5.141263, 1.524617, False
-7.750392, 3.25754, 1.069501, True
-8.160763, 2.194014, 0.8104042, True
-8.882537, 0.9572132, 1.653603, False
-8.369688, -0.4401014, 0.9233089, False
-4.974185, -6.423791, 0.597948, False
-4.314668, -7.253231, 1.121423, False
-3.111629, -7.677459, 1.02987, False
-2.096853, -7.861082, 0.6326388, True
-1.820987, -8.61271, 0.5686706, True
-1.158785, -9.125613, 0.7065386, True
-0.2541495, -9.215475, 0.7116368, True
0.72105, -8.824836, 0.9894228, True
0.9566348, -7.817653, 0.679313, True
3.344349, -7.608903, 0.9184856, False
4.62589, -8.179695, 1.48733, False
5.5671, -7.24671, 0.7632069, False
6.589965, -6.632177, 1.223342, False
7.040729, -5.223893, 1.333989, False
7.592888, -4.136298, 0.7054721, False
8.60312, -3.992909, 0.9352434, False
8.879377, -3.129822, 0.4772001, False
9.59875, -1.712863, 2.301019, False
9.434791, 0.09926224, 0.9380357, True
9.10162, 1.071196, 0.7168692, True
8.532239, 1.707117, 0.5902807, True
7.923755, 2.655926, 1.264042, True
7.228918, 3.739386, 0.9102021, True
7.395729, 4.844815, 0.9256868, True
6.735604, 6.770545, 2.745776, False
4.904483, 6.550727, 0.5427594, False
4.302397, 7.678864, 1.614739, False
2.890962, 8.344269, 1.106102, True
1.860331, 8.386063, 0.556855, True
0.8129197, 8.986523, 1.457785, False
-0.4304565, 8.937419, 0.6309059, False
-1.292061, 9.112554, 0.7275415, False
-2.054045, 8.591828, 0.7182905, False
-2.904958, 8.01033, 0.9429656, False
-3.24297, 7.235387, 0.3479388, False
-4.525133, 7.184751, 1.818386, False
-6.221026, 6.698049, 1.310314, False
-7.527689, 6.206994, 1.08146, False
-7.779123, 5.227591, 0.5408651, True
-7.861875, 4.323648, 0.874579, True
-8.520994, 3.697829, 0.5432088, True
-8.647404, 2.967087, 0.5399824, True
-9.428644, 2.33599, 1.068618, True
-9.782097, 1.525646, 0.2995309, True
-9.932383, 1.088735, 0.2245397, True
-9.978584, 0.5840499, 0.3890519, True
-9.994418, -0.8184145, 2.016056, False
-8.47312, -1.576048, 0.9829782, False
-8.485991, -2.716167, 0.8974065, False
-7.820638, -3.116868, 0.2559853, False
-7.328498, -3.533132, 0.6331661, False
-7.973498, -5.011893, 2.193448, False
-6.84168, -6.136197, 0.597208, False
-6.167807, -6.805596, 0.9024761, False
-5.650688, -8.427094, 2.101443, False
-4.188073, -8.164032, 0.4707251, False
-3.462055, -8.778116, 1.031064, False
-2.46361, -8.92091, 0.5861459, True
-1.814622, -9.311753, 0.5290353, True
-1.252474, -9.96746, 0.7983471, True
0.08971965, -10.50675, 1.694625, False
1.036177, -9.646076, 0.4639286, True
2.37826, -9.174413, 1.981175, False
3.905471, -9.146996, 0.6737382, True
4.793002, -9.503607, 0.8392531, True
5.255822, -8.922804, 0.2460536, True
5.685513, -8.532056, 0.5155283, True
6.564018, -7.95904, 1.182202, False
7.492645, -7.241351, 0.7650729, False
8.062684, -6.228973, 1.15859, False
8.284422, -5.093255, 0.7557347, False
9.462425, -4.881382, 1.238075, False
9.497927, -3.799752, 0.5263506, False
9.286299, -3.249561, 0.252626, False
9.770306, -3.121863, 0.3485115, False
10.57818, -3.042476, 0.8750172, False
11.25951, -2.187455, 0.9115576, False
11.54782, -0.7107911, 1.697532, False
10.26963, -0.2821327, 0.5987659, True
10.23184, 0.5179732, 0.6032295, True
9.800565, 1.13873, 0.5085139, True
9.392076, 1.726684, 0.5233422, True
9.126909, 2.62445, 0.9488723, True
8.617752, 3.499042, 0.6751364, True
8.028896, 4.019257, 0.4963266, True
8.624846, 4.90391, 1.236996, True
8.66729, 6.197054, 0.9506835, True
8.483237, 7.072612, 0.4387046, True
8.433228, 8.13155, 1.281531, True
7.395554, 8.479549, 0.5074134, True
6.538766, 8.69247, 0.8582821, True
5.818194, 8.24427, 0.4389, True
5.163116, 8.588299, 0.6409437, True
4.501259, 8.810263, 0.3552254, True
3.711847, 9.402426, 1.218429, True
2.346037, 9.407302, 1.113208, True
1.39215, 10.12284, 0.8716615, True
0.6113371, 9.999692, 0.309268, True
-0.3550797, 10.00314, 1.223578, False
-1.982587, 10.27176, 1.675475, False
-2.648897, 9.145792, 0.5412213, False
-3.383898, 8.83812, 0.6523759, False
-4.656226, 8.944699, 1.501193, False
-5.511195, 8.070624, 0.5441939, False
-6.212345, 7.777122, 0.5760105, False
-7.054749, 7.574152, 0.7570099, False
-8.987724, 7.736072, 2.722481, False
-8.928289, 5.421222, 1.508744, False
-9.338518, 4.06797, 0.9193845, True
-9.667812, 3.229781, 0.4817213, True
-10.29137, 2.768949, 0.6690146, True
-11.04351, 1.497944, 1.884739, False
-11.12135, 0.06665146, 0.5820754, True
-11.65326, -0.8321944, 1.106798, True
-11.3226, -2.592554, 2.075492, False
-9.75313, -2.379519, 0.6922293, False
-9.321004, -3.15995, 0.6919274, False
