Axon X, Axon Y, Axon D, Axon Dies
3.203271, -7.672946, 0.8174797, True
3.796714, -7.20851, 0.2896701, True
4.296442, -6.748489, 0.6687801, True
4.871837, -6.36817, 0.3106735, True
5.364075, -5.915043, 0.6274165, True
6.905241, -5.362845, 2.246795, False
8.989868, 0.6063544, 0.9044909, True
9.471439, 1.665504, 1.022488, True
9.403662, 2.936539, 1.123195, True
8.55314, 3.678756, 0.7344795, True
7.681041, 3.965338, 0.7014788, True
7.853002, 4.875513, 0.7510762, True
7.802446, 5.823599, 0.7477902, True
7.388328, 6.880986, 1.123387, True
6.360449, 7.218759, 0.6405213, True
5.257218, 7.681945, 1.352518, False
4.044104, 7.046488, 0.9864247, False
-6.222646, 5.412295, 1.167143, False
-6.520457, 4.407916, 0.5280586, False
0.7316028, -8.587499, 0.7396861, True
1.702411, -8.528213, 0.8055475, True
2.317796, -8.008821, 0.4050008, True
2.82129, -8.233074, 0.2973535, True
3.707204, -8.919251, 1.543792, False
4.214902, -7.683359, 0.7284271, True
4.988984, -7.218294, 0.6776591, True
5.340304, -6.526294, 0.4744891, True
6.159939, -6.973019, 0.9924483, True
7.237798, -6.99351, 0.7636589, True
8.405772, -6.630935, 1.282256, True
8.852567, -5.235051, 1.249036, True
8.093132, -4.386865, 0.6279446, True
7.491612, -3.596009, 0.9592942, False
8.752779, -1.970502, 1.557118, False
9.419152, -0.6579379, 0.9869462, True
9.622418, 0.2110755, 0.3979924, True
10.077, 0.8348296, 0.7456566, True
10.64958, 1.769197, 1.04605, True
10.32954, 2.702849, 0.5279181, True
10.3212, 3.517705, 0.7018794, True
9.55248, 4.044226, 0.7616135, True
8.736388, 4.512075, 0.7197567, True
8.814179, 5.625237, 1.111997, True
8.235688, 6.385816, 0.3991623, True
8.583996, 7.233703, 1.034118, True
7.659525, 8.449163, 1.620053, False
6.473585, 8.003477, 0.5137895, True
5.972192, 8.66269, 0.7426608, True
4.807077, 9.101957, 1.347678, False
4.48807, 8.174541, 0.2138191, False
3.736786, 8.084352, 0.8995363, False
3.126048, 7.283137, 0.7153544, False
2.684268, 8.298917, 0.9000263, False
1.793962, 9.019674, 0.9909438, False
0.7480453, 8.808228, 0.7432081, False
-0.05767459, 8.157356, 0.9283298, False
-1.085748, 7.862311, 0.8108171, False
-3.387822, 7.366306, 0.6036549, False
-4.01119, 7.793272, 0.5074876, False
-4.98489, 8.160373, 1.173718, False
-6.037064, 7.441338, 0.9750704, False
-5.978978, 6.597316, 0.3169648, False
-6.547904, 6.329838, 0.5403673, False
-7.164782, 5.831515, 0.6456524, False
-7.254489, 4.851604, 0.9223641, False
-8.315893, 4.724187, 0.815686, False
-9.009335, 4.06578, 0.6967579, False
-9.551121, 3.222936, 0.9071562, False
-9.377524, 2.064242, 1.036096, False
-8.638844, 1.330465, 0.6462853, False
-8.565154, 0.2597169, 1.100276, False
-8.480744, -0.9668024, 0.9585642, False
-7.763735, -1.803143, 0.8446768, False
-2.658196, -8.321117, 0.5901516, True
-2.256349, -9.114718, 0.7889315, True
-1.452886, -9.514857, 0.6062446, True
-0.3109115, -9.870687, 1.386009, True
2.013844, -11.02845, 3.408186, False
4.203101, -10.25906, 0.8328543, False
4.450273, -9.587809, 0.1977718, True
5.103005, -9.162057, 0.9608474, True
4.972153, -8.138842, 0.7022493, True
5.838733, -7.910208, 0.6902184, True
6.566976, -7.718072, 0.4161054, True
7.283642, -7.762599, 0.6199919, True
8.247353, -7.900425, 0.9270412, True
8.956726, -7.437728, 0.3668284, True
9.272662, -7.041254, 0.2470903, True
9.587051, -6.360814, 0.8520281, True
10.13268, -5.391783, 0.9721418, True
9.723463, -4.327891, 0.9076192, True
10.2355, -2.937335, 1.656046, False
10.05155, -1.498894, 0.8442649, True
10.40324, -0.5437837, 0.7913444, True
11.30647, 0.4202773, 1.450791, True
11.51838, 1.505702, 0.3610461, True
11.79946, 2.510305, 1.325323, True
11.46558, 4.098646, 1.520786, True
10.5626, 5.981395, 2.255392, False
9.52264, 7.248632, 0.6232669, True
9.169699, 8.166211, 0.9429677, True
8.84296, 9.27244, 0.9639775, True
7.676596, 10.30285, 1.74867, False
5.951226, 10.03072, 1.344726, False
4.806392, 10.21967, 0.5759203, False
3.918001, 9.928777, 0.8936872, False
3.719364, 9.016256, 0.5740923, False
2.656643, 9.9551, 1.261964, False
1.479447, 9.959303, 0.6924424, False
0.6489727, 9.687373, 0.6552801, False
0.07487351, 9.187448, 0.4672379, False
-0.7192349, 8.927425, 0.8039533, False
-1.843027, 8.656657, 1.107949, False
-2.525641, 7.836868, 0.6256077, False
-3.336928, 8.183303, 0.7387097, False
-4.051738, 8.719504, 0.6484288, False
-4.813537, 9.392503, 0.9845626, False
